"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"MEN1",37,3,0.992522117386348,"no",9.8064975153428e-32,"up"
"ATG4A",38,2,0.992570479461962,"no",7.97795118547689e-21,"down"
"GLS",37,3,0.992584679931744,"no",1.54616439896818e-08,"up"
"LOC100996758",40,0,0.992592552265187,"no",NA,NA
"TPM4",36,4,0.992596787560198,"no",5.21463960272527e-22,"up"
"RBFOX2",33,7,0.992613002557092,"no",0.0594163701984481,"down"
"TRIM32",34,6,0.992655491455274,"no",2.80848279927622e-13,"up"
"PCM1",29,11,0.992663772573811,"no",0.417673524466747,"down"
"GSTM3",37,3,0.992705913563172,"no",8.03147337888236e-05,"down"
"PABPN1",39,1,0.992739600658404,"no",2.51095104000626e-15,"up"
"NBN",33,7,0.992813581710631,"no",2.39508425238161e-16,"up"
"ILDR1",36,4,0.992882310603415,"no",8.63922083157672e-09,"down"
"GALK1",32,8,0.992890759580266,"no",2.26950264372331e-36,"up"
"PMEPA1",33,7,0.992929576701133,"no",5.74395459683939e-77,"up"
"SCN4B",39,1,0.992955111352576,"no",2.57007130285984e-20,"down"
"NEIL2",32,8,0.992971332049619,"no",1.88141722793986e-43,"up"
"ETV1",31,9,0.992990958254101,"no",0.190985349876212,"up"
"RNF20",30,10,0.993046185846665,"no",0.0449518533201823,"up"
"PPAN-P2RY11",40,0,0.993049480813386,"no",0.224318329604354,"down"
"FOXF1",30,10,0.993074208612736,"no",2.72644107974049e-07,"down"
"TREX2",39,1,0.993139616911731,"no",2.20224861454483e-51,"up"
"EIF4G3",33,7,0.99317155989157,"no",1.42311668733747e-07,"down"
"SRGAP2",37,3,0.993188763217671,"no",3.12375382567378e-15,"up"
"NOSTRIN",37,3,0.993194471116597,"no",2.67481731418609e-05,"down"
"TMPRSS3",40,0,0.99319603844493,"no",2.75614076662108e-35,"up"
"NOTCH1",27,13,0.993282450635208,"no",8.22925848084427e-16,"up"
"NKX3-2",37,3,0.993295730430427,"no",0.000162333508277288,"down"
"CHST7",34,6,0.993320790831213,"no",0.000483474365858877,"down"
"ESPN",33,7,0.99334399168033,"no",1.36001293114568e-06,"down"
"SLC39A10",36,4,0.99334541708612,"no",1.19934776383653e-138,"up"
"MMS22L",36,4,0.99338191116076,"no",6.0910017261322e-62,"up"
"PAEP",38,2,0.993388570414705,"no",0.284738175023038,"up"
"SETD3",36,4,0.993438067242949,"no",2.68776254587294e-09,"down"
"VWC2",32,8,0.993444570976988,"no",9.64946821366486e-13,"down"
"CDKL3",35,5,0.993471752034985,"no",2.47638767764832e-15,"up"
"SOX14",35,5,0.993521392334155,"no",4.10500896378371e-41,"up"
"NCKAP1L",35,5,0.993552289950761,"no",1.57142590484571e-12,"down"
"KLHL25",34,6,0.993585807841827,"no",1.19362041062702e-27,"up"
"STK32C",37,3,0.993599243509043,"no",2.68763856713432e-45,"up"
"PARD6A",36,4,0.993693444172285,"no",7.71175267794467e-37,"up"
"ADAM30",37,3,0.993715941274965,"no",0.0117055860837279,"up"
"CDK10",34,6,0.99371710229284,"no",6.93954047476647e-38,"up"
"RAPGEFL1",34,6,0.993753794133913,"no",3.30720242085467e-10,"down"
"GLTSCR2",37,3,0.99380050589111,"no",NA,NA
"HOXA11",37,3,0.993807792555333,"no",2.44199105414628e-05,"up"
"COPS3",36,4,0.99387325734751,"no",0.0748500145047783,"up"
"PDE1A",38,2,0.993954036304793,"no",4.91551568411716e-07,"down"
"TRPM7",35,5,0.993966476041978,"no",0.000631308987740183,"down"
"ZRSR2",39,1,0.99398359834083,"no",1.15059325608292e-15,"up"
"SIRT5",34,6,0.994038149163822,"no",2.15095630528531e-09,"up"
"MATN2",33,7,0.99412648199355,"no",2.98598035587407e-15,"down"
"HIC1",35,5,0.99418561591251,"no",0.000347075372646032,"down"
"MYLIP",36,4,0.994240165474249,"no",0.491187362086259,"down"
"SHH",32,8,0.994287945479705,"no",1.77806436356827e-92,"up"
"PRDX1",38,2,0.994290865381591,"no",1.74886693488838e-23,"up"
"CNR1",39,1,0.994331795027354,"no",3.97201923556451e-09,"down"
"AANAT",38,2,0.994334388523081,"no",4.91695322663829e-18,"up"
"AGTR2",37,3,0.994355807913318,"no",0.00100058530806291,"down"
"MRGPRG",38,2,0.99439791750143,"no",0.113552778913892,"up"
"ERCC6L",34,6,0.994417098612226,"no",3.73617878024981e-72,"up"
"ANKRD32",33,7,0.994419312474291,"no",NA,NA
"HDAC3",36,4,0.994427376467118,"no",2.2179711238423e-25,"up"
"CASC5",29,11,0.994470075051032,"no",NA,NA
"CITED1",39,1,0.994489420000723,"no",6.82430321193877e-29,"up"
"KCNK13",37,3,0.994496192952073,"no",0.000101568915709526,"down"
"TDP1",35,5,0.994498024785359,"no",6.17599230447145e-36,"up"
"CDH16",32,8,0.994555491722491,"no",0.000147624538188747,"up"
"SUPV3L1",38,2,0.994569276796549,"no",1.11841132998215e-23,"up"
"GRID2",32,8,0.994610068066799,"no",0.000851677836423661,"down"
"RPS10",40,0,0.994639144015851,"no",0.00151451430363581,"up"
"RPS10-NUDT3",40,0,0.994639144015851,"no",2.57578668377378e-06,"up"
"CDK3",35,5,0.994663844192899,"no",0.00549973342212973,"up"
"ADCY8",30,10,0.99467163697109,"no",0.0204474971248513,"up"
"RAD18",37,3,0.994675547331235,"no",3.77718044692226e-67,"up"
"RIOK3",35,5,0.994689799731299,"no",2.77063545720667e-19,"down"
"NIPSNAP1",38,2,0.994706564866894,"no",8.62607022192033e-18,"up"
"ACAD8",35,5,0.994710928797975,"no",9.02992248052288e-14,"down"
"PTPRG",33,7,0.994828003584724,"no",5.70432618841545e-10,"up"
"FGF19",37,3,0.994855190793161,"no",1.60118905252841e-10,"up"
"CCL4",36,4,0.994913470002353,"no",3.7877839559262e-06,"up"
"LRP5",29,11,0.994917590678833,"no",1.32222936416048e-15,"up"
"SLITRK3",35,5,0.994994766391155,"no",7.58036827291854e-09,"down"
