"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"CDK1",21,7.24356075881357e-11,"yes",-1.25309540771438,0.54403226457235,16,1.92155938211093e-33,"yes","",1.08844823617958e-61,"up","PIK3CA (depleted, 23% vs 40%), RYR2 (enriched, 8% vs 3%), TP53 (enriched, 30% vs 11%), TTN (enriched, 21% vs 14%)","CDH1 (depleted, 6% vs 19%), MAP3K1 (depleted, 3% vs 11%), NCOR1 (depleted, 2% vs 5%), TP53 (enriched, 22% vs 7%)",986
"RAC1",18,1.92037468752444e-07,"yes",-0.331016202806664,0.217964084854894,14,1.00703023513598e-10,"yes","CM_Act,HNSC_Act",6.94906911371771e-06,"up","","",986
"RFC1",20,5.76245106121268e-07,"yes",-0.88855334837521,0.504108392744415,17,5.42317404537013e-09,"yes","",3.34650433713864e-09,"down","","",986
"REXO4",20,3.77869907112236e-06,"yes",-0.124744310904186,0.20209018865495,16,0.431657004851673,"no","",3.5214462486471e-09,"up","","",986
"PRIM1",23,6.66510732435329e-06,"yes",-0.523141332580709,0.387814964045477,18,5.42983549840122e-25,"yes","",1.04566676304397e-17,"up","","CDH1 (depleted, 10% vs 16%)",986
"ALS2CR8",22,1.17908988407423e-05,"yes",NA,NA,0,NA,NA,"",NA,NA,NA,NA,NA
"LETM1",20,1.65655374760147e-05,"yes",-0.314624949839743,0.447032972665584,15,1.3302098376738e-18,"yes","",5.53193261008209e-25,"up","TP53 (depleted, 16% vs 25%)","GATA3 (enriched, 16% vs 9%)",986
"MIXL1",20,1.72844350509245e-05,"yes",-0.0621636870614652,0.15842020768557,17,0.999999998523811,"no","",0.587230945990225,"up","","GATA3 (depleted, 10% vs 15%), TP53 (enriched, 19% vs 9%)",986
"NFKB1",21,1.81229179723683e-05,"yes",-0.0596529894976386,0.0981058195182923,17,0.999999860870752,"no","",0.000894725561458497,"down","PIK3CA (enriched, 37% vs 26%)","CDH1 (enriched, 16% vs 10%), TP53 (depleted, 11% vs 17%)",986
"ITGB5",22,1.8870571486157e-05,"yes",-0.274052164635213,0.396059933360469,18,6.34020268270738e-10,"yes","",0.0179618743326298,"up","PIK3CA (enriched, 42% vs 21%), SPTA1 (depleted, 3% vs 7%), TP53 (depleted, 16% vs 25%), USH2A (depleted, 4% vs 8%)","CDH1 (enriched, 19% vs 7%), MAP3K1 (enriched, 9% vs 5%), TP53 (depleted, 7% vs 21%), TTN (depleted, 2% vs 6%)",986
"HIF1A",22,2.55912515360048e-05,"yes",0.0402578135166934,0.052915171002036,18,0.99999943524923,"no","",0.267589561646845,"up","CCDC168 (enriched, 5% vs 2%), CSMD3 (enriched, 5% vs 2%), DMD (enriched, 6% vs 2%), HMCN1 (enriched, 7% vs 3%), PKHD1L1 (enriched, 5% vs 2%), SPTA1 (enriched, 7% vs 2%), TP53 (enriched, 29% vs 13%), TTN (enriched, 21% vs 14%), XIRP2 (enriched, 5% vs 1%)","CDH1 (depleted, 10% vs 16%), TP53 (enriched, 20% vs 9%)",986
"ATF4",22,2.63411820721344e-05,"yes",-0.264687094143136,0.338389495327534,18,7.41408724651607e-16,"yes","",3.64845875400052e-05,"down","PIK3CA (depleted, 26% vs 37%), TP53 (enriched, 26% vs 15%)","GATA3 (depleted, 10% vs 15%), MAP3K1 (depleted, 4% vs 10%), TP53 (enriched, 20% vs 9%)",986
"THRB",20,2.70304787043282e-05,"yes",-0.163523220132394,0.209067594317417,16,0.99998217772562,"no","",6.08011795374876e-55,"down","PIK3CA (enriched, 39% vs 25%), TP53 (depleted, 16% vs 25%)","CDH1 (enriched, 18% vs 8%), MAP3K1 (enriched, 11% vs 3%), NCOR1 (enriched, 5% vs 1%), TP53 (depleted, 8% vs 20%)",986
"MMP10",21,3.08559694180634e-05,"yes",0.00489599356040032,0.206616474946478,17,0.0326969955901943,"no","",2.53239783676804e-25,"up","","",986
"MMP3",21,3.08559694180634e-05,"yes",0.0953345082148679,0.242736273462455,17,0.99899064533087,"no","",1.3811863203675e-25,"up","","CDH1 (enriched, 17% vs 8%)",986
"SMAD7",20,3.24871638066927e-05,"yes",-0.0441132830776279,0.120948885882527,16,0.862301739642175,"no","",0.0910111053103019,"down","","CDH1 (enriched, 16% vs 10%), TP53 (depleted, 11% vs 18%)",986
"ETV1",20,3.39053974433235e-05,"yes",-0.0467004514154442,0.170150322248021,16,0.999999961342054,"no","",3.0561224737005e-25,"down","","",986
"MYO7B",21,3.6817708145849e-05,"yes",-0.0303204994759604,0.156039493137654,17,0.247946746706952,"no","",6.8971860004306e-31,"down","","CDH1 (enriched, 20% vs 6%)",986
"SLC1A2",19,3.81630012647864e-05,"yes",-0.147853177439926,0.177473132833617,15,0.278670803701728,"no","",0.0158160738421524,"up","CCDC168 (depleted, 1% vs 5%), SPTA1 (depleted, 3% vs 7%), TP53 (depleted, 13% vs 28%)","GATA3 (enriched, 19% vs 6%), MAP3K1 (enriched, 9% vs 5%), TP53 (depleted, 10% vs 19%)",986
"BTNL8",20,4.35613221725495e-05,"yes",-0.234559217448656,0.279722201310941,16,0.32374021051329,"no","",5.74866606697448e-16,"down","LRP2 (enriched, 5% vs 1%)","GATA3 (depleted, 9% vs 16%), TP53 (enriched, 17% vs 11%)",986
"NSFP1",14,4.49289775968179e-05,"yes",0.265272741326512,0.290314350267207,0,NA,NA,"",0.054243076488291,"up","","",986
"DHX35",23,4.61337176750622e-05,"yes",-0.0228876068632506,0.10991692821472,18,0.000146743723291956,"yes","",0.10042448784893,"up","","CDH1 (enriched, 17% vs 9%)",986
"ORC2",22,5.5477106257742e-05,"yes",-0.0562838636407466,0.135991669440885,18,0.000456572706909246,"no","",0.81938987476286,"up","","",986
"KIF6",20,5.65278799903275e-05,"yes",-0.0368349161244515,0.105191147932634,16,0.000312035278232935,"no","",0.926873138579039,"up","HMCN1 (depleted, 3% vs 7%), OBSCN (depleted, 1% vs 6%), TP53 (depleted, 17% vs 25%), XIRP2 (depleted, 1% vs 5%)","GATA3 (enriched, 16% vs 9%)",986
"FZD1",21,5.69220079676579e-05,"yes",-0.125710427860063,0.204945165028654,17,0.799328757544256,"no","",4.14238228615411e-08,"down","","GATA3 (depleted, 9% vs 16%)",986
"SLC35B3",22,5.71811995484283e-05,"yes",-0.108181546577739,0.215157082750654,17,0.999999999256374,"no","",3.41298780818334e-07,"up","","",986
"GNGT2",20,6.34170336132715e-05,"yes",-0.005656212935782,0.107527367363205,17,0.999998852422612,"no","",0.00691182549675143,"up","","GATA3 (depleted, 8% vs 17%), MAP3K1 (depleted, 4% vs 10%)",986
"SMNDC1",21,6.58097685741609e-05,"yes",-0.781025192868569,0.554443903725059,17,1.91155639883052e-17,"yes","",0.0355798022213948,"up","","TP53 (enriched, 19% vs 10%)",986
"TSPAN8",20,6.98673862593992e-05,"yes",0.0121801123535396,0.139810996851224,17,0.989163825533793,"no","",1.46239629624395e-29,"up","","CDH1 (enriched, 17% vs 9%)",986
"NOTUM",20,7.66640757748337e-05,"yes",-0.00290217008566553,0.0369993111513793,16,0.989326014728605,"no","",1.58528256224953e-23,"up","","GATA3 (depleted, 9% vs 16%), TP53 (enriched, 17% vs 11%)",986
"ABCC5",17,8.54053983888892e-05,"yes",-0.122149822066039,0.134005396538756,16,0.999902727128793,"no","",6.76268407458149e-17,"up","","TP53 (depleted, 11% vs 18%)",986
"EIF4G2",21,8.82566868381496e-05,"yes",-0.535054309896048,0.384953681634027,17,3.04962508477028e-14,"yes","",0.0503107658380027,"up",NA,NA,986
"CREB3L1",22,0.000101841433863062,"yes",-0.011731060851025,0.177317416207294,18,0.999999993447357,"no","",9.82914569097607e-36,"up","PIK3CA (enriched, 42% vs 21%)","CDH1 (enriched, 18% vs 8%), TP53 (depleted, 8% vs 21%)",986
"STX18",21,0.00010664848090344,"yes",-0.210935395932833,0.484901958777256,17,1.20974351237987e-15,"yes","",3.17720029415992e-12,"up","PIK3CA (enriched, 38% vs 26%), TP53 (depleted, 13% vs 29%), TTN (depleted, 13% vs 22%)","CDH1 (enriched, 20% vs 6%), GATA3 (enriched, 15% vs 10%), KMT2C (enriched, 9% vs 5%), MAP3K1 (enriched, 11% vs 3%), TP53 (depleted, 7% vs 21%)",986
"KIF18A",18,0.000108969205374497,"yes",-0.851626997671993,0.556387358938938,15,9.82138707586455e-14,"yes","",2.00366955756045e-50,"up","PIK3CA (depleted, 22% vs 42%), RYR2 (enriched, 8% vs 4%), TP53 (enriched, 30% vs 12%)","CDH1 (depleted, 5% vs 21%), GATA3 (depleted, 9% vs 16%), MAP3K1 (depleted, 3% vs 11%), TP53 (enriched, 24% vs 5%)",986
"LGR5",21,0.000109981664290834,"yes",-0.0573668231057828,0.1683400507063,18,0.334118358374238,"no","",2.97359553648935e-07,"up","","ARID1A (depleted, 1% vs 5%), TP53 (enriched, 18% vs 11%)",986
"TFAP2A",21,0.000115156727765413,"yes",-0.0929633931589536,0.241884658361761,17,0.832741638798272,"no","",9.76908851999881e-15,"up","TP53 (depleted, 16% vs 26%)","GATA3 (enriched, 18% vs 7%), TP53 (depleted, 10% vs 19%)",986
"CLCNKB",23,0.000117090180024753,"yes",0.0289398214252817,0.173501767565451,18,0.0379704303422331,"no","",7.45821517928655e-31,"down","","CDH1 (enriched, 17% vs 8%)",986
"SLC4A8",22,0.00011770527406429,"yes",-0.0101581874578945,0.145841107821977,18,0.91430176254157,"no","",1.27168114011304e-11,"up","PIK3CA (enriched, 39% vs 24%), TP53 (depleted, 13% vs 28%)","CDH1 (enriched, 20% vs 6%), TP53 (depleted, 7% vs 22%)",986
"PKHD1",19,0.000118956369283479,"yes",-0.0590796392864307,0.100927666184965,16,0.0908322308003953,"no","",1.15861582272571e-08,"down","","CDH1 (enriched, 17% vs 9%)",986
"DOK3",21,0.000120268834894365,"yes",0.0250377536744721,0.164977773256425,17,0.990553440788966,"no","",2.54293769081286e-26,"up","TP53 (enriched, 25% vs 16%)","GATA3 (depleted, 8% vs 16%)",986
"ATG2B",21,0.000121493080420525,"yes",-0.0892776117149442,0.176716301974623,17,0.99999674789237,"no","",7.16855834119247e-20,"down","CCDC168 (depleted, 1% vs 5%), PIK3CA (enriched, 39% vs 25%), TP53 (depleted, 13% vs 28%), USH2A (depleted, 4% vs 8%)","MAP3K1 (enriched, 10% vs 4%), TP53 (depleted, 8% vs 20%)",986
"POU1F1",21,0.000130319123065854,"yes",0.0247980881608361,0.129917221285826,17,0.379667677905125,"no","",8.19860909465299e-07,"down","CCDC168 (depleted, 1% vs 5%), TP53 (depleted, 16% vs 25%), TTN (depleted, 14% vs 21%)","MAP3K1 (enriched, 9% vs 5%), TP53 (depleted, 11% vs 18%)",986
"RBM44",22,0.000133587805846177,"yes",0.0100112703626446,0.200331295419573,18,0.732056560646682,"no","",5.67055970273896e-16,"down","TP53 (depleted, 16% vs 25%)","CDH1 (enriched, 16% vs 10%), MAP3K1 (enriched, 10% vs 4%), TP53 (depleted, 11% vs 18%)",986
"PARK2",19,0.000136830056271581,"yes",NA,NA,0,NA,NA,"",NA,NA,NA,NA,986
"EHF",18,0.000163635126425417,"no",-0.289021015518298,0.144256938277723,15,0.977747628760721,"no","",1.28991970208664e-09,"down","PIK3CA (enriched, 37% vs 26%)","ARID1A (depleted, 1% vs 5%), GATA3 (depleted, 10% vs 15%)",986
"ZNF423",19,0.000175435457312111,"no",-0.0517721502424288,0.135165744591395,16,0.999999984621326,"no","",2.38694666645125e-37,"down","PIK3CA (enriched, 42% vs 21%), TP53 (depleted, 16% vs 25%)","CDH1 (enriched, 21% vs 5%), TP53 (depleted, 8% vs 21%)",986
"LHX4",21,0.000186447913126916,"no",-0.0844271219503268,0.180380712396795,17,0.00241163005718702,"no","",0.0030886612558185,"up","PIK3CA (enriched, 36% vs 27%), TP53 (depleted, 16% vs 26%)","CDH1 (enriched, 16% vs 10%), MAP3K1 (enriched, 9% vs 5%), NCOR1 (enriched, 5% vs 2%), TP53 (depleted, 11% vs 18%)",986
"HS3ST4",20,0.000191923241189006,"no",-0.304592805556244,0.189142921127713,16,0.999997819162058,"no","",2.1664338915346e-44,"down","","CDH1 (enriched, 18% vs 8%), GATA3 (depleted, 10% vs 15%), KMT2C (depleted, 5% vs 9%)",986
"BRCA1",19,0.000208052149625058,"no",-0.380233675830046,0.322150277567737,15,1.89494077342449e-13,"yes","BRCA_LoF,OV_LoF",6.62390162587087e-23,"up","","CDH1 (depleted, 9% vs 17%)",986
"CLDN10",20,0.00021030211220998,"no",-0.00335162380628691,0.237110200445663,17,0.766056532843894,"no","",1.19386997451088e-34,"up","RYR3 (depleted, 1% vs 6%)","CDH1 (enriched, 17% vs 9%), GATA3 (depleted, 9% vs 15%), NCOR1 (depleted, 1% vs 5%)",986
"CLPTM1L",16,0.000217352727751181,"no",-0.0667511317663783,0.244166554908294,14,0.999999824474803,"no","",6.58690829794414e-34,"up","PIK3CA (depleted, 25% vs 38%)","CDH1 (depleted, 9% vs 17%), TP53 (enriched, 20% vs 8%)",986
"CA10",20,0.00021870411549689,"no",-0.115550940459866,0.161721202440983,17,0.0151131855049005,"no","",1.34075293065368e-14,"up","","",986
"DDX42",17,0.000249360625167276,"no",-0.457264290080046,0.209427895949563,14,1.55424694523034e-16,"yes","",0.000931287880592411,"down","","GATA3 (enriched, 16% vs 8%)",986
"LRRTM3",22,0.000251272791780684,"no",-0.034689734872532,0.150765992334491,18,0.121715547798895,"no","",2.33874462235233e-14,"up","","",986
"CYSLTR2",20,0.000262103485057738,"no",-0.0378793497949256,0.0754257723073551,16,0.999957400786141,"no","UVM_Act",3.25518756454394e-07,"down","","",986
"C1QL2",22,0.000264424693666981,"no",0.0805732888472925,0.204206540076042,18,0.999810981558807,"no","",7.9584191002795e-24,"down","","CDH1 (enriched, 16% vs 10%), GATA3 (depleted, 8% vs 17%), TP53 (enriched, 20% vs 9%)",986
"ITGAL",18,0.000282656246899355,"no",-0.0996567608999843,0.319988462412135,15,0.992317782187343,"no","",1.11473046793559e-11,"up","","ARID1A (enriched, 5% vs 1%), CDH1 (enriched, 16% vs 10%)",986
"PIK3CD",19,0.000287217693698679,"no",-0.350147250651134,0.326071194908029,16,0.0136992297166305,"no","",3.67208586535052e-08,"down","","CDH1 (enriched, 18% vs 8%), GATA3 (depleted, 9% vs 16%), TP53 (enriched, 17% vs 11%)",986
"KCNC3",22,0.000289443426238946,"no",-0.0667368579425682,0.263849518061698,18,0.934695704335824,"no","",0.283228941258542,"up","","",986
"KLF2",21,0.000293542157883724,"no",-0.102209216112376,0.132688271191291,17,0.607881935870997,"no","",2.82393737765473e-34,"down","PIK3CA (enriched, 37% vs 26%), TP53 (depleted, 16% vs 26%)","CDH1 (enriched, 21% vs 4%), TP53 (depleted, 8% vs 21%)",986
"ITGAE",21,0.000300421980671106,"no",-0.0430087176357981,0.108242950609319,17,0.999999991678064,"no","",0.72189610851132,"up","","TP53 (enriched, 18% vs 11%)",986
"SCN4B",21,0.000302596447556091,"no",-0.0393660745331006,0.142998372278775,17,0.955083926997616,"no","",4.05279045107003e-65,"down","PIK3CA (enriched, 37% vs 27%), SPTA1 (depleted, 3% vs 7%), TP53 (depleted, 14% vs 28%)","CDH1 (enriched, 20% vs 6%), MAP3K1 (enriched, 10% vs 5%), TP53 (depleted, 7% vs 21%)",986
"BAI3",19,0.000305000040420711,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,986
"GPR33",22,0.000305241267340924,"no",-0.00598537997271237,0.125047979008268,0,NA,NA,"",0.00126049003666407,"up","","",986
"GJB6",22,0.000315373672414429,"no",-0.0125091673090109,0.148683862492133,17,0.00597249306491723,"no","",0.97774386310265,"up","TP53 (enriched, 27% vs 15%)","CDH1 (depleted, 7% vs 19%), TP53 (enriched, 21% vs 8%)",986
"TFRC",16,0.000319044176320014,"no",-0.7650160314586,0.607178928661738,14,2.38846009352257e-18,"yes","",2.96533255679908e-17,"up","SPTA1 (enriched, 7% vs 2%), TP53 (enriched, 29% vs 13%)","CDH1 (depleted, 8% vs 17%), GATA3 (depleted, 7% vs 18%), TP53 (enriched, 21% vs 8%)",986
"SIX1",22,0.00032823378268745,"no",0.0384478278702774,0.221504449952678,18,0.0353063040159194,"no","WT_LoF",9.03780060398167e-06,"up","","CDH1 (enriched, 18% vs 8%)",986
"WNT9B",21,0.000330272672297001,"no",-0.00918954510404659,0.158666053868379,17,0.903732396790917,"no","",4.79445579251071e-22,"down","HUWE1 (depleted, 2% vs 6%), PIK3CA (enriched, 37% vs 27%), TP53 (depleted, 15% vs 26%)","CDH1 (enriched, 20% vs 6%), TP53 (depleted, 11% vs 18%)",986
"MCM4",21,0.00033689648162579,"no",-0.423432351489628,0.21402559767015,17,7.74388737594867e-20,"yes","",4.52163410766957e-48,"up","PIK3CA (depleted, 20% vs 43%), TP53 (enriched, 30% vs 12%)","CDH1 (depleted, 4% vs 21%), GATA3 (depleted, 10% vs 15%), NCOR1 (depleted, 2% vs 5%), TP53 (enriched, 23% vs 6%)",986
"ALDH18A1",21,0.000343792439976055,"no",-0.150153576181314,0.150064306546442,18,2.97119169217837e-06,"yes","",9.64577899925171e-52,"up","","",986
"CDH3",22,0.000346769849896594,"no",0.0315175695226569,0.144568440728422,18,0.959707099543728,"no","",2.98500970213622e-08,"down","PIK3CA (depleted, 26% vs 37%), TP53 (enriched, 29% vs 13%)","GATA3 (depleted, 8% vs 16%), NCOR1 (depleted, 1% vs 5%), TP53 (enriched, 20% vs 8%)",986
"ABCG4",22,0.000348361011494538,"no",0.0496377080247206,0.081685278626123,17,0.929580596070728,"no","",0.0895750545323598,"up","","",986
"CXCL3",21,0.000362904005557548,"no",0.0242408190748466,0.209041717821308,18,0.00654866600352093,"no","",4.01469474671942e-45,"down","","GATA3 (depleted, 10% vs 15%), TP53 (enriched, 19% vs 9%)",986
"DMRTA1",16,0.000368614917253419,"no",-0.0123049660641375,0.0912056229901749,14,0.998751821458908,"no","",3.72082010123805e-28,"down","","CDH1 (enriched, 16% vs 9%)",986
"LHX2",22,0.000370431256324528,"no",0.0138902793850156,0.123745458691913,18,0.999999999740069,"no","",4.18517790730878e-38,"up","ADGRV1 (enriched, 5% vs 2%), APOB (enriched, 5% vs 2%), CSMD3 (enriched, 5% vs 2%), DMD (enriched, 6% vs 2%), DNAH11 (enriched, 5% vs 1%), FLG (enriched, 8% vs 2%), HMCN1 (enriched, 8% vs 2%), LRP2 (enriched, 5% vs 1%), NEB (enriched, 6% vs 2%), PRUNE2 (enriched, 5% vs 1%), SPTA1 (enriched, 7% vs 3%), SYNE1 (enriched, 6% vs 3%), TP53 (enriched, 27% vs 14%), TTN (enriched, 23% vs 12%), USH2A (enriched, 9% vs 3%), ZFHX4 (enriched, 7% vs 2%)","MAP3K1 (depleted, 4% vs 10%), PTEN (enriched, 6% vs 1%), TP53 (enriched, 18% vs 11%)",986
"PSMC4",22,0.000391801583445831,"no",-1.02756203446376,0.672209059768369,18,4.39478522744464e-14,"yes","",1.62380102603458e-56,"up","","CDH1 (depleted, 7% vs 18%), TP53 (enriched, 17% vs 11%)",986
"APOA2",20,0.000396608772369482,"no",-0.0696148071922046,0.13958071518171,16,0.990880443343745,"no","",0.462622672683641,"up","PIK3CA (depleted, 26% vs 36%)","TP53 (enriched, 19% vs 10%)",986
"FOXO3B",21,0.000397208545967611,"no",-0.0525464196939534,0.145253379344706,0,NA,NA,"",0.000107163922237341,"down","","",986
"ACO2",21,0.000397599084206289,"no",-0.356438384574336,0.693514544236286,17,8.71109965308856e-13,"yes","",0.0361228986555324,"down","","NCOR1 (enriched, 5% vs 1%)",986
"TM4SF18",19,0.000398400209312727,"no",-0.0341174265038279,0.187178734787487,15,0.00889339478726161,"no","",8.3772844442907e-35,"down","","",986
"PPP1R12A",21,0.000401219610642838,"no",-0.480495810382431,0.48706495194535,17,6.16783937496316e-13,"yes","",1.31031120714578e-17,"down","","",986
"NDST2",20,0.000405069292043101,"no",0.04378493602651,0.152446447339304,16,0.519334972920806,"no","",0.0145740992376126,"down","","CDH1 (enriched, 18% vs 7%), MAP3K1 (enriched, 10% vs 4%), TP53 (depleted, 11% vs 18%), TTN (depleted, 3% vs 6%)",986
"VCAM1",21,0.000420500662753882,"no",0.00429096784274743,0.166419547549121,17,0.198686372049647,"no","",0.0110444881062089,"up","TP53 (enriched, 28% vs 13%), TTN (enriched, 21% vs 14%)","",986
"TPX2",20,0.000424188610135545,"no",-0.893889526246584,0.5603164941508,16,6.69952281213468e-20,"yes","",2.96173824243622e-62,"up",NA,NA,986
"CCNA2",20,0.000439738679444028,"no",-0.582863541254128,0.466035991155581,16,8.23470671174701e-21,"yes","",1.70525693158822e-56,"up","HMCN1 (enriched, 7% vs 3%), PIK3CA (depleted, 21% vs 42%), TP53 (enriched, 29% vs 12%), TTN (enriched, 22% vs 13%)","CDH1 (depleted, 6% vs 20%), GATA3 (depleted, 10% vs 15%), KMT2C (depleted, 5% vs 9%), MAP3K1 (depleted, 4% vs 11%), NCOR1 (depleted, 1% vs 5%), TP53 (enriched, 24% vs 4%)",986
"GSTM4",18,0.000441429604489047,"no",-0.0390835899870691,0.134595435112823,16,1.26456498071842e-06,"yes","",0.000254157979409093,"down","PIK3CA (enriched, 38% vs 25%), TP53 (depleted, 15% vs 27%)","CDH1 (enriched, 18% vs 8%), MAP3K1 (enriched, 10% vs 4%), TP53 (depleted, 9% vs 19%)",986
"SDC2",15,0.000445102895155663,"no",-0.0267052612382011,0.0729411015578638,12,0.676625757113793,"no","",1.33271605720387e-17,"down","","",986
"SLC23A2",22,0.000447476453044905,"no",0.0493582002262239,0.160227558837888,18,0.987575539227345,"no","",2.74115171805213e-33,"down","TP53 (depleted, 16% vs 25%)","",986
"GMPR2",21,0.000453698967809456,"no",-0.0536460980666357,0.0654362293016881,17,0.931713258826105,"no","",0.101939252665662,"up","PIK3CA (enriched, 40% vs 24%), TP53 (depleted, 11% vs 31%)","CDH1 (enriched, 17% vs 8%), GATA3 (enriched, 18% vs 7%), KMT2C (enriched, 10% vs 4%), MAP3K1 (enriched, 10% vs 4%), TP53 (depleted, 5% vs 23%)",986
"GLIS3",17,0.000471807026453392,"no",-0.0294097271166064,0.15315531775398,15,0.999984347271955,"no","",0.00176298384879263,"up","PIK3CA (enriched, 38% vs 25%)","",986
"OXER1",22,0.00048004152949626,"no",0.0142916749076437,0.129016094672682,17,0.999999999145988,"no","",4.38188135084517e-20,"down","","CDH1 (enriched, 18% vs 8%), GATA3 (depleted, 7% vs 18%), KMT2C (depleted, 5% vs 10%), TP53 (enriched, 18% vs 11%)",986
"ALDH5A1",22,0.000480611487640423,"no",-0.0292523815792683,0.220901272526727,17,0.141933568177336,"no","",6.8440309166612e-09,"down","TP53 (depleted, 16% vs 25%)","CDH1 (depleted, 8% vs 18%), GATA3 (enriched, 16% vs 9%)",986
"CSDE1",19,0.000481126767767881,"no",-0.0607760010097519,0.259520329623917,15,4.1517284754036e-05,"yes","",2.83540139022076e-40,"down","","",986
"FOXN2",21,0.000483880752965399,"no",-0.0693334144614465,0.152777561863138,17,0.847391770675488,"no","",7.56178990991964e-28,"down","PIK3CA (depleted, 25% vs 38%), SPTA1 (enriched, 7% vs 3%), TP53 (enriched, 27% vs 15%)","GATA3 (depleted, 10% vs 15%), MAP3K1 (depleted, 4% vs 10%), TP53 (enriched, 21% vs 8%)",986
"FNDC4",21,0.000487759943363077,"no",0.0195491100746713,0.146610505022659,17,0.930741129660262,"no","",9.04290632372715e-42,"down","","CDH1 (enriched, 18% vs 8%), GATA3 (depleted, 8% vs 17%)",986
"SLC6A12",19,0.000499422889069051,"no",0.00204399396843893,0.136432230385227,15,0.0396545253352117,"no","",0.0384450332156553,"up","","",986
"SIRT5",21,0.000527448164881634,"no",0.0501532907206525,0.15244013498349,17,0.649621375625383,"no","",0.00452931268147971,"up","PIK3CA (depleted, 25% vs 38%)","",986
"TGIF1",20,0.000530472133193776,"no",-0.0343240452263118,0.129300499146238,16,0.828175230372726,"no","COREAD_LoF",1.18318292354691e-16,"up","TP53 (depleted, 16% vs 25%)","CDH1 (enriched, 17% vs 8%)",986
"HOXC13",21,0.000537762988701202,"no",-0.0144077948500983,0.13959074479749,17,0.0591262080868021,"no","BRCA_Act",1.63601896243943e-33,"up","","",986
"ATG9B",22,0.000539063598200942,"no",-0.0411718345738919,0.0901927363051896,0,NA,NA,"",1.06313769396113e-23,"up","PIK3CA (depleted, 26% vs 37%)","CDH1 (depleted, 10% vs 16%), TP53 (enriched, 19% vs 10%)",986
"SPTY2D1",19,0.000552798378077276,"no",-0.00943936252773615,0.162262996391021,15,0.999999836855613,"no","",0.0054316922014253,"up","","",986
"TMEM65",9,0.000553539205148308,"no",-0.032777770670113,0.173320394745146,7,0.984234309788426,"no","",0.0222813987858279,"up","PIK3CA (depleted, 23% vs 40%), SPTA1 (enriched, 7% vs 3%), TP53 (enriched, 29% vs 12%)","CDH1 (depleted, 8% vs 18%), GATA3 (depleted, 7% vs 17%), MAP3K1 (depleted, 5% vs 9%), NCOR1 (depleted, 2% vs 5%), TP53 (enriched, 23% vs 5%)",986
"NRG2",22,0.00059186174948271,"no",-0.0174731808996497,0.0898769328447094,18,0.783111544147029,"no","",1.96338345750406e-52,"down","","CDH1 (enriched, 17% vs 9%), GATA3 (depleted, 9% vs 16%)",986
"SOX15",20,0.000602536375534939,"no",0.0184808641755514,0.052133007460717,16,8.03933297155735e-08,"yes","",7.81773577364387e-16,"up","RYR3 (depleted, 1% vs 6%)","CDH1 (enriched, 16% vs 10%), NCOR1 (depleted, 1% vs 5%)",986
"MAT2A",21,0.000612866954701263,"no",-0.584000821220616,0.570866904099912,17,5.312157258855e-18,"yes","",0.955371138156463,"up","","TP53 (depleted, 11% vs 18%)",986
"DMXL2",19,0.00062834908098127,"no",0.0375903940330005,0.202415275940891,15,0.911568986950738,"no","",0.00782218447008325,"up","","",986
"C1QBP",22,0.000654176751382651,"no",-0.199582855633545,0.237368415557754,18,3.77930425569763e-13,"yes","",1.47793535683209e-12,"up","","MAP3K1 (enriched, 11% vs 3%)",986
"TBR1",22,0.000663523728391955,"no",-0.06372797271266,0.212694182040419,18,0.999995109052366,"no","",0.359753741811382,"up","MDN1 (enriched, 5% vs 1%), PIK3CA (depleted, 25% vs 38%)","TP53 (enriched, 18% vs 10%)",986
"UPK1A",22,0.00066543210007954,"no",0.0104946457002888,0.12997282363483,18,0.433370640859882,"no","",0.126618373826155,"up","","GATA3 (enriched, 16% vs 9%)",986
"CNGA4",20,0.000676950649794296,"no",0.0663746872931262,0.176218400620479,15,0.983785396081527,"no","",0.197551378208007,"up","","",986
"BNIP1",21,0.000700958865556344,"no",-0.200695119630191,0.334405952916079,17,7.99322271925862e-11,"yes","",5.50355606078605e-16,"up","","",986
"GPR3",20,0.000714360920026009,"no",-0.169131483691117,0.180249356020125,16,0.981054645320778,"no","",0.00921516746382347,"down","MUC17 (enriched, 6% vs 2%), PIK3CA (depleted, 25% vs 39%), TP53 (enriched, 27% vs 15%)","GATA3 (depleted, 10% vs 15%), MAP3K1 (depleted, 4% vs 10%), NCOR1 (depleted, 2% vs 5%), TP53 (enriched, 20% vs 9%)",986
"GPR63",22,0.000734033629970971,"no",-0.123598345390223,0.193365958346652,17,0.709133107485952,"no","",2.095399991437e-06,"down","PIK3CA (depleted, 23% vs 40%)","GATA3 (enriched, 16% vs 8%), TP53 (enriched, 18% vs 11%)",986
