"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_deleterious_mutation_frequency","tcga_nrSamplesInMutData"
"PKP2",31,2,0.492258834506362,"no",-0.0533502683528697,0.067648732250046,-0.0430174817860033,0.055680626743761,20,1,NA,NA,"","yes",0.00373134328358209,536
"CCAR1",29,2,0.492339210613046,"no",-0.196789674819647,0.190803929358574,-0.25038224230435,0.385727633782343,21,0,NA,NA,"","yes",0.0130597014925373,536
"SOHLH2",30,2,0.493146813009851,"no",NA,NA,NA,NA,17,1,NA,NA,"ST_Act","no",0.00746268656716418,536
"RAPGEF6",32,2,0.493958676707822,"no",-0.0380409897641687,0.178234380289973,0.0481220566865477,0.00686732682722055,18,2,0.976420332977133,"no","","yes",0.0186567164179104,536
"CLASP1",31,2,0.494095268171149,"no",-0.0845512187471395,0.193588084860421,-0.146950409896328,0.030477224323028,0,0,NA,NA,"","yes",0.0167910447761194,536
"GABRP",31,2,0.494301119513669,"no",-0.157885427234451,0.144848871555757,-0.249715624394373,0.0979317601998855,20,2,0.842089854513487,"no","","yes",0.00186567164179104,536
"NID2",31,4,0.495271386388305,"no",-0.00679368884639988,0.19277677569182,-0.0906190957005765,0.0930938427044339,19,3,0.750555900816805,"no","","yes",0.0149253731343284,536
"ATP1A1",29,2,0.496250427112321,"no",-0.258046389372997,0.383141616512886,-0.0938548719082395,0.209006506424762,18,1,NA,NA,"","yes",0.0149253731343284,536
"PRKAA2",29,3,0.496597523251387,"no",0.0670683390360809,0.193828261866601,0.0671432851936111,0.0956979235747211,18,2,0.479215368361836,"no","","yes",0.0111940298507463,536
"PRLR",30,2,0.497441666227671,"no",-0.0281052645339242,0.202440106843947,0.0950423345925007,0.0553204269311712,20,2,0.624680927218042,"no","","yes",0.00746268656716418,536
"ACADSB",29,2,0.499439673064877,"no",0.0249157806103293,0.113334428480125,-0.0327090365748576,0.023756999131161,21,0,NA,NA,"","yes",0.00186567164179104,536
"CTNND1",29,7,0.499568645895293,"no",0.0748857514167378,0.255312992044003,0.0854042298507545,0.245821439265301,18,4,0.280973690477831,"no","","yes",0.0186567164179104,536
"NPAT",27,6,0.499587477819498,"no",-0.223653806865423,0.246980957564915,-0.261781063140844,0.05250551698255,17,3,0.457615391736192,"no","","yes",0.0298507462686567,536
"CHD7",23,6,0.500007728259029,"no",0.00107134866355905,0.216317341864983,0.0404770129115297,0.189760901129208,15,2,0.691368430380537,"no","","yes",0.0317164179104478,536
"SORL1",28,3,0.501001698659318,"no",0.0011524017781513,0.217397938272905,0.0366648137203976,0.0641772372133106,18,2,0.41747477440217,"no","","yes",0.0130597014925373,536
"MASP2",33,2,0.501632611620175,"no",-0.12923417084522,0.188378819727879,-0.505530464027306,0.114523472020301,22,0,NA,NA,"","yes",0.00373134328358209,536
"KCNA3",25,3,0.502371343666169,"no",-0.0415591628282151,0.11723092449151,0.00613928301241166,0.154565167386883,17,0,NA,NA,"","yes",0.00373134328358209,536
"ATP13A5",25,2,0.502440657080913,"no",0.0629198527349445,0.193933028967732,-0.117639019289438,0.0501016986262559,15,2,0.563993007202557,"no","","no",0.00559701492537313,536
"WDR76",35,2,0.502580908564822,"no",-0.0515357906689637,0.126490484269252,0.0535064830735257,0.0524911227704953,21,1,NA,NA,"","yes",0.00186567164179104,536
"ATIC",30,3,0.504157945525839,"no",-0.0453773054367402,0.220599215086065,-0.155710207304692,0.193298376229598,20,1,NA,NA,"","yes",0.00559701492537313,536
"CYP4F22",30,2,0.504357545926071,"no",-0.105684406680232,0.158657149611533,-0.24833977734407,0.06423068006571,19,1,NA,NA,"","yes",0.00373134328358209,536
"B4GALNT3",27,3,0.504619847154293,"no",0.0125324111904803,0.175125299676585,0.0546727840968593,0.0893957407300392,17,3,0.957992811219999,"no","","yes",0,536
"ALPPL2",32,3,0.50523751398409,"no",0.0935452826297939,0.194475479556194,0.0410873631691987,0.104209576030073,0,0,NA,NA,"",NA,0.00186567164179104,536
"ORC1",29,2,0.50569349728193,"no",-0.283804970101447,0.223144593205749,-0.413061158392435,0.239649861125184,18,2,0.393276518832709,"no","","yes",0.00746268656716418,536
"ZNF423",25,2,0.505714170963523,"no",-0.0477303517788852,0.166437534983102,-0.0438345529206658,0.00138572827577795,14,1,NA,NA,"","yes",0.00186567164179104,536
"SGK1",30,4,0.505776290917339,"no",0.0163707432686474,0.137553382412096,-0.105856391927018,0.266348061747416,20,2,0.824394401374205,"no","DLBCL_ambiguous,LY_ambiguous,NHLY_ambiguous","yes",0.00186567164179104,536
"SGK2",31,2,0.507282811034091,"no",-0.0440945068236293,0.188952963911385,-0.0256398480613507,0.0068097689464036,20,1,NA,NA,"","yes",0.00186567164179104,536
"PPP3CA",30,3,0.507669335281748,"no",-0.282810579118264,0.408896704479049,-0.562648083589983,0.343813913534977,20,1,NA,NA,"ST_LoF","yes",0.00746268656716418,536
"ARHGAP19",30,2,0.509240290743333,"no",-0.0568852066376275,0.210768084150117,-0.0679285115258839,0.0561858067108661,18,1,NA,NA,"","yes",0.00373134328358209,536
"ARID2",29,4,0.509483408831975,"no",-0.0738003328868473,0.179502099591841,-0.102314236765646,0.0618062396224113,19,0,NA,NA,"BLCA_LoF,CH_LoF,CM_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LGG_LoF,LUAD_LoF,MBL_LoF,NSCLC_LoF,PAAD_LoF,PIA_LoF,SSCC_LoF,ST_LoF,THCA_LoF","yes",0.0354477611940298,536
"MTOR",24,2,0.509982064379722,"no",-0.371162625968122,0.389437545914957,-0.363633201552531,0.435993386385589,17,2,0.485118100519592,"no","AML_Act,ANGS_Act,BRCA_Act,COREAD_Act,HC_Act,LGG_Act,OS_Act,PAIS_Act,RCCC_Act,RCH_Act,UCEC_Act","yes",0.00746268656716418,536
"NPC1",24,2,0.510566964429298,"no",0.00645779958231149,0.11397956061924,0.27359069722867,0.120400676486469,17,1,NA,NA,"","yes",0.0149253731343284,536
"TTF1",24,11,0.510815563301479,"no",-0.0736951599199253,0.335932162452916,-0.259786533906631,0.231625401521625,15,5,0.324460170596727,"no","","yes",0.0111940298507463,536
"WDR70",31,3,0.512102045957761,"no",-0.773390454429672,0.411625763565816,-1.07376713969758,0.315285226128451,19,2,0.522521496630013,"no","","yes",0.00746268656716418,536
"RALGAPA1",26,4,0.512125065771739,"no",0.0222299401376232,0.221445872179853,0.0836778752823215,0.126853937033477,17,2,0.159168198502603,"no","","yes",0.0149253731343284,536
"PPRC1",25,3,0.512172355105276,"no",-0.183042401311241,0.36024424814703,-0.0745539567246602,0.224894941137335,16,0,NA,NA,"","yes",0.00746268656716418,536
"CACNA1H",26,4,0.512221679350925,"no",0.0566739237418537,0.110879438753237,-0.0303812564970167,0.18854225078138,16,1,NA,NA,"","yes",0.0149253731343284,536
"GRM4",32,2,0.513036519150523,"no",-0.0117212113943826,0.156306628269294,0.12548684949384,0.069063902741849,20,1,NA,NA,"","yes",0.00186567164179104,536
"SCAF8",29,2,0.51341625391762,"no",0.055869411914847,0.183464414563244,0.082872351959097,0.229845750411657,19,1,NA,NA,"","yes",0.0111940298507463,536
"COCH",32,2,0.513753773458053,"no",-0.00431031481328797,0.181555630522162,0.0887769232245877,0.0395319249072903,21,1,NA,NA,"","yes",0,536
"SLC25A13",30,2,0.51436918328538,"no",0.021888130351837,0.120536516503263,-0.0163176203173355,0.00836484426740013,20,1,NA,NA,"","yes",0.00186567164179104,536
"DOCK2",24,2,0.514500527648144,"no",0.0729846535440506,0.061408692103541,0.0618610583308193,0.0070218445570758,16,1,NA,NA,"","yes",0.0223880597014925,536
"FLOT2",34,2,0.515064708541878,"no",-0.045759014675236,0.187855691129511,-0.00465120779931647,0.00905987020396443,21,0,NA,NA,"","yes",0,536
"BRD7",30,3,0.515316506065335,"no",-0.0494835655840607,0.140218289163124,0.0209351830098328,0.217519742241945,18,2,0.208123867694928,"no","CM_LoF,HC_LoF","yes",0.00932835820895522,536
"TBC1D19",30,3,0.515329517397481,"no",-0.0584019296701666,0.20835282671595,-0.0669082093171697,0.062606167618099,17,3,0.498235007537477,"no","","yes",0.00559701492537313,536
"TGIF1",32,2,0.515920665142188,"no",-0.0321222447477178,0.148298124792672,-0.0906270478632107,0.0477605882191783,18,2,0.838591271920174,"no","COREAD_LoF","yes",0.0373134328358209,536
"RGL1",29,4,0.516233115164623,"no",0.0367855608383809,0.199124830455641,0.0575639547702962,0.199836792314569,21,0,NA,NA,"","yes",0.00932835820895522,536
"GSTP1",34,2,0.517029087304048,"no",-0.0569494551656054,0.185626406077448,-0.0305159289398108,0.0950181411362312,21,1,NA,NA,"","yes",0,536
"SMAP1",32,2,0.51725208372629,"no",-0.0891320848691108,0.175438958339999,-0.200181850258312,0.000334227965801986,19,1,NA,NA,"","yes",0.00373134328358209,536
"CEL",33,2,0.517387607113082,"no",-0.0572864451369133,0.118807365613365,-0.0840366321761296,0.0414463646099625,19,2,0.816722306888703,"no","","yes",0.00373134328358209,536
"JAG1",26,2,0.519277499326806,"no",0.00649238685079976,0.170005257000302,-0.0994948401458278,0.0897776302195882,16,1,NA,NA,"","yes",0,536
"WDR64",33,2,0.520805535276191,"no",0.0101053327119795,0.133525160209858,-0.0970899286646099,0.0812785981552231,0,0,NA,NA,"","no",0.0130597014925373,536
"MYB",32,2,0.522250396952492,"no",0.0184000862416705,0.203634473100824,0.0568499894455795,0.0218217977381056,20,1,NA,NA,"","yes",0.00186567164179104,536
"PLXNB1",25,6,0.524110814427678,"no",-0.0392985769334334,0.127187122674848,-0.0210810243077037,0.141063491867249,15,4,0.793126917817466,"no","","yes",0.0130597014925373,536
"NARS2",34,2,0.524394777402059,"no",-0.0706636819141141,0.204764834487563,-0.187427714657734,0.127184334637446,20,1,NA,NA,"","yes",0.00186567164179104,536
"POC1B",33,3,0.52548809992493,"no",-0.00734266798117227,0.187309912450076,0.163985901086707,0.120182019005625,21,1,NA,NA,"","yes",0.00373134328358209,536
"GREB1",27,3,0.525768157000033,"no",-0.0432831700048607,0.105603091872144,0.0273775319749924,0.218469766086293,16,3,0.658117672755144,"no","","yes",0.00559701492537313,536
"NDST1",30,2,0.526002025746893,"no",-0.0227987643792189,0.212806241572782,0.049668574830434,0.0288552294026851,19,2,0.693182887769893,"no","","yes",0.00186567164179104,536
"DNAJC1",32,3,0.52614651286303,"no",0.0159737347475989,0.157762799841194,-0.0105912480401889,0.0644133606678112,19,2,0.571899412765052,"no","","yes",0.00559701492537313,536
"NOTCH3",23,7,0.526172005425391,"no",-0.0867932012455688,0.152763531644475,-0.0769015411712487,0.10225698917542,15,5,0.48116626199576,"no","","yes",0.0111940298507463,536
"IRAK3",31,2,0.526870704414155,"no",-0.106067788942104,0.12354212937509,-0.190767260864745,0.285916686109347,20,1,NA,NA,"","yes",0.00559701492537313,536
"DYRK4",29,2,0.527391078598231,"no",-0.135755972375125,0.251700200056755,-0.373665619240087,0.0959991722945545,20,0,NA,NA,"","yes",0,536
"ZRANB3",29,3,0.528206639949064,"no",0.090500642827452,0.135815000574359,-0.0165492431974003,0.106270802198893,16,3,0.72884866186686,"no","","yes",0.00746268656716418,536
"AFP",32,3,0.530248894389586,"no",0.02581419077326,0.111899906858566,-0.0378845904249677,0.105555613214901,20,1,NA,NA,"","yes",0.00559701492537313,536
"HRH4",33,2,0.532036114424241,"no",-0.0549662295998762,0.152129868323535,0.0213660522156551,0.0373442896953822,19,1,NA,NA,"","yes",0,536
"NRIP1",28,3,0.532982628498541,"no",-0.0144265655592655,0.215827108294252,0.0544442765314472,0.251487542186561,15,3,0.35737602611168,"no","","yes",0.00746268656716418,536
"COL9A3",30,2,0.533507719425044,"no",0.0429109385247826,0.149216343397382,0.00393747725815251,0.172326580818821,19,0,NA,NA,"","yes",0.00746268656716418,536
"PPP2R3A",32,2,0.534393735350755,"no",0.018571878468442,0.108403574909287,-0.108423276606445,0.0591817612700125,19,0,NA,NA,"","yes",0.0130597014925373,536
"NR4A2",31,3,0.534498595450649,"no",-0.0304080683014786,0.101611803628892,0.0569783577251657,0.0653735237989209,19,2,0.565777555997737,"no","","yes",0.0149253731343284,536
"ARHGAP20",29,2,0.534745036960171,"no",0.0378068615738116,0.167642373869088,0.0642177535410799,0.10829965683188,19,1,NA,NA,"","yes",0.0111940298507463,536
"HDAC7",33,3,0.535485540713374,"no",-4.89126266373597e-05,0.126103754380774,-0.0576856184783439,0.157654382669387,20,1,NA,NA,"","yes",0.00559701492537313,536
"GLI3",27,4,0.536030763291323,"no",-0.0652589247429562,0.271899473326866,-0.0453993925638736,0.206365160804159,18,1,NA,NA,"","yes",0.0149253731343284,536
"CTTNBP2",27,3,0.53709999714893,"no",-0.134719988898252,0.179029992961322,-0.0146409120892496,0.167764217042919,16,1,NA,NA,"","yes",0.00746268656716418,536
"SEMA4D",25,2,0.540590494638124,"no",0.00117990411519706,0.192175760527674,-0.214833957568653,0.082863266810981,19,0,NA,NA,"","yes",0.00559701492537313,536
"ARHGAP26",32,4,0.540833903436734,"no",-0.00806291355346858,0.150117092991081,-0.0263674330816116,0.164476770200257,21,1,NA,NA,"","yes",0.00559701492537313,536
"KIAA1549",18,4,0.540968306727498,"no",-0.268455809488675,0.350425305991772,-0.287957227013031,0.236547881567772,9,2,0.538647150972804,"no","","yes",0.0223880597014925,536
"ARHGEF17",26,3,0.541103259975877,"no",-0.0340472491315345,0.136221833130094,0.0844266749977493,0.0399836147053417,17,2,0.332891075314571,"no","","yes",0.00932835820895522,536
"DYNC1I1",27,3,0.541280899488044,"no",-0.0174470784547428,0.230503404579857,-0.0236082197140951,0.0895548814390341,19,1,NA,NA,"","yes",0.00559701492537313,536
"PLEKHG5",31,2,0.542108428047405,"no",0.0768984507473627,0.115985548862753,0.0243013039200972,0.0501380198496034,21,0,NA,NA,"","yes",0.00559701492537313,536
"PBRM1",28,3,0.54236796386327,"no",-0.0350506211174824,0.171056020262909,-0.0248753959007223,0.139663717926796,19,1,NA,NA,"CESC_LoF,CH_LoF,CM_LoF,ESCA_LoF,LUAD_LoF,RCCC_LoF,RPC_LoF,UCEC_LoF","yes",0.0242537313432836,536
"PTPRN2",26,2,0.54238178801655,"no",0.0179173455168639,0.105100954872182,-0.036744283872016,0.064294537998164,19,0,NA,NA,"","yes",0.00559701492537313,536
"XDH",24,3,0.542729856308325,"no",0.0606017923393242,0.18181779198681,-0.0202363580390812,0.182009975432425,14,1,NA,NA,"","yes",0.00746268656716418,536
"SLIT3",26,3,0.543652716817232,"no",0.0419951191991847,0.105247969714449,-0.093379645943231,0.109735064241051,19,0,NA,NA,"","yes",0.00932835820895522,536
"LTB4R2",34,2,0.543905856042731,"no",0.0212370303124478,0.10800351429801,0.0683796200960707,0.0288916441373532,22,0,NA,NA,"","yes",0.00186567164179104,536
"ARHGAP18",28,4,0.547235343899016,"no",-0.0199796809258345,0.158830869012433,0.009132012664141,0.369528662842188,17,2,0.468850691585826,"no","","yes",0.00746268656716418,536
"ATR",24,2,0.547534780587496,"no",-0.421831470352678,0.375395455900585,-0.71818011402279,0.072756360856306,17,0,NA,NA,"CM_LoF,UCEC_LoF","yes",0.0261194029850746,536
"EPHA4",28,3,0.547948161486537,"no",-0.0314263048993682,0.185019197444975,-0.0185509651248765,0.112748999812126,19,1,NA,NA,"","yes",0.0149253731343284,536
"KMT2D",18,11,0.548785852350533,"no",-0.0586697151059182,0.289073797603829,-0.0549451164931941,0.201824634783101,10,6,0.463540270800975,"no","ACY_LoF,ALL_LoF,AN_LoF,BLCA_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CLL_LoF,DLBCL_LoF,ESCA_LoF,GBM_LoF,HC_LoF,HGG_LoF,HNSC_LoF,LUSC_LoF,LY_LoF,MBL_LoF,MESO_LoF,NB_LoF,NHLY_LoF,NSCLC_LoF,OV_LoF,PAAD_LoF,PIA_LoF,PRAD_LoF,RCH_LoF,SBCC_LoF,SCLC_LoF,SSCC_LoF,ST_LoF,UCEC_LoF","yes",0.0764925373134328,536
"COL4A2",18,2,0.549212744807377,"no",-0.0826508853538498,0.291385634325679,0.111657448016691,0.0740448844268424,11,0,NA,NA,"","yes",0.00746268656716418,536
"GRIN2B",22,2,0.549678131598124,"no",-0.0181896887912184,0.109176136646937,-0.131479268280785,0.02576152012135,16,2,0.432439898845848,"no","","yes",0.00746268656716418,536
"NSD1",29,2,0.552797555918138,"no",-0.0486361452939233,0.217118990013218,-0.126675953573241,0.0567858755933414,19,1,NA,NA,"CESC_Act,ESCA_Act,HNSC_Act,LUSC_Act,ST_Act,UCEC_Act,UCS_Act","yes",0.00746268656716418,536
"CACNA1D",27,3,0.552878244823308,"no",0.0477058198701855,0.147978144324479,-0.0630104836133297,0.040841018831667,19,1,NA,NA,"BRCA_ambiguous,GBM_ambiguous,HC_ambiguous,OV_ambiguous,ST_ambiguous","yes",0.0223880597014925,536
"DNAH5",21,7,0.554313169481644,"no",-0.0436851549898963,0.151267518469497,-0.0180175155182059,0.151500341338895,13,3,0.470340605702839,"no","","yes",0.0503731343283582,536
"FKBP10",30,3,0.554714917460725,"no",-0.0281931614784409,0.214339039142368,0.0442016856520277,0.0598447391741395,20,1,NA,NA,"","yes",0.0111940298507463,536
"DDX51",28,2,0.555188775905552,"no",-0.232201939078876,0.188016249606569,-0.375474424553248,0.00690289180337489,18,1,NA,NA,"","yes",0.00186567164179104,536
"PLD1",27,3,0.555315627153315,"no",-0.0298033954890026,0.0895299434071569,0.00187530336496689,0.086217902299064,17,2,0.17836164878819,"no","","yes",0.00746268656716418,536
"ATG2B",29,2,0.557488629458975,"no",-0.0389786649524592,0.113213410101854,-0.0136319425929218,0.0662023368556559,19,1,NA,NA,"","yes",0.0242537313432836,536
"NCAM1",28,5,0.559411067544126,"no",0.0455095776322976,0.160885935521449,-0.0321900057519294,0.113564216652937,0,0,NA,NA,"","yes",0.00186567164179104,536
"MBD2",30,3,0.559466373793469,"no",-0.082970596880533,0.245328332330596,0.0171893462330179,0.239322049927766,17,3,0.332320402509326,"no","","yes",0.00373134328358209,536
"PDE3A",26,2,0.56022796064707,"no",0.0264599963769492,0.166243073005487,0.100252503825796,0.0383285761892532,19,1,NA,NA,"","yes",0.00932835820895522,536
"UTRN",19,6,0.564531245109148,"no",0.0041527925713392,0.302608359432212,-0.0670322030260687,0.234077583716984,13,3,0.832949150961367,"no","","yes",0.0223880597014925,536
"DOPEY1",26,4,0.56625439047638,"no",0.0144011453435049,0.146951759633007,0.0268843448040587,0.064508609120347,15,3,0.143057623004209,"no","",NA,0.0167910447761194,536
"KLB",33,3,0.56640504227393,"no",0.0353276793001614,0.106839694469578,0.097171812113473,0.183660141120143,22,0,NA,NA,"","yes",0,536
"G3BP2",29,2,0.566910022033541,"no",-0.0618906656853817,0.25592492029906,-0.101078543172801,0.166205031324981,19,0,NA,NA,"","yes",0,536
"MED15",27,4,0.56722598446701,"no",-0.0762384018179422,0.190525196292066,-0.224067588898326,0.155970941965755,16,3,0.53746271552316,"no","","yes",0.00373134328358209,536
"KCNH2",21,4,0.567514254818462,"no",0.046417697645032,0.205917139306104,0.00427285044021996,0.0533720254778893,13,4,0.322032815381127,"no","","yes",0.00186567164179104,536
"ANKAR",29,2,0.570131516886173,"no",0.025444220253876,0.180740880711466,0.011364526363152,0.332201046984017,21,0,NA,NA,"","yes",0.0167910447761194,536
"PTPRZ1",28,3,0.570939271134814,"no",0.037824980590846,0.142430425472761,-0.12390519158937,0.0840226011525419,18,1,NA,NA,"","yes",0.00932835820895522,536
"GRM2",28,2,0.571274397733591,"no",-0.0535004547603405,0.14714266322456,-0.177629446443747,0.147161582870087,18,1,NA,NA,"","yes",0,536
"LGALS1",30,2,0.574581094349047,"no",0.0277127119967766,0.228614301362022,0.103492976424712,0.0248312897176892,19,1,NA,NA,"","yes",0,536
"CPEB2",30,5,0.575589994029457,"no",-0.187057595236415,0.225625726712709,-0.127140240692402,0.165281612901782,18,4,0.663749588517949,"no","","yes",0.0186567164179104,536
"ANKRD30B",33,2,0.575619558269834,"no",-0.191083830860525,0.271950296955511,-0.110958460029287,0.0206757591110899,19,2,0.389503363861577,"no","","yes",0.0186567164179104,536
"RAPGEF3",32,2,0.57585835487656,"no",-0.0489535609785722,0.201149292385345,-0.0678926653605845,0.0349591407287305,19,1,NA,NA,"","yes",0.00186567164179104,536
"CFH",24,2,0.576771994097806,"no",-0.01397899140854,0.118854830956577,0.109892332491711,0.0365880318436622,17,0,NA,NA,"","yes",0.0186567164179104,536
"PHF17",30,2,0.577164973773184,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,NA
"MAPKAP1",31,2,0.577196418265059,"no",-0.12486885510166,0.171400862008004,-0.0105814035271941,0.100089149429078,21,1,NA,NA,"","yes",0,536
"IRX1",29,2,0.577778416911045,"no",-0.0129031034059521,0.197081680624407,-0.0987167657977922,0.0500405854260738,18,1,NA,NA,"","no",0,536
"CNTRL",22,7,0.577929409629203,"no",0.0230387605574383,0.126570792177498,0.0638748739262846,0.132714777461086,16,5,0.249643110066519,"no","","yes",0.0149253731343284,536
"PKHD1L1",17,5,0.579600263753115,"no",-0.00332928706723,0.128146247321405,0.0346550046782864,0.0427278041043291,13,3,0.278081185633801,"no","","yes",0.0373134328358209,536
"KTN1",33,4,0.580470254316293,"no",0.0806641647043783,0.153774611599813,0.0819717584933969,0.0587582287874076,22,0,NA,NA,"","yes",0.0167910447761194,536
"PTAFR",32,2,0.584300356326219,"no",0.0526611322361914,0.183895315899315,0.0409061023839151,0.0711518466606529,21,1,NA,NA,"","yes",0,536
"CDKAL1",32,2,0.585910372707568,"no",-0.0954775800135265,0.201431462643296,-0.189802295900627,0.185362499925199,20,1,NA,NA,"","yes",0.00746268656716418,536
"AVPR1B",29,2,0.586120920936496,"no",-0.0157529716363771,0.176821216114441,-0.034742434343513,0.0402680675860468,16,1,NA,NA,"","no",0.00186567164179104,536
"ELK3",34,2,0.58647895825331,"no",-0.0147303542465401,0.11179636247322,-0.000470098372765149,0.0195170813677881,20,2,0.562529403505608,"no","","yes",0.00373134328358209,536
"PTGS2",32,2,0.589029194657841,"no",0.0351786850231056,0.137540204905349,-0.0437487304301108,0.0840613819821302,20,0,NA,NA,"","yes",0.00186567164179104,536
"MKL2",31,2,0.589123222035548,"no",-0.036726311663952,0.224465062809094,-0.126234304394369,0.123755513850563,0,0,NA,NA,"",NA,0.0186567164179104,536
"COG2",30,4,0.590351941132593,"no",0.0159736252778482,0.0696742880844217,0.0183580180087521,0.0495942632628818,19,2,0.397337062679418,"no","","yes",0.00373134328358209,536
"TICAM1",32,4,0.591050851813062,"no",0.0498525374426022,0.153136034543084,0.130575898782134,0.222332234228766,19,3,0.477093005703002,"no","","yes",0.0130597014925373,536
"PTPN21",27,5,0.592474420396834,"no",-0.130422684150559,0.138034415472527,-0.075267692731267,0.100228237084753,15,5,0.656729197027107,"no","","yes",0.00559701492537313,536
"NBEA",23,5,0.593159718259806,"no",NA,NA,NA,NA,13,4,0.0749225780145314,"no","BC_ambiguous,CM_ambiguous,COREAD_ambiguous,DLBCL_ambiguous,ESCA_ambiguous,HC_ambiguous,PAAD_ambiguous","yes",0.041044776119403,536
"DSP",26,5,0.594686320445862,"no",-0.014034222418853,0.184136419633801,0.016503703503153,0.177932853057436,15,4,0.078615799526128,"no","","yes",0.00746268656716418,536
"CYP2E1",29,2,0.59475939344867,"no",0.0416127003093023,0.0837016438834001,-0.00369500589276275,0.086509553697699,20,0,NA,NA,"","yes",0.00373134328358209,536
"SIX3",32,2,0.595650357405454,"no",0.0262073701828756,0.159633316106452,-0.0500678353141039,0.00529558130026085,20,0,NA,NA,"","yes",0,536
"ATM",23,3,0.598349882577602,"no",0.0104486281624766,0.133839973615611,0.0585048564196268,0.136145544862792,17,1,NA,NA,"BLCA_LoF,BRCA_LoF,CH_LoF,CLL_LoF,COREAD_LoF,ESCA_LoF,HC_LoF,HGG_LoF,LUAD_LoF,MM_LoF,NB_LoF,NSCLC_LoF,PAAD_LoF,PAIS_LoF,PRAD_LoF,RCCC_LoF,SCLC_LoF,ST_LoF,THCA_LoF,UCEC_LoF","yes",0.0764925373134328,536
"ABCA5",22,5,0.598839450782482,"no",-0.0210316173535217,0.174360775169679,0.0155918070271716,0.033164461205888,17,2,0.558828383586277,"no","","yes",0.0261194029850746,536
"HIC2",29,3,0.601080122415527,"no",0.0963599025660875,0.185915941276369,0.181777574083063,0.0929571806942734,19,1,NA,NA,"","yes",0.0111940298507463,536
"RRAGC",34,2,0.603374511757151,"no",0.00542123932344959,0.152835820831725,-0.0487744583955941,0.044752220613954,20,1,NA,NA,"NHLY_Act","yes",0.00373134328358209,536
"XPO4",29,2,0.603478817236875,"no",0.0703712530932013,0.196868151222555,0.119250811431954,0.127443990469391,16,1,NA,NA,"","yes",0.00746268656716418,536
"STAT2",34,2,0.60389842279847,"no",0.011772460090977,0.0994250341748258,-0.0134281694366697,0.0230091989445095,21,1,NA,NA,"","yes",0.0111940298507463,536
"KIF5B",30,2,0.607260038955148,"no",0.010991425989669,0.145350218150875,-0.0271527330855142,0.124465037025834,18,1,NA,NA,"HNSC_Act","yes",0.0111940298507463,536
"SLC6A15",30,5,0.607624328850829,"no",0.0158455672894591,0.147673081293053,0.00323596693629743,0.0502853143844829,18,2,0.463714010618395,"no","","yes",0.0167910447761194,536
"ADCY2",27,2,0.608581834356019,"no",-0.155483578916837,0.106060504432285,-0.127629147519429,0.0347277088622273,18,0,NA,NA,"","yes",0.00559701492537313,536
"MUSK",28,3,0.608886135735932,"no",-0.0151023328654393,0.166369464666056,0.0208797100235347,0.103955364634676,18,2,0.333738735700304,"no","","yes",0.00559701492537313,536
"SH2D4A",29,2,0.609986059461205,"no",0.0711771881741908,0.188493170314559,0.172822592041317,0.127644473402474,21,0,NA,NA,"","yes",0.00746268656716418,536
"MTMR6",32,4,0.613037074602394,"no",-0.340762457578558,0.321446532000956,-0.263777739531922,0.0743743310670955,21,0,NA,NA,"","yes",0,536
"PHF10",31,2,0.614382166999622,"no",-0.0441346265848,0.102167670129121,-0.144424249913962,0.023086096564857,20,0,NA,NA,"","yes",0.00559701492537313,536
"CREB3L4",34,2,0.614582948775539,"no",-0.0527397727308562,0.150233577541493,0.0808178381210532,0.0961010749804558,20,1,NA,NA,"","yes",0.00373134328358209,536
"SND1",30,4,0.615463773432165,"no",-0.0883099650672533,0.150040640687265,-0.180726128452272,0.107852944362116,19,2,0.314676196773013,"no","","yes",0.00932835820895522,536
"KDM3B",30,3,0.615831172912942,"no",-0.0393035740549645,0.158410489000226,-0.0847672200907349,0.108837098652566,20,1,NA,NA,"MBL_ambiguous,PIA_ambiguous","yes",0.0130597014925373,536
"NASP",33,3,0.615883455179633,"no",0.0210355491406434,0.140994262005452,0.0524103562637906,0.116131515739944,20,2,0.645327363383733,"no","","yes",0.00186567164179104,536
"VLDLR",27,2,0.61591307780659,"no",0.00187188925202371,0.128334203642402,0.014331312552489,0.0592358119484456,17,2,0.659529070039255,"no","","yes",0.00559701492537313,536
"ESRP1",23,9,0.615988037827226,"no",-0.101216054566878,0.181248531249166,-0.1559522706131,0.133626061601767,15,6,0.484922117019384,"no","","yes",0.0167910447761194,536
"MYLK",26,2,0.616758738375611,"no",-0.0816692768603204,0.182282417035468,-0.093282477450759,0.00451518814845804,17,1,NA,NA,"","yes",0.0111940298507463,536
"TSSK1B",25,4,0.616799594736253,"no",-0.0174620504385674,0.178182760725539,0.0206107247282388,0.05976262539547,17,2,0.365009118034212,"no","","no",0.00373134328358209,536
