"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"DLL4",15,0,0.712738245546304,"no",6.96975298116158e-61,"up"
"PHLPP1",15,0,0.712903437842028,"no",6.7366922231464e-34,"down"
"PKP3",14,1,0.713045153718639,"no",0.00738732970930169,"up"
"CCNA1",15,0,0.713483543417616,"no",0.0151185233156985,"up"
"NME2",15,0,0.713673831723758,"no",1.86955911976298e-41,"up"
"NME1-NME2",15,0,0.713673831723758,"no",3.22177009838397e-44,"up"
"PUS7L",15,0,0.714082414624623,"no",1.64600757671468e-06,"up"
"SMAD7",15,0,0.714299393810333,"no",9.45149105221119e-05,"down"
"RALGAPA2",14,1,0.714399376788233,"no",3.8393852979115e-18,"down"
"WWP2",15,0,0.714714390859509,"no",5.93988242381824e-19,"down"
"PRRT1",13,2,0.714950190567398,"no",0.145571101470672,"down"
"NONO",15,0,0.715585418488203,"no",0.0224317588070653,"up"
"MLLT4",15,0,0.715623095067029,"no",NA,NA
"ZMPSTE24",15,0,0.715783543721716,"no",8.06361049053443e-40,"down"
"PRMT7",15,0,0.715810991273653,"no",5.87760274835421e-11,"up"
"PDE6H",15,0,0.715813207197632,"no",0.763984358488629,"down"
"KCNT1",15,0,0.715896380203693,"no",2.23817066620912e-16,"up"
"PFDN4",15,0,0.717390712461984,"no",9.60379518480549e-24,"up"
"UTRN",13,2,0.718542112319973,"no",1.52911934237983e-10,"down"
"ARL6",14,1,0.718577804003957,"no",3.24184638403256e-14,"down"
"MAGEB6",15,0,0.718673781770671,"no",0.00168971580198854,"up"
"HOXB8",13,2,0.718801461521971,"no",8.28831745202911e-20,"down"
"SSTR4",15,0,0.71885622751853,"no",0.150762757330149,"down"
"VRK1",14,1,0.7188871460009,"no",0.131157704480665,"down"
"PPM1G",15,0,0.719043846782129,"no",5.54675836968298e-05,"up"
"ZNF165",15,0,0.719381031833539,"no",1.60192496524227e-09,"down"
"PRSS23",14,1,0.719466102303653,"no",8.84412285184588e-14,"up"
"GRIN2C",14,1,0.719491186632204,"no",1.91835853325936e-09,"up"
"LASP1",15,0,0.719525152878433,"no",4.45776955518826e-25,"up"
"TRPM1",14,1,0.719808754230681,"no",0.000649561822904926,"down"
"KIF15",15,0,0.719875204877769,"no",1.07366230035036e-13,"up"
"IGF2BP3",13,2,0.720878066336264,"no",1.56337163329534e-16,"up"
"ARHGEF7",15,0,0.720892463347942,"no",2.64838866000157e-38,"up"
"ZEB1",15,0,0.720977036616014,"no",1.31530617228068e-08,"up"
"GPR116",14,1,0.721339418460286,"no",NA,NA
"CDC6",15,0,0.721699084542024,"no",6.32049812691811e-39,"up"
"RDH11",15,0,0.721895188023194,"no",7.61440427089667e-49,"down"
"ZNF180",15,0,0.722101569356405,"no",1.37614161199454e-16,"down"
"MCM10",14,1,0.722385736559732,"no",5.46302402007935e-29,"up"
"CDK16",15,0,0.722533625827711,"no",3.14787753603175e-06,"down"
"CD48",12,3,0.72285945748684,"no",4.44615569304363e-35,"up"
"PROL1",14,1,0.722896192843549,"no",NA,NA
"PKP1",13,2,0.723376766999727,"no",4.6141303575694e-09,"up"
"STK19",13,2,0.723527928936226,"no",2.88806708849776e-18,"up"
"MAP2K7",14,1,0.723838916913919,"no",3.30952825096464e-10,"up"
"RORC",13,2,0.724716485488281,"no",0.287014254113488,"down"
"CPS1",14,1,0.724717291794624,"no",0.891636541414347,"up"
"GMCL1P1",12,3,0.724797584741819,"no",0.0722772715264395,"up"
"C12orf5",15,0,0.724894799068691,"no",NA,NA
"CDKAL1",15,0,0.725321851236418,"no",0.139367038238147,"up"
"SLC7A1",15,0,0.725503329471059,"no",0.00101747878573974,"down"
"ID1",15,0,0.725571118258266,"no",0.0816536734080111,"down"
"TTL",15,0,0.72559694676495,"no",0.00244615018042899,"down"
