"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"BPTF",10,4,0.832607072009814,"no",-0.0604556340805519,0.242461339204177,-0.0258329734204591,0.140921515093657,10,4,0.373800455909328,"no","","yes",0.00543478260869565,184
"LRRTM3",13,2,0.837660050262386,"no",-0.0617242928616848,0.0588897394041076,0.0623593822634372,0.0609243338526288,12,2,0.418935311946396,"no","","yes",0,184
"ASXL2",12,2,0.839920259036344,"no",0.022894854166024,0.0937791284396156,0.0486200520123451,0.0012174100555199,0,0,NA,NA,"AML_LoF,BLCA_LoF","yes",0.016304347826087,184
"WDR72",11,3,0.847804060302696,"no",0.0486170484090949,0.0787580344265076,0.0608488500652624,0.0496256187004211,11,3,0.500772780754805,"no","","yes",0.0217391304347826,184
"PRKCD",13,2,0.849650720205437,"no",-0.234851045386365,0.109390004030854,-0.188171326665702,0.0873682915596825,12,2,0.723197121173206,"no","DLBCL_LoF,NHLY_LoF","yes",0.00543478260869565,184
"KIF21B",12,2,0.851272563452075,"no",-0.18539442071249,0.106149748599803,-0.0762404270605461,0.0030391122660775,13,1,NA,NA,"","yes",0.00543478260869565,184
"XRCC3",12,2,0.852344500754016,"no",-0.0866368034694647,0.117090752583804,-0.08117241303839,0.025741914554504,11,2,0.553893436257119,"no","","yes",NA,184
"MCM2",12,2,0.853052053959204,"no",-0.188830731663399,0.195646888942475,-0.0935998211655903,0.0624511210207507,12,2,0.517614420716458,"no","","yes",0.00543478260869565,184
"CDC40",12,2,0.853232124230167,"no",-1.4734780640661,0.347636391943137,-1.29214312223846,0.177861561367665,12,2,0.519060272993212,"no","","yes",0.00543478260869565,184
"UNC5A",12,3,0.858968662744365,"no",0.0906866331827829,0.0578261396558065,0.00765533350433857,0.0402402941456603,11,3,0.687588278714202,"no","","yes",0.00543478260869565,184
"BRAF",12,2,0.859768772872714,"no",0.0526807283377071,0.128144657538656,0.111707136193344,0.0220553418945979,12,2,0.371753629161218,"no","BLCA_Act,BRCA_Act,CLL_Act,CM_Act,COREAD_Act,DLBCL_Act,GBM_Act,HGG_Act,LGG_Act,LUAD_Act,LUSC_Act,MM_Act,NSCLC_Act,OV_Act,PIA_Act,PRAD_Act,RPC_Act,THCA_Act,UCEC_Act","yes",0.0108695652173913,184
"ADAMTSL3",11,2,0.861073172222126,"no",0.0376649811040983,0.127133421377494,0.0737855377723763,0.0533133598042127,11,2,0.621485517169966,"no","","yes",0.016304347826087,184
"CNTNAP2",12,2,0.863767383789511,"no",-0.13558373941764,0.058505165727906,-0.202255179106601,0.115448186301472,12,2,0.553525279390398,"no","","yes",0.0217391304347826,184
"NWD1",10,3,0.871524216206596,"no",-0.0168351336529267,0.075312726213915,0.0712921747977514,0.120295283167725,10,3,0.6174357924444,"no","","yes",0.0108695652173913,184
"L3MBTL4",12,2,0.872528223076098,"no",-0.0879029810120261,0.11565150737708,-0.0843568063750961,0.0405283774242489,12,2,0.63024196253836,"no","","yes",0.0326086956521739,184
"UBR5",10,2,0.877707659639858,"no",-0.331415744393027,0.220854781056875,-0.360201076959965,0.0187296695103816,10,2,0.5362078083001,"no","CM_ambiguous,DLBCL_ambiguous,MM_ambiguous,RCH_ambiguous","yes",0.016304347826087,184
"ERBB3",13,2,0.880855626115238,"no",-0.197366972214194,0.172092065314964,-0.205565320345933,0.104850611645476,12,2,0.500000000003304,"no","BLCA_Act,BRCA_Act,CESC_Act,CH_Act,COREAD_Act,NB_Act,PRAD_Act,ST_Act,UCEC_Act,UCS_Act","yes",0.0108695652173913,184
"ATR",11,3,0.884225147850481,"no",-0.349808870091121,0.290479272685224,-0.229489807058057,0.142691773900126,10,3,0.520977243699555,"no","CM_LoF,UCEC_LoF","yes",0.0217391304347826,184
"SI",8,4,0.885001911708375,"no",0.0286252022290257,0.162685782284655,-0.101628166033705,0.0346944000848565,8,4,0.759743067613518,"no","","yes",0.0652173913043478,184
"RASGRF1",11,3,0.886385599427146,"no",0.0399697844358826,0.128784024439134,-0.0562288325077988,0.125253754457822,12,2,0.325693680554003,"no","","yes",0.0217391304347826,184
"SAFB2",11,2,0.89359068047005,"no",-0.0943000511162375,0.0692980783843167,-0.044392196772789,0.0253466750216338,10,2,0.51669493285407,"no","","yes",0,184
"CACNA1B",12,2,0.893825215314305,"no",-0.124531478674414,0.0897225747451687,-0.0420046726858519,0.0946481509984751,11,2,0.35219773575059,"no","","yes",0.0108695652173913,184
"PKN3",13,2,0.895800617808193,"no",-0.045533195056886,0.0551801396090302,0.13862946780842,0.00823436933057103,12,2,0.304172790240777,"no","","yes",0.00543478260869565,184
"ATP6V1A",13,2,0.897703855278309,"no",-0.277433629771704,0.25658061833228,-0.129299330507862,0.032996292786018,12,2,0.493935237061217,"no","","yes",NA,184
"CA10",13,2,0.901793048610283,"no",-0.118689402753345,0.0585666728629809,-0.11776088732147,0.126092767686982,12,2,0.251210104971378,"no","","yes",0.016304347826087,184
"ARAP2",11,4,0.904957249895907,"no",-0.116899682835723,0.129817658178373,-0.0867126854754127,0.118258952265651,10,4,0.476382979318706,"no","","yes",0.016304347826087,184
"OR6S1",11,2,0.910828472860224,"no",0.107926363227308,0.061371618537729,-0.0744005862353799,0.0729574294686911,11,2,0.670779750831436,"no","","no",0.00543478260869565,184
"PHRF1",10,2,0.912100867145755,"no",0.0229595446196423,0.0607720421190917,0.0568991613893086,0.0233718310174907,10,2,0.419294352896411,"no","","yes",0.00543478260869565,184
"SEMA3D",10,2,0.912257247482457,"no",0.0310596483803069,0.0376858930179638,0.050724448298099,0.0111079233773198,9,2,0.646314007049899,"no","","yes",0.0271739130434783,184
"L3MBTL3",11,2,0.91280077610634,"no",-0.205625313748411,0.225708367594576,0.0225344623041087,0.0187789552720116,12,2,0.728372000524049,"no","","yes",0,184
"ZFHX4",10,4,0.920765532628032,"no",0.0666331628446319,0.119010012108083,0.124051870600466,0.0896698376059919,9,5,0.263581607531353,"no","","yes",0.0597826086956522,184
"CES4A",12,3,0.922051279006285,"no",-0.0119759566380394,0.160603558335125,-0.12525184467632,0.124306082432038,11,3,0.543390197612968,"no","","yes",NA,184
"CACNA1S",13,2,0.923751782965739,"no",0.0128992636616341,0.0502438171049494,0.0141295003581345,0.0332169361620722,12,2,0.304281034776923,"no","","yes",0.0271739130434783,184
"CSNK2A2",12,2,0.927473579942947,"no",-0.313855307639872,0.144139785138998,-0.0842353996891886,0.16663117740657,11,2,0.59375968155383,"no","","yes",0.00543478260869565,184
"HECTD1",10,2,0.930692385991031,"no",-0.0731443360958678,0.109199604967834,-0.0270592015954539,0.0220362196390571,9,2,0.383628111254387,"no","","yes",0.00543478260869565,184
"ATP6V1B1",13,2,0.937247504172418,"no",0.00307714299012456,0.120086437215794,0.00866877309668355,0.0552089676275958,12,2,0.550411202975742,"no","","yes",NA,184
"RNF213",12,2,0.941894754585191,"no",-0.0112371904590837,0.101887017695633,0.0849220648964365,0.0480635594365115,11,2,0.325204111392093,"no","BLCA_Act,ESCA_Act,LUSC_Act,MBL_Act,PRAD_Act,SBCC_Act,UCEC_Act","yes",0.0434782608695652,184
"CLSPN",11,2,0.942088829683257,"no",-0.567582331275432,0.305436211409916,-0.32701355858092,0.032186530115044,11,2,0.434226635661477,"no","","yes",0.00543478260869565,184
"MAP1B",12,2,0.948381473274085,"no",0.0345116031638305,0.107236041554694,0.0039690292688569,0.0610129042481954,12,2,0.427925879154208,"no","","yes",0.0271739130434783,184
"APC",13,2,0.95273199695094,"no",-0.047900951659922,0.189715006281127,-0.0391482202480608,0.0899498683780092,12,2,0.547862911385018,"no","AN_LoF,BC_LoF,CH_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,HC_LoF,NSCLC_LoF,PRAD_LoF,SBCC_LoF,SSCC_LoF,ST_LoF,UVM_LoF,VV_LoF","yes",0.016304347826087,184
"MERTK",13,2,0.953616605171837,"no",-0.176556689504878,0.0849297671515,-0.152937881369167,0.077274727647887,12,2,0.647863444391655,"no","","yes",0.00543478260869565,184
"GRM8",13,2,0.955595661105586,"no",-0.0598168601802909,0.108113006810411,-0.0367418307688957,0.0290442495316432,12,2,0.44501782751114,"no","","yes",0.0380434782608696,184
"RNF17",12,2,0.959539695874495,"no",-0.0895565923757172,0.128366461219686,-0.0698678385702343,0.0148154230625114,12,2,0.341900176997587,"no","","yes",0.0271739130434783,184
"EML6",12,2,0.962041680432753,"no",0.0106642579888242,0.245647755865465,0.0958116315324802,0.0263388923547997,12,2,0.431112367766702,"no","","yes",0.016304347826087,184
"SART3",11,3,0.962477214391222,"no",-0.623489025333799,0.367276232436399,-0.640194577754881,0.191030781168777,10,3,0.491928903214613,"no","","yes",0.00543478260869565,184
"TBC1D17",13,2,0.963834382799349,"no",0.0159445573832614,0.0887997388991754,0.0587207506169136,0.0631671673183984,12,2,0.382451571043883,"no","","yes",0.00543478260869565,184
"ZNF521",10,3,0.970865612981595,"no",-0.0171697919942356,0.104393361384945,0.0409965455734255,0.0591322839929466,9,4,0.277658528625929,"no","ESCA_Act,HC_Act,LUSC_Act,NSPH_Act,PAAD_Act","yes",0.0597826086956522,184
"MRGPRX4",13,2,0.974494532336049,"no",0.015360812781716,0.0895499382146725,0.0600873804018903,0.159524605375622,12,2,0.664562889700679,"no","","no",0,184
"SRSF6",13,2,0.978161685704802,"no",-0.141414879221586,0.138520233699176,0.0664927984422126,0.0846365771859765,12,2,0.504467550153189,"no","","yes",0.0108695652173913,184
"OR11L1",12,2,0.97900562384774,"no",0.0732871369484227,0.0972203920486207,0.162593553093502,0.031079882161447,11,2,0.503717893500097,"no","","no",0.016304347826087,184
"PRODH2",11,2,0.990384170457227,"no",-0.206327543533703,0.111850028007445,-0.053062797312065,0.192920285132064,10,3,0.519236289774966,"no","","yes",0.00543478260869565,184
"HECW1",11,2,0.991449690012311,"no",-0.100287810603245,0.0880401939933741,-0.0489657677029676,0.0373632706417034,10,2,0.765549391886595,"no","","yes",0.016304347826087,184
"DPCR1",12,2,0.99178060977016,"no",-0.0463977435806391,0.168783029046496,0.121448054125036,0.0660322638236956,0,0,NA,NA,"",NA,0,184
"AGAP1",12,2,0.992824172678775,"no",0.116012188043437,0.171030691183151,0.107469383567667,0.00458799793224399,12,1,NA,NA,"","yes",0.016304347826087,184
"GABRR2",13,2,0.997941695187067,"no",-0.0968008218489895,0.176323254080807,0.0507522338346411,0.044286218345096,12,2,0.736944914558797,"no","","yes",NA,184
"DTL",10,2,0.999828860537541,"no",-0.683987001621229,0.299683061495383,-0.194844010272701,0.121267363095573,10,2,0.50531087744791,"no","","yes",0.016304347826087,184
