"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"IL18R1",13,0.55291253438668,"no",-0.143975262726766,0.135833366457693,11,0.978537061789751,"no","",3.31212022408752e-12,"down","","",364
"KIF3C",13,0.552942803680341,"no",-0.117189320056967,0.132680937307096,11,0.916463496474828,"no","",0.00613314585655654,"up","CTNNB1 (depleted, 15% vs 32%)","",364
"GPR26",13,0.55306387784009,"no",-0.0654827713385241,0.473297516152842,11,0.972463196553537,"no","",0.924065427988224,"up","","",364
"LAMP5",13,0.553275745986073,"no",0.0788003267744391,0.146803669121034,11,0.999999999966042,"no","",0.109162896185406,"up","CTNNB1 (depleted, 14% vs 32%)","BAP1 (enriched, 8% vs 1%)",364
"RAB20",13,0.553971779265182,"no",-0.318803647590484,0.273782429219513,11,0.96937208482037,"no","",2.55117428380303e-05,"down","","",364
"ADAP1",11,0.554286512297734,"no",NA,NA,9,0.097219737529393,"no","",0.0327498641916669,"up","","",364
"ASGR2",12,0.554566054931941,"no",-0.19714011792757,0.181846830295927,10,0.983323937427943,"no","",9.30159149463743e-05,"down","TP53 (depleted, 8% vs 26%)","TP53 (depleted, 5% vs 18%), TSC2 (depleted, 0% vs 6%)",364
"WDR74",12,0.554723338908026,"no",-0.527744944864462,0.259134972106488,10,1.65336208858526e-15,"yes","",3.98567101284146e-19,"up","","",364
"PHRF1",10,0.554744465645647,"no",-0.0181708690370937,0.129410869652538,9,0.0774409045739134,"no","",7.35713929896331e-14,"up","TP53 (enriched, 26% vs 8%)","",364
"KCNS3",13,0.555060895726512,"no",0.183499288668911,0.173421696890394,11,0.993164965269304,"no","",0.854122740998144,"up","CTNNB1 (depleted, 9% vs 37%)","BAP1 (enriched, 8% vs 1%)",364
"ABCG4",10,0.555156892441758,"no",0.0274669002054898,0.0756323316007919,9,0.960630441292169,"no","",9.10085200591051e-05,"up","","",364
"SHPK",11,0.555205384043767,"no",0.0515428657104639,0.168813508726033,9,0.0165456530390773,"no","",1.12081773464785e-07,"down","","",364
"NEDD4L",10,0.555225624621189,"no",-0.076722564303127,0.0618307101384689,9,0.991209209797227,"no","",1.11331621860464e-19,"up","","AXIN1 (enriched, 12% vs 3%)",364
"PXK",13,0.555242375883754,"no",0.0246089225303601,0.157963690745041,11,0.999999127111133,"no","",3.54854216854201e-09,"up","","TSC2 (enriched, 6% vs 0%)",364
"E2F6",13,0.555272621477737,"no",-0.0298081429736706,0.150128458502397,11,2.80307685385517e-08,"yes","",1.81962581064357e-15,"up","TP53 (enriched, 26% vs 8%)","",364
"TUBB8",13,0.555302866757296,"no",-0.144845147690121,0.201618627651154,11,0.00747192286692705,"no","",0.00602757930941725,"up","","",364
"ANK2",12,0.555320941211964,"no",-0.0703638945731105,0.153116221365959,10,0.99697554303521,"no","",0.0640822501962901,"up","","",364
"DHX16",13,0.555877467102731,"no",-0.403977470666843,0.22369337297996,11,1.47794564690437e-09,"yes","",3.04809511143278e-24,"up","TP53 (enriched, 26% vs 8%)","",364
"RGS12",13,0.555877467102731,"no",-0.032104846591086,0.123057314967503,11,0.488352899509864,"no","",1.26306823704129e-20,"up","","",364
"CCNYL1",11,0.556386365959045,"no",-0.0947071850469565,0.0855220449155657,9,0.999999436471538,"no","",3.21585023025677e-07,"up","CTNNB1 (depleted, 14% vs 32%), TP53 (enriched, 24% vs 10%)","",364
"NDUFB5",13,0.556724037098183,"no",-0.210844754308787,0.332653621204805,11,4.23094400101407e-05,"yes","",7.95663308406073e-13,"up","","",364
"FBLN7",13,0.556875183806621,"no",-0.0174032389077849,0.226686093508452,11,0.402793814576072,"no","",2.12984820043007e-12,"up","","",364
"PPP3R1",13,0.556875183806625,"no",0.0346776099188552,0.184925406375933,11,0.997895928123293,"no","",8.59137874760076e-08,"up","","",364
"NMU",12,0.557584415856941,"no",-0.2156612878249,0.243234594769384,10,0.351999619180871,"no","",2.43207563441757e-05,"up","","",364
