"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"MLNR",9,6.19522970076379e-12,"yes",-0.0318898860129152,0.160344740314303,7,0.817329982737747,"no",""
"KCTD20",9,2.47356718664644e-10,"yes",-0.0424143879460073,0.211422186489113,7,0.644921366080086,"no",""
"GCM1",9,2.62804066710986e-09,"yes",-0.200709128616798,0.264057222631017,7,0.36955989255498,"no",""
"ANGPTL4",9,8.19868008193904e-09,"yes",-0.155049633005913,0.126989101706968,7,0.608558287725297,"no",""
"INPP5F",8,2.07811234121602e-08,"yes",-0.0868251289873634,0.0919277914983761,6,0.997912175475821,"no",""
"FIGNL2",9,1.2664626448944e-07,"yes",-0.35064088161754,0.088872489288705,0,NA,NA,""
"ATF1",9,3.067061033252e-07,"yes",0.00135570650860313,0.277970179471101,7,0.0508152111095344,"no",""
"SULT1A1",9,3.53628560611224e-07,"yes",-0.0381100058389796,0.258080576422663,7,0.0508643474968776,"no",""
"SULT1A2",9,3.53628560611224e-07,"yes",0.107766812999845,0.343368589907231,7,0.911955065588122,"no",""
"ABTB2",9,4.62095327149685e-07,"yes",-0.103927330920096,0.112948137912145,7,0.99183999616844,"no",""
"MIB1",9,5.7392669975217e-07,"yes",-0.0448397157919824,0.294989582981134,7,0.305127490653098,"no",""
"RASGRP4",9,7.62966755208261e-07,"yes",-0.195082947954319,0.370001806011383,7,0.617980853131469,"no",""
"STK39",9,1.30078325333978e-06,"yes",-0.280468424081142,0.22723889154053,7,0.00217409039075718,"no",""
"HSD11B1L",9,2.37028635495564e-06,"yes",-0.222552061209036,0.093863066097445,7,0.00195501506393731,"no",""
"HMG20B",9,3.03980701731457e-06,"yes",-0.21304838939966,0.426202562873416,7,0.998844013769577,"no",""
"KIT",9,3.48266847962213e-06,"yes",-0.0943130973146597,0.194618247448377,7,0.0426501176831307,"no","AML_Act,CM_Act,LGG_Act,MGCT_Act,OS_Act,ST_Act"
"SMARCE1",9,3.56976530711202e-06,"yes",-0.523161245142691,0.469864958029364,7,6.00705297214217e-07,"yes",""
"TIAM1",9,6.47734347785222e-06,"yes",-0.0891409492248598,0.106444450486601,7,0.40513042326832,"no",""
"ATP13A1",9,6.53740671916392e-06,"yes",-0.116415560728284,0.169416611028418,7,0.0226416917127828,"no",""
"PLD1",9,7.55344538559124e-06,"yes",-0.415850373122816,0.117235453455231,7,0.281971367373273,"no",""
"ANKRD30B",9,9.26757298419706e-06,"yes",-0.314931449275957,0.233693431375396,7,0.949380974368158,"no",""
"DIRAS1",9,9.88429691476174e-06,"yes",-0.138249087414857,0.201612326484249,7,0.288634657024425,"no",""
"GRIN1",9,1.13753989104546e-05,"yes",-0.165820200363007,0.27990643052365,7,0.967993348821774,"no",""
"IMPDH1",9,1.14319107158906e-05,"yes",-0.37174712447534,0.295548177017787,7,0.00259861363485987,"no",""
"TET3",7,1.18305750952351e-05,"yes",-0.19191300557673,0.196082001132544,5,0.353705910351722,"no",""
"PPP2R2A",9,1.46845679475754e-05,"yes",-0.327850728969928,0.368203452606417,7,0.0451984985203614,"no",""
"FGD4",9,1.58656826947852e-05,"yes",-0.242116702254156,0.240272071837763,7,0.888631196170578,"no",""
"LAMP3",9,1.74887632695886e-05,"yes",-0.165249709209469,0.187193538073736,7,0.990976032961256,"no",""
"ESPNL",8,1.79797781125445e-05,"yes",-0.16356150413067,0.100593868988896,6,0.632111717444734,"no",""
"DGKH",9,1.83112494641073e-05,"yes",0.0369296926914826,0.129330992426512,7,0.954846405566684,"no",""
"RNFT1",8,1.94800056164025e-05,"yes",-0.13637428018834,0.148160660842011,6,0.873040643719896,"no",""
"MLLT10",7,2.48749958242501e-05,"yes",0.01362830780632,0.0699779809870178,6,0.997576055933647,"no",""
"GLI1",9,2.56302807833325e-05,"yes",-0.0993977012200701,0.204151079976041,7,0.0334045556194259,"no","LEIS_Act"
"TNS1",8,3.05775659687936e-05,"yes",-0.345728983718712,0.109643990649164,7,0.779795585002127,"no",""
"ARID3A",9,3.13701299847445e-05,"yes",-0.258627165677548,0.093147208451445,7,3.03431477491789e-05,"yes",""
"PTPRZ1",9,3.23917583910266e-05,"yes",-0.148941997618226,0.188525274130325,7,0.108189819906503,"no",""
"RELB",9,3.28592493826421e-05,"yes",0.00246862609330385,0.100227203797163,7,0.136796869772039,"no",""
"SLC22A17",9,3.43543419290728e-05,"yes",0.169710534538248,0.066231571828122,7,0.00245679004792523,"no",""
"TICAM1",9,3.98272405876943e-05,"yes",-0.126361510928635,0.116559533703182,7,0.222002005180638,"no",""
"TGFB2",6,4.05044334308675e-05,"yes",-0.18242657198879,0.352828184670031,4,0.78983816973629,"no",""
"CHD3",9,4.53579234917649e-05,"yes",-0.489568982719469,0.459193072745741,7,0.210040867538997,"no",""
"CDK6",9,4.59882971642961e-05,"yes",-0.439018808284392,0.242222134227181,7,4.19729047004317e-08,"yes",""
"FN1",9,4.79010830910206e-05,"yes",-0.401305287140393,0.368577870093327,7,0.977161776955268,"no","LUSC_LoF"
"HIST1H1B",9,4.79770167979165e-05,"yes",0.0278633430290277,0.133993317311934,7,0.959187446947569,"no",""
"KIRREL",7,4.82306924438794e-05,"yes",NA,NA,0,NA,NA,""
"YIF1B",9,4.98842251567022e-05,"yes",-0.18924792559867,0.260726931145466,7,0.242645563294309,"no",""
"SLC16A5",8,5.21202905523049e-05,"yes",-0.0733894363173193,0.279099282060731,6,0.000211658144799823,"no",""
"BAZ2A",9,5.39580699278179e-05,"yes",-0.13172787172794,0.252782831826868,7,0.167776886113448,"no",""
"ENO1",8,5.51982686594909e-05,"yes",-0.339178921502426,0.273315748717931,7,8.95790240269586e-05,"yes",""
"SMUG1",9,5.58422918602419e-05,"yes",-0.145640881713749,0.167188537247591,7,0.00012503706903154,"yes",""
"TGFBR2",9,5.9541027524897e-05,"yes",-0.255965476745652,0.283238986864228,7,0.96710760558938,"no","CESC_LoF,CH_LoF,COREAD_LoF,ESCA_LoF,HNSC_LoF,PAAD_LoF"
"KBTBD13",9,6.03746644130791e-05,"yes",-0.167876395123433,0.196157830465841,7,0.999518269420883,"no",""
"KDM1B",8,6.14446480034756e-05,"yes",-0.0525145002726951,0.173884296058097,6,0.580741205872755,"no",""
"NAA11",9,6.21686914277986e-05,"yes",-0.0427699699412304,0.217342178995398,7,0.566823553713829,"no",""
"OR2T12",5,6.77242180713126e-05,"yes",-0.0938519946651256,0.192942562736122,3,0.563827893702474,"no",""
"OR2T33",5,6.77242180713126e-05,"yes",-0.0688601713358375,0.140285689342313,3,0.0357913108427195,"no",""
"RBM34",5,6.94565743546689e-05,"yes",-0.0456214251412284,0.0685981103250485,3,0.0564789052021074,"no",""
"ARID5B",8,6.99476516411699e-05,"yes",-0.329838748096702,0.252357935949506,6,0.749882469610151,"no",""
"ITGA5",9,7.13984920325155e-05,"yes",-0.19460710811769,0.20293912855071,7,0.368890012017439,"no",""
"NDST4",7,7.4273635985634e-05,"yes",-0.327373747720671,0.271344067691114,6,0.99941203188043,"no",""
"PIGX",9,8.24378633813756e-05,"yes",-0.0103499813086831,0.132251207072377,7,0.0399680660511803,"no",""
"IER3",9,9.113588906074e-05,"yes",-0.202281362237941,0.191327200373368,7,0.00669951671903225,"no",""
"CAMK4",9,9.78857122906466e-05,"yes",-0.114732394661591,0.23257852583199,7,0.677353595650564,"no",""
"GLI3",8,0.000101176401062727,"yes",-0.271142918866695,0.3847545080837,6,0.981892224972817,"no",""
"EAF1",9,0.000101818685765725,"yes",-0.1202585163677,0.229092957697071,7,3.6933843940496e-05,"yes",""
"NCOA3",9,0.000102860961072115,"yes",-0.349720459532408,0.178416155508834,7,0.0481913538587296,"no",""
"FANCE",9,0.000103110512851397,"yes",-0.0758813286168185,0.163270750771275,7,0.12096495622716,"no",""
"CHRNA6",9,0.000105126346258294,"yes",-0.154724866800392,0.275397168815394,7,0.870489577190082,"no",""
"CDC42BPG",9,0.000106918803927079,"yes",0.0309160480290567,0.0629812708801304,7,0.0429732758463468,"no",""
"GRM4",8,0.000111992623228174,"yes",-0.277611541519453,0.249628762353287,6,0.711155799905507,"no",""
"STK35",9,0.000113326349238345,"yes",-0.0283183143959788,0.218638837019973,7,0.535636981904114,"no",""
"SPHK1",8,0.00011489557865391,"yes",-0.127003725522121,0.254856397549742,6,0.119425298165617,"no",""
"MLF1",9,0.000120072264755808,"yes",-0.0962472996153989,0.11595159189115,7,0.99838867700695,"no",""
"KPNA6",9,0.000122845465408214,"yes",-0.0257034445031609,0.31771998152629,7,0.000901365635404764,"no",""
"ADCY7",9,0.000123606249446473,"yes",-0.0986472940734256,0.0862321636552018,7,0.999772100652018,"no",""
"KCNB1",9,0.000128198719039123,"yes",-0.180304210777229,0.140538621382621,7,0.999636916957665,"no",""
"PRICKLE1",9,0.000135403093545061,"yes",-0.327882907244387,0.262491146783692,7,0.0315963664580976,"no",""
"GPR162",8,0.000141395082353995,"yes",-0.111195686526903,0.039448482681545,6,0.401912793770366,"no",""
"CD8B",8,0.000142868403969464,"yes",-0.315210418194408,0.190440535962908,6,2.60630079717205e-05,"yes",""
"TMEM14C",9,0.000146951633332379,"yes",0.0645073297862093,0.0705402459641048,7,0.999306449610268,"no",""
"SLC5A1",9,0.00014736260706668,"yes",-0.0468493437206483,0.403503353231924,7,0.28114347221938,"no",""
"KLHL10",9,0.00015012856581023,"yes",0.00319988079645916,0.133659222518454,7,0.122717067358102,"no",""
"AFF4",9,0.00015068724681101,"yes",-0.114700967723866,0.182833953599872,7,0.0152937952976219,"no",""
"CKMT2",9,0.000151247769797954,"yes",-0.219174733183102,0.449725173067531,7,0.9991012656452,"no",""
"INSR",7,0.000159963959351992,"yes",-0.0599071191583623,0.0900663512719542,5,0.19540616017944,"no",""
"DDR1",9,0.000160175384646448,"yes",-0.197663181017733,0.243035960174396,7,0.822477422391554,"no",""
"KLHL26",9,0.000163153229620141,"no",-0.0368120573564922,0.1257032961329,7,0.68101638449536,"no",""
"E2F4",9,0.000168714481048377,"no",-0.345547074449438,0.276963641818788,7,0.297756402469443,"no",""
"KBTBD4",9,0.000170423085444937,"no",0.011220783904781,0.152210836804919,7,0.826959361008539,"no",""
"AIRE",9,0.000172225727948688,"no",-0.0833776459134737,0.0448924673389221,7,0.999893675339589,"no",""
"HOXB3",8,0.000172918844161154,"no",-0.13148806144183,0.109087611610606,6,0.321418192619253,"no",""
"VAPB",9,0.000173252067327502,"no",0.0198715203705162,0.218000866428433,7,0.053443926064294,"no",""
"LRG1",8,0.000173971007549691,"no",-0.0733522974347626,0.165197674782198,6,0.993146378199299,"no",""
"SGCE",9,0.000183151110775715,"no",-0.00343529940472386,0.0816745267655837,7,0.00475136828738312,"no",""
"RIPK4",9,0.000184737022069639,"no",-0.00505700720932276,0.24358440395567,7,0.965260226808822,"no",""
"PKP1",6,0.00018635801306839,"no",-0.080275459794384,0.0503779911708963,4,0.392477346270258,"no",""
"ZEB1",8,0.000190058979087392,"no",-0.280117061623945,0.449905380612527,6,0.0320083911021618,"no","MM_LoF,NSPH_LoF"
"PBX3",9,0.000195829967323413,"no",0.0582383659567841,0.125216915640539,7,0.430128673906769,"no",""
"WASH3P",6,0.000198780423883012,"no",0.088707585091483,0.0933648454286322,0,NA,NA,""
"GJD2",9,0.000204555602444911,"no",-0.08846984056569,0.302720013382345,7,0.99598589450267,"no",""
"GEM",9,0.000206396911032328,"no",-0.193874091741104,0.259178743893324,7,0.99975537835141,"no",""
"ALDH3B1",9,0.000209748272619097,"no",-0.19723749983566,0.076813589532433,0,NA,NA,""
"IQCA1",8,0.000210113984844128,"no",0.0224168452093646,0.122054844775045,6,0.123606628100303,"no",""
"COL23A1",8,0.000224636624914488,"no",-0.0831837706116898,0.222011645919615,6,0.987241321280256,"no",""
"LIME1",8,0.000247466734290196,"no",-0.464737500383865,0.487588342168959,6,0.788267945183022,"no",""
"RALGAPA2",6,0.000248950941711616,"no",-0.144886469506959,0.264130089429525,5,0.957903410625305,"no",""
"FBXW5",9,0.000258929507874399,"no",-0.122785652826982,0.046347705186964,7,0.895964802782059,"no",""
"PRDM9",9,0.000263827609246576,"no",0.0632705706005655,0.147020630923543,7,0.999996628770006,"no",""
"CXCL3",9,0.000281196933912769,"no",-0.0959362834570856,0.184223854955179,7,0.0159813772300485,"no",""
"WIPI2",8,0.000283822529618991,"no",-0.136919454108946,0.326444443312527,6,0.506178614548497,"no",""
"ABCB8",9,0.000301502580901345,"no",-0.133722549869351,0.166634083809838,7,0.969675652123966,"no",""
"PCGF5",9,0.000306974013486981,"no",0.0347111260782101,0.0834962567038968,7,0.56228845587214,"no",""
"OMD",8,0.000324609552079176,"no",-0.147385950561011,0.162983458841744,6,0.987615883206728,"no",""
"SULT2B1",8,0.000331033446449496,"no",-0.0168638938529159,0.0789096866247931,6,0.0107679941390754,"no",""
"OR2T8",4,0.000348364141436389,"no",-0.0312118020353439,0.155601295217739,3,0.755100442720898,"no",""
"ALDOB",7,0.000348546860296784,"no",-0.34096472051698,0.211540076142354,5,0.672227267511652,"no",""
"LRRD1",9,0.000352958843992246,"no",-0.107656103757132,0.167205659883655,7,0.991458357138743,"no",""
"NPAS3",9,0.000356539693869963,"no",-0.0953549635145021,0.117514632678446,7,0.614847129618877,"no",""
"HFM1",8,0.000360669511953066,"no",-0.0632731083911724,0.221534734062174,6,0.891489005810014,"no",""
"UGT8",7,0.000372059267399983,"no",-0.248112550916544,0.23991311520892,6,0.997252438440176,"no",""
"HSDL2",8,0.000375217353416906,"no",NA,NA,6,0.531243877471231,"no",""
"PRODH2",9,0.000381083621031296,"no",-0.231267716547222,0.14493218696822,7,0.00495343508530817,"no",""
"MYL3",8,0.000381981699185491,"no",0.156952445841889,0.210659321891169,6,0.102228779453886,"no",""
"ROCK1",9,0.000395627133803444,"no",-0.0698036226254529,0.153526540681797,7,0.118458910702652,"no",""
"PRDM2",8,0.000396371702035418,"no",-0.139975051358494,0.240870008954443,7,0.999972066831464,"no","AN_ambiguous,HC_ambiguous,RPC_ambiguous"
"ARHGEF15",9,0.000402246563415147,"no",-0.209880055806121,0.146208896369952,7,0.901250777216301,"no",""
"MBD3",9,0.000409132678729313,"no",-0.133007181589154,0.393018609139436,7,0.00401097452538575,"no",""
"CDK5",9,0.000409979520883288,"no",-0.00229028284064904,0.222659327291248,7,0.647233690040735,"no",""
"DPF3",8,0.000411792208666058,"no",-0.0630361252376464,0.248950927841893,6,0.807255376704513,"no",""
"RHOBTB3",9,0.000413553164035695,"no",-0.00273492993433613,0.26835356086551,7,0.97742351709789,"no",""
"PRLR",9,0.000427068406717379,"no",-0.105481872393561,0.118428909165421,7,0.900690714140621,"no",""
"AKR1C3",9,0.000442964075762706,"no",-0.052552252406744,0.445901051147389,7,0.958644819249737,"no",""
"TPM3",7,0.000453882284969753,"no",-0.116182202558873,0.279939249095341,5,0.00609873841607838,"no",""
"PTGER3",9,0.000462386183441827,"no",-0.235574082752591,0.352375243665323,7,0.0349970075841294,"no",""
"DCAF5",9,0.000464085332016996,"no",-0.0230106209175801,0.221532861478286,7,0.231791619117575,"no",""
"WNT7B",9,0.000480406234633111,"no",-0.37487281163789,0.143226930317363,7,0.90634620010146,"no",""
"RNF182",9,0.000497833880019753,"no",-0.117820268606431,0.0931091293092389,7,0.99994994301054,"no",""
"OR51V1",7,0.000546651927577085,"no",-0.207374537431278,0.147146689696653,6,0.481564787330848,"no",""
"OR6S1",9,0.000561057597574224,"no",-0.0932520802354642,0.206714541509654,7,0.963713395451034,"no",""
"GPR142",8,0.000566196185595834,"no",-0.167437888348425,0.206201589895894,6,0.0788780290621962,"no",""
"NR3C2",8,0.000579386563116458,"no",-0.31292720037645,0.48801928119581,6,0.896615641039266,"no",""
"NPFFR1",9,0.000584728821505127,"no",-0.142352330223211,0.197988541170817,7,0.379568134855015,"no",""
"ORC1",9,0.000589847295195727,"no",-0.667378704799652,0.284288340184698,7,6.97494496332412e-08,"yes",""
"SPTLC3",9,0.000590782149051045,"no",-0.135924452112064,0.177822179809895,7,0.999986052510954,"no",""
"TNFSF13",9,0.000595475994810738,"no",-0.242764813824247,0.214058754041589,7,0.999428678341426,"no",""
"TCF23",7,0.000601430612893258,"no",0.0669576419395811,0.284428169288088,5,0.604358238061474,"no",""
"RHOBTB1",9,0.000610717478670765,"no",-0.119690146086901,0.125144811848999,7,0.535548995538451,"no",""
"MUC12",8,0.000616850917007907,"no",-0.191951754393816,0.287867818729952,6,0.951817447222309,"no",""
"RFXANK",9,0.000618466064981736,"no",0.126708086145597,0.106263143186173,7,0.00296810599801598,"no",""
"ARHGEF1",9,0.000620172545245737,"no",-0.102665902491489,0.327777526358243,7,0.779928421273297,"no",""
"CHST5",9,0.000622862522134616,"no",-0.119422142710824,0.0937220619329286,7,0.287949936322462,"no",""
"LTBP4",8,0.000623251148969298,"no",-0.0770539687368988,0.111277773790076,0,NA,NA,""
"PHOX2A",9,0.000636966458791913,"no",-0.252185340980339,0.399119104513347,7,0.00111848840773336,"no",""
"PTK2B",8,0.000648601499403956,"no",-0.293578636327956,0.21817853923022,6,0.99990274154153,"no",""
"KIF2A",9,0.000672019604639102,"no",-0.00358931899005958,0.0903744441768597,7,0.936818467340819,"no",""
"CAPN10",9,0.000685495047383971,"no",0.0745785879554129,0.207101257739734,7,0.493817635114836,"no",""
"TAF4B",9,0.000691649476076984,"no",-0.0731715034601466,0.135328766757747,7,0.999935249084398,"no",""
"HENMT1",9,0.000709305628495934,"no",-0.086249299452725,0.163508791742226,7,0.136051459443787,"no",""
"DENND3",8,0.000722161304301002,"no",-0.0132517650710789,0.274603764281952,6,0.502281409957201,"no",""
"ZFPM2",9,0.000734688870089404,"no",-0.0216724945142088,0.373563474586367,7,0.999957447171162,"no",""
"NID2",9,0.000745235414475931,"no",-0.166697420370142,0.108795873904896,7,0.846558871674989,"no",""
"CBX1",8,0.000763344364231214,"no",-0.0387975944041116,0.271988743575582,6,3.43864290767474e-05,"yes",""
"CD28",9,0.000793296115973435,"no",-0.0325735011552844,0.136934704103486,7,0.999998386569581,"no",""
"TTC9",9,0.000803044236293313,"no",0.119854040973908,0.13507383686707,7,0.999520830783023,"no",""
"WDR47",9,0.000808265540873403,"no",-0.146457875796132,0.355821879574569,7,0.250973278430885,"no",""
"PHF15",9,0.00082913472817135,"no",NA,NA,0,NA,NA,""
"KCTD6",8,0.000834800429022403,"no",-0.0370103818391018,0.188357202691609,6,0.994871532837891,"no",""
"CHRAC1",8,0.000837221419183346,"no",0.185818931903549,0.133774077416316,6,0.404406756501086,"no",""
"LTB4R2",9,0.000839904674105738,"no",-0.196797370917014,0.247076954538711,7,0.00216850867621512,"no",""
"ROCK2",8,0.000846966500050429,"no",-0.0513580332425801,0.309912773908838,6,0.596702135088109,"no",""
"KCNC2",9,0.000855965652189739,"no",-0.0351335212863903,0.258579389555321,7,0.152959218647871,"no",""
"PHRF1",8,0.000878599526431761,"no",-0.135768482405099,0.28355697887387,6,0.0795811274239448,"no",""
"ORAOV1",9,0.000882888929581326,"no",-0.144188471129498,0.076798706200176,0,NA,NA,""
"RGL2",9,0.000909867914513793,"no",-0.0838088519476567,0.192619932286452,7,0.999420908102375,"no",""
"NUMB",9,0.000911235620259532,"no",-0.136469072280475,0.181701257905606,7,0.626496961707672,"no",""
"OXTR",9,0.000938268340564141,"no",-0.0983754158717879,0.286658394299624,7,0.999942171528178,"no",""
"DOCK2",8,0.000940350617185565,"no",-0.0803207540710276,0.121815382647031,6,0.99992974547376,"no",""
"GPR6",8,0.000951903443040473,"no",0.0427840771303818,0.140197940017678,6,0.209634537432107,"no",""
"CHST9",9,0.00096204695946278,"no",-0.0397214915185509,0.113733639865198,7,0.9985540905626,"no",""
"LGALS1",9,0.000972139590480741,"no",0.0508709214176491,0.369155094213381,7,0.99970521375833,"no",""
"MAT1A",8,0.000975774717437185,"no",-0.0756975872245683,0.133919807346403,6,0.330303122187403,"no",""
"TDRD5",7,0.000985991914850287,"no",-0.0210394026301773,0.225754257846995,5,0.259547110294616,"no",""
"PWWP2B",9,0.000990761002833578,"no",-0.230666979043514,0.181355001963059,7,0.97764410337191,"no",""
"MAST4",9,0.000991497573405394,"no",0.0224132375590331,0.230441736995587,7,0.707930777833472,"no",""
"TCIRG1",9,0.000992972152785518,"no",-0.000459726538650097,0.103691370560691,7,0.129222496453903,"no","CM_LoF"
"HECW1",8,0.00101275977557706,"no",-0.153597941366723,0.0850566687469214,6,0.985550609065981,"no",""
"HMGA2",9,0.00103543000886607,"no",-0.176901420432421,0.050372325872856,7,0.699614461585068,"no",""
"ORM1",8,0.00105475780510258,"no",-0.0500957329198662,0.150016510042965,6,0.309327455543511,"no",""
"LCN9",9,0.0010570535826621,"no",-0.0583958459915871,0.267039808823993,7,0.21263813920877,"no",""
"BRWD1",9,0.00109624875866756,"no",-0.209930304155201,0.20909851702927,7,0.88507897596841,"no",""
"TRIM33",9,0.00111529733155228,"no",-0.0318052613427668,0.091503817062012,7,0.722680188924912,"no","MBL_ambiguous"
"TAPT1",9,0.00112966981652751,"no",-0.0835797954511813,0.280447706564464,7,0.244187241816423,"no",""
"ATOH1",9,0.00113587884807941,"no",-0.0514035929281707,0.170404750835674,7,0.996648496027879,"no",""
"ZNF652",8,0.00116296468133464,"no",-0.0835259724823443,0.236213015693214,6,0.673590199692423,"no",""
"DSEL",9,0.00117290956975038,"no",-0.168056092975739,0.327694954402061,7,0.99598276146934,"no",""
"ADCY1",8,0.00117313568179931,"no",-0.124077097497396,0.31437473273762,6,0.902946485459125,"no",""
"NCAN",9,0.001177183618832,"no",-0.12974739954563,0.27763013843158,7,0.103333045842331,"no",""
"ARHGEF19",8,0.00117778428373089,"no",-0.0343323523351346,0.210503525038974,7,0.0555147161108561,"no",""
"WDR54",9,0.00119051977640075,"no",-0.181598078953033,0.207976636113594,7,2.22061142267851e-05,"yes",""
"SLC24A6",8,0.00121125070952518,"no",NA,NA,0,NA,NA,""
"LZTS2",8,0.00124945319810639,"no",-0.058979609480604,0.148801603784981,6,0.314498307686541,"no",""
"SETX",9,0.00127059504233584,"no",-0.35713816922558,0.432090019636305,7,0.000358275233267603,"no",""
"ISL1",9,0.00128485021927929,"no",-0.192339274758572,0.15572578612955,7,4.6310777026674e-06,"yes",""
"SPEN",8,0.00129727707905095,"no",-0.197384574246723,0.107009867811568,7,0.997111053339069,"no","BRCA_ambiguous,CESC_ambiguous,CLL_ambiguous,DLBCL_ambiguous,NSPH_ambiguous,PAAD_ambiguous,PRAD_ambiguous,RCCC_ambiguous,SG_ambiguous"
"GPAA1",8,0.00130539983041698,"no",-0.341867838068727,0.215716960997543,6,0.153138104674734,"no",""
"ARHGEF17",9,0.00131802630431563,"no",-0.0144435048819897,0.220242910251914,7,0.173503058635009,"no",""
"KIF25",8,0.0013598059383735,"no",-0.0972859144376939,0.142936901196057,6,0.997723373024186,"no",""
"CNKSR1",8,0.00136297323797932,"no",-0.111049155349729,0.115166892314663,7,0.909463298723564,"no",""
"TSNARE1",7,0.00139888019540135,"no",0.03288388515772,0.149326108016979,5,0.824068797527723,"no",""
"UBE3A",7,0.00141506103484234,"no",-0.0308638951025952,0.124426366898577,5,0.777059861933959,"no",""
"SMO",8,0.00142987500812861,"no",-0.112329443390555,0.124325623506473,7,0.429432592584557,"no","GBM_Act,MBL_Act,MESO_Act,PIA_Act,SBCC_Act"
"PHLDA2",8,0.00144203653035008,"no",-0.276216221546387,0.323988648601713,6,0.223041362195562,"no",""
"DNMT3A",7,0.00146518657670791,"no",0.000718827386910296,0.167655147467058,5,0.99376542907504,"no","AML_LoF,HC_LoF,LGG_LoF,MDPS_LoF,PRAD_LoF,RPC_LoF,THCA_LoF"
"NMNAT3",9,0.00146815647193289,"no",-0.0467725973633122,0.15118004330342,7,0.86375002471498,"no",""
"LDHAL6B",9,0.00147543939971443,"no",0.00149219093422325,0.127140309643799,7,0.987162446109181,"no",""
"TNKS",7,0.00147701493927032,"no",-0.171606555397529,0.239496870018535,5,0.990704768441627,"no",""
"GRAP2",8,0.00148019384536851,"no",-0.354587850309573,0.100896285932273,7,0.0156006489067578,"no",""
"GNA11",9,0.00149325772368945,"no",0.0807248849949547,0.091309592220469,7,0.016868230887847,"no","CM_Act,UVM_Act"
"MARCH5",9,0.00150488687856797,"no",-0.167034470835292,0.104379640488802,7,0.245804384990763,"no",""
"TBX4",7,0.0015066254416222,"no",-0.207981672138895,0.0952839675945975,5,0.153571524963603,"no",""
"PIM3",9,0.00150807212751438,"no",-0.0997717484801276,0.259200955855586,7,0.0978735880088168,"no",""
"GABRB1",9,0.00151232826175847,"no",-0.137068364298899,0.190566013203676,7,0.995858953773368,"no",""
"MDM4",6,0.0015171389203633,"no",-0.281166998859532,0.555062050688536,4,0.245114610736052,"no","BRCA_Act"
"ARF5",9,0.00152945761858043,"no",-0.0473139351438069,0.225163329567981,7,0.552582245924129,"no",""
"SCN4B",7,0.00156277506304702,"no",-0.0766976868109644,0.181948579915665,5,0.547309417983897,"no",""
"WIPI1",8,0.00158483732781793,"no",-0.0890802875078202,0.12042383307109,6,0.997840366928536,"no",""
"SH2D4B",9,0.00158741157999268,"no",-0.0310731451302454,0.141014937158262,7,0.967648258693502,"no",""
"DNAJC2",8,0.00161273873770645,"no",-0.327480788056925,0.273527084829819,6,0.0711958019302651,"no",""
"AKAP8",8,0.00161396140274166,"no",-0.100261675344864,0.185828690423666,6,0.187600373833413,"no",""
"F2R",9,0.00167384865082705,"no",0.0302100384381045,0.230462928082919,7,0.300308067733677,"no",""
"MYOC",7,0.00169304275852035,"no",-0.336610760168226,0.13975720136221,5,0.931460527325002,"no",""
"CACNG4",8,0.0017002819041151,"no",-0.162197392359472,0.143643743249097,6,0.51397097601894,"no",""
"BAZ1B",9,0.00172813119038189,"no",-0.119170562958047,0.072745689686616,7,0.0151799994449381,"no",""
"EML1",7,0.00173059205353553,"no",-0.0402311154255267,0.21300844298399,5,0.897564032997311,"no",""
"CLK3",9,0.00173532315905698,"no",-0.0924800922876125,0.093828052279188,7,0.0935000143861074,"no",""
"MFGE8",9,0.00174013225211585,"no",-0.218055886213026,0.239620075755064,7,0.611706212075882,"no",""
"KIAA0226",8,0.00174295467182121,"no",NA,NA,0,NA,NA,""
"MPZL2",6,0.00175957953242548,"no",-0.197775434078889,0.130520247882934,4,0.985449782721654,"no",""
"TTN",3,0.00176540076290603,"no",-0.022501269401562,0.0886266809177813,2,0.200937105065771,"no",""
"GRB2",8,0.00177523059470921,"no",-0.264491453608382,0.150210560596386,6,3.5193904718148e-08,"yes",""
"PIDD",7,0.00182048097935796,"no",NA,NA,0,NA,NA,""
"SOCS7",9,0.00182807133963373,"no",0.0240747489187601,0.0597918574497472,7,0.167323877189754,"no",""
"KCNK12",9,0.00188408589492738,"no",-0.0419447794548741,0.235616143832976,7,0.0109581389856722,"no",""
"PDE1B",8,0.00191095822136082,"no",-0.0501529731807226,0.0968897748044133,6,0.984354665007764,"no",""
"TNFAIP1",9,0.00194688734024476,"no",-0.0923209966951733,0.102394331854388,7,0.981770969662681,"no",""
"HAND2",8,0.0020360284925363,"no",-0.222349979499012,0.304737570374741,6,0.00164700976075061,"no",""
"TPH1",8,0.00208357011811738,"no",0.0333413852497465,0.0821322146049014,6,0.729499639035452,"no",""
"CPVL",8,0.00209043915723095,"no",-0.286738904653372,0.289853301849879,6,0.804786866986769,"no",""
"RPS6KA1",8,0.00210423572136957,"no",0.0735003364768586,0.131500172069942,7,0.0169094713951357,"no",""
"LRCH4",8,0.00212818018535555,"no",-0.096730673600005,0.12509194577622,6,0.0428543263881562,"no",""
