"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"IFT172",6,2,0.544123074565836,"no",-0.246311099897158,0.13400140423234,-0.412799266575778,0.212707033265506,4,2,0.156392615466086,"no",""
"PRELP",6,3,0.546369133549136,"no",-0.0469415286900627,0.411213851487346,-0.213983983939449,0.214427270714085,4,3,0.792555844380986,"no",""
"CELF3",6,3,0.553776897516748,"no",-0.0405526958384012,0.294791538298431,-0.0699812140449835,0.0799490769304271,4,3,0.20881850234509,"no",""
"NEK7",6,3,0.553802237516253,"no",-0.102476629244572,0.232882875660169,0.0493989669230902,0.0692035521125995,4,3,0.641837040071541,"no",""
"CDK18",6,3,0.557170567435612,"no",-0.120783157091523,0.239370493010818,-0.272298904001806,0.234728008910864,4,3,0.472873530935182,"no",""
"OR2T10",2,6,0.563386383007657,"no",0.14065430646949,0.223495114250947,-0.0134454126513928,0.35022856263235,2,4,0.138809117630206,"no",""
"PSEN2",6,3,0.567805908549971,"no",-0.061460016953971,0.158956409439947,-0.247517999680272,0.419540680145285,4,3,0.189500157207193,"no",""
"WASH3P",6,3,0.569343226100037,"no",0.088707585091483,0.0933648454286322,0.337790519847092,0.161877822698913,0,0,NA,NA,""
"OR2L8",5,3,0.570565297532794,"no",0.0816124151383174,0.169676351827297,0.134013329687041,0.0804610590911305,0,0,NA,NA,""
"FNDC4",6,2,0.57059875807309,"no",-0.0223974693960651,0.159943809986591,0.0629866629153644,0.0535245622371946,4,2,0.208791101596979,"no",""
"ILF2",7,2,0.571477457654957,"no",-0.169973290163475,0.208234733868943,-0.301682614530449,0.0117874052792745,5,2,0.51127563337217,"no",""
"MYOC",7,2,0.571907028183306,"no",-0.336610760168226,0.13975720136221,-0.196361558820291,0.0910376041972685,5,2,0.4717752097146,"no",""
"RAB25",7,2,0.577483453081558,"no",-0.139889106579152,0.0915295686772631,-0.0338905802518193,0.0267817630266751,5,2,0.308714822649668,"no",""
"WDR64",5,3,0.5842657919712,"no",-0.0693710924859688,0.207225599462399,-0.159906827797612,0.221083265327153,0,0,NA,NA,""
"NOS1",7,2,0.584733464763705,"no",0.127522648148065,0.0894308630778258,0.226399515907503,0.0334730096412316,5,2,0.251944442448895,"no",""
"TMEM81",6,3,0.585333454698228,"no",-0.0385473780036633,0.312660652226849,0.034077405985995,0.174667910656741,4,3,0.290473795687439,"no",""
"MAP1LC3C",5,3,0.585701570859105,"no",-0.189422170218775,0.302385386901392,0.164203312294104,0.296251276035155,3,3,0.643132084488852,"no",""
"SERPINC1",7,2,0.585855618123587,"no",0.094199093042886,0.186864604921103,0.0537237450740001,0.152497927328812,5,2,0.610741759596931,"no",""
"GTF3C2",6,2,0.586483689406734,"no",-0.446725733773497,0.205297106911026,-0.419548603553222,0.161228419292098,4,2,0.467305355421081,"no",""
"CD55",6,3,0.587682426717151,"no",-0.114759915044346,0.322255809188143,-0.0919467554159726,0.58517593211766,4,3,0.624552285927052,"no",""
"MEF2D",7,2,0.601414507742197,"no",-0.184605516794459,0.098756467052759,0.067460165428293,0.282091601811678,5,2,0.159028985124162,"no",""
"NR5A2",6,3,0.602676963806877,"no",0.0437851307019745,0.285550556910075,0.121459904667915,0.0975059581108712,4,3,0.722786716692462,"no",""
"DPT",7,2,0.609491705907429,"no",-0.121801506124515,0.202679416075351,0.040626552905533,0.209842271881154,5,2,0.486973369456524,"no",""
"UCK2",7,2,0.611344222689865,"no",-0.0911813958518919,0.322900672022306,0.0333900840074909,0.09339908736843,5,2,0.500301086924792,"no",""
"MDM4",6,3,0.611906863937695,"no",-0.281166998859532,0.555062050688536,-0.00388034099078549,0.67823039465161,4,3,0.498906003170181,"no","BRCA_Act"
