"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"PRMT10",4,0.0794075912416189,"no",NA,NA,0,NA,NA,""
"EPHA3",4,0.0795799555702482,"no",0.116296733536737,0.116449467549507,2,0.40696022286687,"no","BRCA_ambiguous,CM_ambiguous,COREAD_ambiguous,ESCA_ambiguous,PRAD_ambiguous"
"AGTR1",5,0.0797080916995834,"no",0.0561906583075883,0.174210698202962,3,0.345956944653924,"no",""
"MESP2",5,0.0802823252025247,"no",0.224275427805263,0.13084869095427,3,0.860337495170376,"no",""
"ANKRD20A2",5,0.0803783127733835,"no",NA,NA,0,NA,NA,""
"ANKRD20A3",5,0.0803783127733835,"no",-0.144531244618797,0.112764787822854,0,NA,NA,""
"ANKRD20A4",5,0.0803783127733835,"no",NA,NA,0,NA,NA,""
"KCTD10",5,0.0804551608881029,"no",0.0153133017709924,0.0250346681665773,3,0.987732089991036,"no",""
"CCRL1",5,0.0805512936260873,"no",NA,NA,0,NA,NA,""
"DNAJC1",5,0.0807052738427873,"no",0.145453970496495,0.18100433941341,3,0.405027573587709,"no",""
"BCL2L2",4,0.0809901292048337,"no",0.0248518599911832,0.0711080886869541,2,0.912755450831377,"no",""
"HTR1E",3,0.0810137679375774,"no",0.062769457735939,0.0864483104624646,2,0.0380864079961774,"no",""
"PTGER4",4,0.0815809886433755,"no",NA,NA,2,0.272946951069703,"no",""
"SRSF2",5,0.0817889278412804,"no",-0.470860194180999,0.348199608828212,3,0.999999765882571,"no","AML_Act,CESC_Act"
"CAMK2B",4,0.0818445547019611,"no",-0.229999892348194,0.103664370111523,3,0.0267111913628844,"no",""
"SNRPF",5,0.0819640334767808,"no",-1.89528842327029,0.10713417557516,3,0.999999858406273,"no",""
"CYHR1",2,0.0821352857170148,"no",0.218326512005166,0.0318656894307365,1,NA,NA,""
"TYRO3",5,0.0822759809899677,"no",-0.0216338405328246,0.0968270362324647,3,0.886338556948499,"no",""
"POLD3",4,0.0825281769972315,"no",-0.0799071981606252,0.174245958519416,2,0.999841957873017,"no",""
"ZC3HC1",5,0.0827258615073518,"no",0.131713655138641,0.007277042225037,3,0.923207997184017,"no",""
"CTCF",5,0.0830398358796951,"no",-0.447857687544471,0.185441075799475,3,0.999994914584119,"no","ALL_LoF,AML_LoF,BRCA_LoF,HNSC_LoF,NSCLC_LoF,UCEC_LoF"
"KIF18B",5,0.0831577909728287,"no",0.10326807468959,0.308989867616985,3,0.958198361697892,"no",""
"CSMD1",4,0.0832602566273685,"no",-0.281203632344862,0.0520380474980442,2,0.485927960356272,"no",""
"MRGPRX4",4,0.0833270321763541,"no",-0.00528352835869185,0.077716121106598,3,0.111598470748448,"no",""
"THRB",5,0.0834334752945967,"no",-0.156685269599922,0.051718949890925,3,0.180680584210508,"no",""
"TMEM81",4,0.0836391429602173,"no",-0.248879281492297,0.075915984637255,2,0.191517893042701,"no",""
"GNL2",4,0.0837284662321961,"no",-0.646114941683827,0.134090099816453,3,0.999798082870545,"no",""
"C5",5,0.0838086397246444,"no",0.051165153794053,0.15497131734048,3,0.355144582409741,"no",""
"LHX9",2,0.0838096302083671,"no",0.009751285792984,0.0542810574133861,1,NA,NA,""
"CNOT7",5,0.0843040712308306,"no",0.107101255855468,0.0569415405995848,3,0.196934158998877,"no",""
"EGR3",5,0.084403402426067,"no",-0.0745480288058316,0.10423128256673,3,0.0519832894248334,"no",""
"IKZF3",5,0.084482926197328,"no",-0.00426596499358105,0.109765508171696,3,0.574463742683065,"no","CLL_ambiguous"
"SH3BP2",3,0.0848339997714005,"no",-0.222077272589849,0.123721695156582,1,NA,NA,""
"PRKACA",5,0.08492124202991,"no",-0.131921807383651,0.023280576218198,3,0.608873603985613,"no",""
"KIAA1875",2,0.0849684655162242,"no",NA,NA,0,NA,NA,""
"TBR1",5,0.0850810222192933,"no",-0.025235094959046,0.0490336037541999,3,0.061715403102745,"no",""
"ABCF2",5,0.0851409938104134,"no",-0.0752609456508637,0.147868943869756,3,0.81941040814095,"no",""
"CEACAM8",5,0.0851809912451367,"no",-0.165443347237344,0.054529697590054,3,0.842831533323575,"no",""
"ARHGAP22",5,0.0852009948752797,"no",-0.0308841248297722,0.0904638164204638,3,0.264848711010187,"no",""
"CDC23",5,0.0853611418489911,"no",-0.688579280307019,0.116531115309757,3,0.999999355865884,"no",""
"FRMD1",4,0.0854608475905293,"no",0.103764036910503,0.125119673919095,3,0.078035910251148,"no",""
"PKP2",5,0.085862953364915,"no",-0.0946827515330873,0.0596753725517971,3,0.710531750608147,"no",""
"CEBPG",5,0.0860844000637813,"no",-0.159601526254183,0.163766454745758,3,0.0574080480409909,"no",""
"PAQR8",5,0.0863466221233283,"no",0.00148573974209168,0.0254112750783531,3,0.662070088848999,"no",""
"YEATS4",5,0.0867308689640397,"no",0.0992200422449356,0.0433729506893893,3,0.999627021224256,"no",""
"FCHO2",5,0.0871772703024486,"no",-0.188404523145576,0.114320809418987,3,0.164167346330722,"no",""
"GJB3",5,0.0871975991420157,"no",0.0329470455422319,0.216471679245633,3,0.664370376052216,"no",""
"MAPKAP1",5,0.087258605428676,"no",0.0234897140928519,0.189230022512168,3,0.988634855227286,"no",""
"HOXC5",5,0.0874010687683008,"no",0.106934406203255,0.0369683899516722,3,0.941394741479693,"no",""
"NSMCE1",5,0.0874214338581586,"no",-0.108043654900026,0.028271779179675,3,0.999737941456488,"no",""
"DDX54",2,0.0874447698270688,"no",-0.392956091948823,0.086045218607971,2,0.998710175690774,"no",""
"MKX",5,0.0874621739279142,"no",-0.145502130166977,0.350402408749338,3,0.342909827247114,"no",""
"CTLA4",5,0.0875029271856499,"no",NA,NA,3,0.625413951937504,"no",""
"ETV4",5,0.0875436936328761,"no",0.108649249226801,0.148986431973436,3,0.100975099030145,"no","NB_LoF"
"HTR3A",4,0.0877935976734475,"no",0.0392418668638999,0.0823865054783666,3,7.88298020054645e-05,"yes",""
"ADRA2B",4,0.0878397710323244,"no",-0.0199889563971556,0.189881426207037,2,0.45211953850219,"no",""
"ANGEL2",4,0.0879090623625887,"no",-0.45467805250014,0.468328108835573,2,0.379828988773011,"no",""
"DEK",5,0.0879316329957719,"no",0.0938397361843574,0.138924033726814,3,0.0076300572892487,"no",""
"ATAT1",4,0.0879552774463955,"no",0.0264840211702364,0.062451758872264,2,0.418738798270134,"no",""
"CDH2",4,0.0879783912479862,"no",0.0958648795194687,0.145113382838546,3,0.0574505221978213,"no",""
"LRIT3",5,0.088095332354113,"no",-0.0675595841392012,0.120944372047211,3,0.0289914498865552,"no",""
"SI",3,0.0882703433192282,"no",-0.0263406580947782,0.113483717984724,2,0.21013399635926,"no",""
"PSKH1",5,0.0883207641364141,"no",-0.262387026129281,0.148704225096187,3,0.238513014961624,"no",""
"EZR",5,0.0883823149235723,"no",-0.0368842317484403,0.137420961750172,3,0.094794470959974,"no",""
"ATG9A",5,0.088484965680052,"no",-0.156802722824779,0.073727108148524,3,0.389238683377936,"no",""
"FBLN7",5,0.0888757926037874,"no",-0.179436486595703,0.151970285856414,3,0.832039557455775,"no",""
"MBD6",4,0.0890228347815446,"no",0.00417899537539033,0.105676147689453,2,0.267357133210535,"no",""
"DAPK2",5,0.08918518413333,"no",0.0198260771732773,0.062407679230316,3,0.73537299004831,"no",""
"ITGAE",4,0.0892093997542939,"no",0.154957776598968,0.12607426311674,2,0.00786947306059205,"no",""
"C1orf56",5,0.0893298218834742,"no",-0.0472527775386145,0.173969704889962,3,0.860874481204065,"no",""
"DKK1",5,0.0893711767776195,"no",-0.0808756069034371,0.0732181338051384,3,0.925454029887925,"no",""
"CYP2S1",5,0.0895988657073372,"no",-0.242154853719986,0.198800522417008,3,0.864820493027226,"no",""
"GPR88",5,0.0896195845951808,"no",0.0731588186445778,0.114279227424458,3,0.243082056011252,"no",""
"ABCG1",4,0.0896535648822514,"no",-0.144689054236227,0.141948190110843,2,0.971602693396896,"no",""
"WNT8B",5,0.0896610323205421,"no",-0.186846262117567,0.173675154598424,3,0.140895086257648,"no",""
"BAI3",4,0.0898175856507345,"no",NA,NA,0,NA,NA,""
"HR",4,0.0898175856507345,"no",-0.193039823372924,0.0797152332148857,2,0.509460743086193,"no",""
"OR13G1",4,0.089864486423206,"no",0.158814951140123,0.17979007336932,2,0.0200239415037664,"no",""
"KDM3B",4,0.0899114039521249,"no",-0.0677235215621789,0.126054837046285,2,0.00607703265749748,"no","MBL_ambiguous,PIA_ambiguous"
"SH3TC2",4,0.0900287710937896,"no",-0.181436025952623,0.375285427580714,3,0.258671140938851,"no",""
"ADRBK1",5,0.0901178332713326,"no",NA,NA,0,NA,NA,""
"GJA1",4,0.0901462429962369,"no",0.132499654422118,0.159937244369361,2,0.732010572728062,"no",""
"BCAM",5,0.0901802487991928,"no",-0.182672887263299,0.196109621246244,3,0.252774347985078,"no",""
"CLCNKA",5,0.0902218757578012,"no",0.0125583400294106,0.127924335813168,3,0.271199966514811,"no",""
"CDC42",5,0.0902635160034572,"no",-0.0720346683914782,0.108233457113015,3,0.999876338104981,"no",""
"E2F1",4,0.0903108797024504,"no",-0.00299389103552806,0.096813061812463,2,0.737924653307018,"no",""
"TTC30A",5,0.0909315681482032,"no",-0.0218244675270632,0.155186500225046,3,0.879441183340184,"no",""
"ADPGK",4,0.0909714815767941,"no",0.105019120101836,0.0623708174340965,3,0.708690881497394,"no",""
"CHAF1B",4,0.0913030164299345,"no",-0.915641741523088,0.107300124676287,2,0.999935203821147,"no",""
"MC4R",5,0.0913718289597465,"no",0.000129750888844659,0.108159561537772,3,0.00434652733540286,"no",""
"SCYL2",5,0.0914558546917215,"no",0.0446169710479225,0.100612990721112,3,0.0132013136394483,"no",""
"SETD4",4,0.0915165806886771,"no",-0.136306310379701,0.190749233952708,2,0.0280278120099248,"no",""
"FAM46C",5,0.0916240661178305,"no",-0.168256411269657,0.119262556586993,0,NA,NA,"MM_LoF"
"MAP4K5",5,0.0917082518345737,"no",0.021912617593673,0.123018841511666,0,NA,NA,""
"SGCE",4,0.0918018625118809,"no",0.142350566777655,0.239910634619692,3,0.987255529147173,"no",""
"TFAP2D",5,0.0918767833318396,"no",0.295392604108978,0.158555548253812,3,0.914605490374633,"no",""
"CCKBR",5,0.0920666364620445,"no",0.0356143377971193,0.18567696574317,3,0.866243476479089,"no",""
"SMAD9",5,0.0924895003421558,"no",-0.170914244009355,0.231144659437483,3,0.609880631451519,"no",""
"SEH1L",5,0.0925318602069907,"no",-0.571565409631818,0.135162028055539,3,0.999969691553782,"no",""
"MCM4",5,0.0927014333301023,"no",-0.352656449936346,0.175134181110657,3,0.999929756335586,"no",""
"KCTD4",5,0.0927650783999685,"no",-0.146685862926138,0.188778182265361,3,0.078296736968248,"no",""
"BTNL8",4,0.0931171550730721,"no",-0.224038791903154,0.045850176379902,2,0.856940435991217,"no",""
"TCEA1",5,0.0938088770802614,"no",-0.0583501559724398,0.284828974693161,3,0.771952599133643,"no",""
"KDM4A",5,0.0939372417655775,"no",-0.395111387731112,0.127450098198153,3,0.940963166176399,"no",""
"BNIP3",4,0.0939849742435076,"no",0.0282957427871592,0.051750773001613,2,0.955717535028083,"no",""
"KLK1",5,0.0940871531093485,"no",-0.072775296343877,0.110874589696217,3,0.459221524368066,"no",""
"MYO3A",4,0.0942270053675691,"no",0.0638257463022775,0.133153715285982,2,0.0438207557204491,"no",""
"HRASLS",5,0.0943659959216898,"no",-0.0942995741198665,0.160848226346743,3,0.417872912010336,"no",""
"NFAT5",5,0.0946884423984233,"no",0.118368446372803,0.0536689352400384,3,0.544134308728098,"no",""
"PTPN11",5,0.0950547952670856,"no",-0.0361776345738912,0.203865679161621,3,0.963270917550204,"no","ALL_Act,AML_Act,CLL_Act,COREAD_Act,GBM_Act,LGG_Act,MM_Act,NB_Act,PIA_Act"
"SPR",5,0.0950763756793745,"no",0.169977824117732,0.142675801206859,3,0.336839703247798,"no",""
"TRNAU1AP",5,0.0951627309446426,"no",0.147169241448914,0.0913969797943313,3,0.998079698645374,"no",""
"ACTG1",5,0.095313982106409,"no",-0.75292709690662,0.192937095772649,3,0.975948995157382,"no",""
"ALDH5A1",4,0.0955412724719733,"no",-0.129590332992926,0.276276979789972,2,0.42700391434036,"no",""
"FOXP4",4,0.0955901857745473,"no",0.0672559837901524,0.0459273650487795,3,0.100480911068344,"no",""
"DNMT3B",5,0.0959640686838953,"no",0.0862513834662893,0.396003241921434,3,0.391882034667721,"no",""
"PAEP",5,0.0960509758346461,"no",0.00613169705261126,0.141673810280375,3,0.876775599438418,"no",""
"KIF5A",5,0.0960944496224134,"no",-0.0578146168909796,0.0695665349373976,3,0.843578267818574,"no",""
"CAMK4",5,0.0961814376292441,"no",0.0113447372423928,0.0609055521743524,3,0.115411155131364,"no",""
"PPP6C",5,0.0964645210699229,"no",-0.0128430094463553,0.327092676512915,3,0.999908478289742,"no","CM_LoF,SBCC_LoF"
"CLRN3",4,0.0967691847194616,"no",-0.161977429287779,0.117549842484304,2,0.0868119081914569,"no",""
"NADSYN1",5,0.0968792835684421,"no",0.106530601773979,0.233041207834095,3,0.290963617605721,"no",""
"DDIT4",5,0.097492733564475,"no",-0.0366419497636816,0.0957605744087337,3,0.231997537308652,"no",""
"FOXH1",2,0.0975276161089599,"no",-0.0558636226070723,0.0215427407244934,1,NA,NA,""
"ARHGEF16",5,0.0980426955474236,"no",0.108562314386094,0.0757236628027076,3,0.686504409330351,"no",""
"NOTCH3",4,0.0981819298562213,"no",-0.192432019115739,0.193803586382786,2,0.762353116888951,"no",""
"SLC1A2",4,0.0981819298562217,"no",-0.0923951243584539,0.232875092007738,2,0.277177266755415,"no",""
"TBX1",2,0.0984910220701585,"no",-0.126749473856676,0.0429534525297851,0,NA,NA,""
"FOXJ1",4,0.0985060661190075,"no",0.17242216816141,0.0991335111550985,2,0.168707971162516,"no",""
"COL4A1",5,0.098506297683095,"no",0.296891208873544,0.121888209079454,3,0.243722812034828,"no",""
"HSPB8",5,0.0985947721404553,"no",0.0898782992563169,0.0271252220125764,3,0.150613584812691,"no",""
"KDM1A",5,0.0986168992225964,"no",-0.257207720489679,0.012739764017001,3,0.639804645159682,"no",""
"ASPSCR1",3,0.0986214630421531,"no",0.0572755794852118,0.147897429310088,2,0.906734912874527,"no",""
"MAT2A",5,0.099082350682037,"no",-0.372970482850982,0.181707129973889,3,0.999898889686535,"no",""
"KLF15",5,0.099304519700274,"no",0.139564091807647,0.118568484483472,3,0.0758677973688894,"no",""
"ZNF423",5,0.099304519700274,"no",0.0291639931998966,0.284342010033818,3,0.0127133589456313,"no",""
"EGLN3",5,0.0994157314073257,"no",-0.522285786389119,0.0806940436632619,3,0.0938484643654952,"no",""
"ABCF1",3,0.0996760766397532,"no",-0.210940926899777,0.143205712544351,2,0.993692165252785,"no",""
"ARHGAP20",4,0.0999609645762121,"no",-0.0348153527419094,0.233830201979153,3,0.0246019898041466,"no",""
"C1QTNF8",5,0.100107137998949,"no",-0.114623101274476,0.0810617466509961,3,0.10397429105948,"no",""
"NUDT15",5,0.100487682407999,"no",-0.000510875458740251,0.344934396241986,3,0.813344808195453,"no",""
"NR1I2",4,0.10051656698339,"no",0.148485277278921,0.106081080506372,3,0.132937273660213,"no",""
"PDE8A",5,0.100599794212342,"no",-0.00855157126592917,0.100372555199021,3,0.278405033482871,"no",""
"SGK110",5,0.100644662739653,"no",NA,NA,0,NA,NA,""
"DLL3",5,0.100734440610377,"no",-0.231750446723629,0.049514170354235,3,0.60067119695581,"no",""
"HSF1",2,0.100938357506602,"no",-0.0121686025098792,0.0268735304630428,1,NA,NA,""
"VEGFB",5,0.1009816104349,"no",-0.0308860905500388,0.104535609851666,3,0.696970114853448,"no",""
"KCNMB2",5,0.101004100836777,"no",0.0334869052408747,0.0916334018222767,3,0.338778590015808,"no",""
"HTR3C",5,0.101251719928218,"no",0.0212145014469241,0.0166328430683963,3,0.46606887590472,"no",""
"LRRC3",3,0.101402197188352,"no",-0.0313202071212118,0.0549466248096205,1,NA,NA,""
"P2RY12",5,0.101499751052428,"no",0.0815601923377978,0.0372945871367215,3,0.836345427145396,"no",""
"SYNCRIP",3,0.101633841160245,"no",0.21299651312963,0.195582663776843,2,0.792323777930397,"no",""
"DLD",5,0.101702992215399,"no",-0.0148559755216442,0.219652545411858,3,0.998517543163385,"no",""
"GABRB1",4,0.101735948465879,"no",-0.0252272760261103,0.2399415162773,3,0.0155963835275049,"no",""
"RPTOR",4,0.101761456711094,"no",-0.0245918746844012,0.192600620613519,2,0.994462980194937,"no",""
"PURA",5,0.101951772988457,"no",0.139762935253185,0.125738249048201,3,0.116292704977981,"no",""
"CBLN3",5,0.102042341006343,"no",-0.086243345825148,0.317871632327552,3,0.779548221363624,"no",""
"CANX",5,0.102382457119707,"no",-0.0903659637727756,0.0599614514358675,3,0.286143076401169,"no",""
"UPF2",5,0.102473284404162,"no",-0.204692392662878,0.089236309459858,3,0.999624056376104,"no",""
"HAVCR1",5,0.102518718524129,"no",-0.143371677432669,0.1390324076424,3,0.0929087726171169,"no",""
"RAD18",5,0.102928240141357,"no",-0.0728331004556912,0.0703778209360042,3,0.0725921567276767,"no",""
"CEBPB",4,0.10299087161784,"no",-0.0744562826562549,0.0989215635321994,2,0.867819312008711,"no",""
"MRPL38",5,0.103316026772243,"no",-0.328170371992372,0.299394088186856,3,0.996261106083674,"no",""
"TAAR5",5,0.103681904841158,"no",0.139298247820476,0.138406394616231,3,0.2547332812627,"no",""
"LRFN2",5,0.103796421288554,"no",-0.17293067447886,0.203337178719758,3,1.11385423570143e-05,"yes",""
"OPRM1",5,0.103819334841146,"no",-0.405945445051047,0.188627891415525,3,0.379580744483242,"no",""
"OLIG1",5,0.104002766442541,"no",0.0858393588852746,0.143297841270779,3,0.307600594046983,"no",""
"TCFL5",5,0.104140483883413,"no",-0.0377777828558202,0.0625950735029902,3,0.919967216447443,"no",""
"RASL11A",4,0.104230129092257,"no",-0.0529348009944464,0.0550932268083127,2,0.502071869086704,"no",""
"PMS2CL",5,0.104370286829942,"no",0.11237426160082,0.126577351725236,0,NA,NA,""
"SIK2",5,0.104830920260684,"no",-0.0962555106180677,0.0258418531430047,3,0.349991090045022,"no",""
"IRX4",5,0.105200414042867,"no",0.0615186941558059,0.107587605606496,3,0.596873777663862,"no",""
"TRIB2",5,0.105362343619322,"no",-0.1978877663552,0.128184933021952,3,0.562158704494733,"no",""
"HOXA5",5,0.105408640085047,"no",-0.00855825553157344,0.0724531451395332,3,0.968828721688981,"no",""
"RDH13",5,0.105408640085047,"no",0.17225517363746,0.169876066418269,3,0.907325166103474,"no",""
"CLNS1A",5,0.105802714219765,"no",-0.746334073141752,0.288961833899812,3,0.999987985553398,"no",""
"MAP1B",4,0.105871613234671,"no",0.206347888834028,0.341867705105604,3,0.030386615079388,"no",""
"IL1B",5,0.105942036053729,"no",-0.144443779715849,0.249028827303211,3,0.0515473230898188,"no",""
"MCM2",5,0.106011743325507,"no",-0.404892390238232,0.253372494357008,3,0.999969691553782,"no",""
"NTNG1",4,0.106186204143151,"no",-0.0057507794641923,0.0340443826856686,2,0.100104203403313,"no",""
"FARP2",5,0.10633745265637,"no",0.133061381714629,0.226125872550439,3,0.234299562825216,"no",""
"TBCK",4,0.106370000509898,"no",-0.0974886073180027,0.120524963281798,3,0.689220937338096,"no",""
"UIMC1",5,0.106897378548491,"no",0.0876439159990079,0.0280085733534977,3,0.762332536959816,"no",""
"LRP4",5,0.106920751771275,"no",0.0787380854439462,0.0938113259195766,3,0.905738436018343,"no",""
"STRADA",5,0.10703766947734,"no",-0.128429944128,0.0760747793082025,3,0.535352948353025,"no",""
"RREB1",5,0.10722491669105,"no",-0.29201841097184,0.221685819124435,3,0.978996274911587,"no",""
"NAT6",4,0.107344985794102,"no",0.211776050502112,0.107280476256956,0,NA,NA,""
"RALY",5,0.107482741205173,"no",-0.431998476220792,0.029227346537001,3,0.802298882693204,"no",""
"DCAF10",5,0.107600071851131,"no",-0.216661283064328,0.246732074917544,3,0.901905175999137,"no",""
"FOXN3",5,0.107717488572466,"no",0.0151352637646982,0.0849435465420043,3,0.0826034667000553,"no",""
"IGF1",5,0.108376613623913,"no",0.0589988028289236,0.109557199175285,3,0.111268089334484,"no",""
"PRKCQ",5,0.108400203771868,"no",0.0879935942268809,0.0807317041257659,3,0.0166152849772677,"no",""
"HMX1",2,0.10853565343225,"no",0.210126458952333,0.119058165726478,1,NA,NA,""
"RXFP4",5,0.108636294872676,"no",-0.121051647875531,0.0791269638704986,3,0.313850519906859,"no",""
"ACTR8",4,0.10867186616129,"no",-0.675388001665066,0.228692066922836,2,0.995301591238526,"no",""
"STARD3",5,0.108825416041278,"no",-0.0853978354188289,0.0441919033066031,3,0.584548983459427,"no",""
"ARID4A",4,0.108858486058011,"no",-0.0401661722560283,0.0520126499482129,2,0.12542663955865,"no",""
"GTF2H4",4,0.10888516322645,"no",-0.141387450022066,0.230298228860004,2,0.990033688652211,"no",""
"GSX2",5,0.109109511755391,"no",-0.0524309882117633,0.120054020435164,3,0.900991973040019,"no",""
"EIF4G3",5,0.109394104411132,"no",-0.0532017621401204,0.057536058312536,3,0.937389059409134,"no",""
"ATP11A",5,0.109465330246872,"no",-0.197979354838751,0.057918298794427,3,0.427711534869238,"no",""
"RAET1L",5,0.109607875147437,"no",NA,NA,3,0.949707068881882,"no",""
"ULBP2",5,0.109607875147437,"no",-0.0506911194310833,0.193004831996986,3,0.592180686187668,"no",""
"SHPK",4,0.109714286758665,"no",0.140937332129714,0.164012908558261,2,0.666987479974473,"no",""
"NAV2",5,0.109726757535615,"no",0.0585242055291878,0.0599588299835167,3,0.217409655642691,"no",""
"ARNTL2",5,0.109845726277157,"no",-0.143385164145313,0.143684825293673,3,0.560617168931854,"no",""
"SQLE",3,0.11011814795775,"no",-0.0610966659007554,0.144761705917124,2,0.612297336971543,"no",""
"SERPINA3",3,0.11017929639028,"no",-0.267264886143949,0.116512310040536,2,0.668677944216007,"no",""
"PRMT1",5,0.110179298280878,"no",-0.848382511823729,0.35265147814366,3,0.999969413324717,"no",""
"CUX1",5,0.110274728983942,"no",0.0898994262709686,0.156369346726673,3,0.00362325219753901,"no","BRCA_ambiguous,CM_ambiguous,GBM_ambiguous,LUAD_ambiguous,NSCLC_ambiguous,THCA_ambiguous,UCEC_ambiguous"
"MEIS2",5,0.11041797874728,"no",0.0613867576868182,0.100166461276332,3,0.000168585284585299,"yes",""
"KIAA1324",4,0.110763245954003,"no",-0.0120103416398731,0.146665575416024,2,0.118176540069534,"no",""
"WWP1",4,0.111033263704374,"no",-0.129735529418664,0.248978026424716,2,0.132714415590953,"no",""
"HNF1B",5,0.11116008601269,"no",0.0721576202112955,0.109616000550204,3,0.898156177851421,"no",""
"PIM1",4,0.111710190867556,"no",0.0139985883765641,0.0632149496547335,2,0.00706708636801612,"no","DLBCL_LoF,LY_LoF,MM_LoF,NHLY_LoF"
"EVX1",4,0.112362572344052,"no",0.113340693482912,0.120161663411322,2,0.183579354673162,"no",""
"PKN2",5,0.112509100700015,"no",-0.064692442425198,0.0985634328466857,3,0.567291890748135,"no",""
"TMED10P1",2,0.112552347208033,"no",0.132240660048565,0.118586316020731,0,NA,NA,""
"DNAJC19",5,0.112751139908234,"no",-0.0890357728119125,0.0622142166472735,3,0.857164521623303,"no",""
"SCRT1",2,0.11289674854145,"no",0.51599358932334,0.0754508816885635,1,NA,NA,""
"DMBX1",4,0.112908118611124,"no",-0.128269915191785,0.0662818365278089,3,0.241058170619217,"no",""
"GABBR2",4,0.112935441158919,"no",-0.0707542183374174,0.117035600280391,3,0.70961187116942,"no",""
"PDX1",4,0.112990099180348,"no",-0.0149894850503579,0.10861327174084,2,0.729728130616807,"no",""
"NR2E1",4,0.113017434654131,"no",NA,NA,2,0.448674746708734,"no",""
"LRP5",5,0.113163402682889,"no",-0.27601591831648,0.132367618947513,3,0.91004459467659,"no",""
"SUV39H2",5,0.113527996868347,"no",0.143888877346911,0.118710669198412,3,0.0637424914891901,"no",""
"TM4SF18",5,0.113552330920764,"no",-0.202163960884144,0.204956996534283,3,0.751338955424354,"no",""
"SERPINE1",5,0.113552330920764,"no",0.0709021410371615,0.148433904683862,3,0.423107104750213,"no",""
"PI4KA",2,0.113702397658926,"no",-0.213895207121372,0.118450634951847,0,NA,NA,""
"GJC3",5,0.113771493658411,"no",-0.169727523031729,0.238536385697944,3,0.474606214761444,"no",""
"CDC14C",5,0.113868989619613,"no",0.371592470223827,0.354174791204718,0,NA,NA,""
"AGPAT6",5,0.113942148063844,"no",NA,NA,0,NA,NA,""
"EPB41L4A",4,0.114059376147193,"no",-0.520511068334713,0.379728239935514,3,0.0853945096253668,"no",""
"OTUB1",4,0.114059376147193,"no",-0.0856269649976185,0.144204988312066,2,0.830689117840153,"no",""
"RFC5",5,0.114235094530194,"no",-0.490522944888553,0.016449997566611,3,0.999902560140503,"no",""
"SIGLEC14",3,0.114516168766559,"no",-0.110228712466978,0.183523385169531,0,NA,NA,""
"KMT2E",5,0.114650958724795,"no",0.117296567140825,0.268838348928898,3,0.226806929348968,"no",""
"LGR5",4,0.114720651976978,"no",-0.278275286257557,0.0809246659038392,2,0.645784737304543,"no",""
"TET3",5,0.115092380807509,"no",0.0330948720599993,0.121624192529307,3,0.242122390541321,"no",""
"LCNL1",5,0.115116937300937,"no",-0.177027085823518,0.095567266086866,3,0.145266202494904,"no",""
"GEMIN4",5,0.115707337093298,"no",0.0739485616572749,0.12584473784808,3,0.995781392032938,"no",""
"TSPAN9",3,0.115965590351072,"no",-0.0529408723442059,0.212249919151238,1,NA,NA,""
"KCNC3",4,0.116412578512907,"no",-0.346360830401015,0.106039947954028,3,0.280104741709185,"no",""
"PYGO2",5,0.116472904999977,"no",-0.1832458169012,0.13975791930542,3,0.781882461289634,"no",""
"JAK1",5,0.116596697231027,"no",0.0392305879105762,0.0307740078925487,3,0.79698065269803,"no","OV_ambiguous,PRAD_ambiguous,UCEC_ambiguous"
"RIF1",4,0.117026722137624,"no",0.0485083895395488,0.15742625104245,2,0.956179244279551,"no",""
"FOXD2",5,0.117167263882963,"no",0.0292431370416514,0.247690647924781,3,0.763492842263426,"no",""
"PHF21A",5,0.117291544184355,"no",0.133286707288854,0.214258176157482,3,0.750583526037384,"no",""
"CCBE1",5,0.117391031205603,"no",0.137278522308271,0.306629140083274,3,0.0937306579874866,"no",""
"PNN",5,0.117465683097319,"no",-0.921603032715309,0.178779396661985,3,0.999596662616339,"no",""
"PAPPA2",2,0.117539039614802,"no",-0.114415690549456,0.038644021671204,2,0.0128311852589295,"no",""
"EGFR",4,0.117614899773661,"no",-0.0343350515159448,0.139692227957979,3,0.0563110547115701,"no","BRCA_Act,COREAD_Act,GBM_Act,HGG_Act,LGG_Act,LUAD_Act,MM_Act,NSCLC_Act,PIA_Act"
"KCNJ16",5,0.117739675333513,"no",0.00423338267094381,0.0263759260323468,3,0.0974287226678818,"no",""
"LAMA5",4,0.11817683984376,"no",-0.0676710926591532,0.0849719941881756,3,0.311959159054303,"no",""
"CLCN1",5,0.118238924879412,"no",-0.0555551312645562,0.1962365178207,3,0.326717345979204,"no",""
"PRDM4",5,0.118263924010348,"no",-0.13338086656623,0.066007446355212,3,0.0424927894067065,"no",""
"PLXDC1",5,0.118614278494107,"no",-0.0403030984307458,0.162935920814522,3,0.0922663866549273,"no",""
"PHF7",3,0.118643821925899,"no",-0.166698701379883,0.249284601259167,2,0.286650812327928,"no",""
"IQCG",3,0.11896537874337,"no",0.00734817049785984,0.113787871799589,1,NA,NA,""
"RAD50",3,0.119029759747671,"no",-0.230140998334529,0.130780750870749,1,NA,NA,""
