"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"FER1L6-AS1",4,0.0159834581685505,"no",-0.243949196978149,0.187213687551021,0,NA,NA,""
"LCK",4,0.0160555996210382,"no",-0.0919192099395336,0.038030786980082,2,0.984495168374223,"no",""
"SERPINB8",5,0.0160818994895653,"no",-0.0330661307575156,0.0734142785218146,3,0.915377820991573,"no",""
"DGKB",5,0.0161046166255266,"no",-0.244564278105928,0.272427356417592,3,0.999923250039277,"no",""
"NAT8B",5,0.016121671196656,"no",-0.0440076296855127,0.324335601939794,0,NA,NA,""
"IFT140",3,0.0161742885798041,"no",-0.407031344701757,0.058343629640412,1,NA,NA,""
"XAF1",5,0.0162071593245453,"no",-0.470838701446044,0.063086184512346,3,0.293963100301046,"no",""
"ARHGEF33",4,0.0162072297319346,"no",-0.271627092045569,0.133965666455949,3,0.232206357399519,"no",""
"SCN2B",5,0.0162357352183488,"no",-0.0902392832176705,0.155498824416419,3,0.920864713102457,"no",""
"LRP1",4,0.0162934073461551,"no",-0.320537488375301,0.236809473475318,3,0.182048852637492,"no",""
"FBXW11",5,0.0163159606000427,"no",-0.384478539318287,0.194875592292232,3,0.00235005070261553,"no",""
"NAA60",5,0.0163274470136716,"no",-0.0343036024897121,0.0612921601834517,3,0.518401998672139,"no",""
"IQGAP1",5,0.0164368884360712,"no",-0.061161781601587,0.0487515979142914,3,0.813901233574061,"no",""
"S100A14",5,0.0164426645988849,"no",-0.0761948102629833,0.263545307818618,3,0.96173664784289,"no",""
"BCL2",5,0.016856908737699,"no",-0.351001432591343,0.421597743610132,3,0.00606000476419869,"no","DLBCL_Act,LY_Act"
"NCOA3",5,0.0171954244495139,"no",-0.13988222977711,0.318434673257641,3,0.409724831381638,"no",""
"MCL1",4,0.0172711519712101,"no",-0.0446359370802437,0.168647183378775,2,0.00272154462020657,"no",""
"SFTA3",5,0.0172733791283311,"no",-0.163904023648905,0.398790827630014,3,0.482634224460063,"no",""
"RBM18",5,0.017381778463304,"no",-0.465422276550821,0.228628864224103,3,0.0512317923666213,"no",""
"PTPN1",5,0.0174361798779397,"no",-0.00590669798828049,0.120658284308483,3,0.051349965044771,"no",""
"ENO3",3,0.017457755511534,"no",-0.096389088915222,0.080907522960877,2,0.152072377027878,"no",""
"STK17A",5,0.0174785852777553,"no",-0.319069610307698,0.241592279153779,3,0.798632880725504,"no",""
"TMEM189-UBE2V1",5,0.0175149977535109,"no",0.706873286247968,0.073203218738763,0,NA,NA,""
"UBE2V1",5,0.0175149977535109,"no",-0.721366614217485,0.179962709648506,3,0.999955057671704,"no",""
"PARP16",5,0.0175332265109405,"no",-0.394217909125071,0.314942069221592,3,0.236296483756418,"no",""
"CIC",4,0.0175784975535255,"no",-0.310986112883911,0.0978400362720701,2,0.269509979956507,"no","LGG_LoF,LUAD_LoF"
"APRT",5,0.0176673637030005,"no",-0.110530903737498,0.0993747574289566,3,0.0520230441741858,"no",""
"KIF9",4,0.0176912702171279,"no",-0.219373277775473,0.261243810855145,2,0.251179613829322,"no",""
"ATG4D",5,0.0178207774071233,"no",-0.331195749893125,0.200978763616933,3,0.0342941770439558,"no",""
"CDK7",5,0.0178454211646711,"no",-0.480726978749119,0.098013980058532,3,1.33982598285832e-07,"yes",""
"WDR63",5,0.0179628476804057,"no",-0.31688474805605,0.263782064693934,3,0.214088587481424,"no",""
"CCRL2",4,0.0180615317489446,"no",-0.0754990561315999,0.137979412490956,2,0.476770697159465,"no",""
"HAT1",5,0.0181182870631607,"no",-0.0630749315663373,0.149407397898778,3,0.563956257454701,"no",""
"CPA6",3,0.0181563473069737,"no",-0.210324052689026,0.117944056210041,1,NA,NA,""
"RND3",5,0.0183188003181277,"no",-0.0939564275006898,0.102004654382033,3,0.898839163562398,"no",""
"HDGFRP2",5,0.01834398737905,"no",NA,NA,0,NA,NA,""
"TOP2B",5,0.0184197129262438,"no",-0.165246567341865,0.272479919270557,3,0.336839703247798,"no",""
"KIRREL",4,0.0184448636706149,"no",NA,NA,0,NA,NA,""
"LRRC40",5,0.0185401170335321,"no",0.0267783944721014,0.084829291860771,3,0.983142005318387,"no",""
"SESN1",4,0.0185837592141233,"no",-0.297454893151752,0.268135589042333,2,0.777129539178173,"no",""
"LHX8",5,0.018622856671514,"no",-0.000263156078816644,0.416312018659431,3,0.472535634415922,"no",""
"JMJD6",4,0.0188046632605191,"no",-0.325569480789151,0.159544589536832,3,0.00543766335960825,"no",""
"REV1",4,0.0189232808996147,"no",-0.0001385574836441,0.0939042957156454,2,0.928112507452405,"no",""
"CELF4",5,0.0190020425431896,"no",-0.251669857705935,0.143889899440256,3,0.978514757148617,"no",""
"LAMP3",5,0.0190020425431896,"no",-0.173611865815301,0.356821104365494,3,0.833166253899234,"no",""
"RDH10",3,0.0190625996195951,"no",-0.290643238232204,0.382848735268498,1,NA,NA,""
"CHRM2",5,0.0190669113290088,"no",0.00761291992726942,0.17191052324451,3,0.969862772400424,"no",""
"EPHB3",4,0.0191022584463428,"no",0.0843113952067095,0.280144290028745,3,0.463354779768463,"no",""
"CD48",5,0.0192233100444263,"no",-0.126989624843896,0.027720960806328,3,0.587095704008965,"no",""
"KCNS2",4,0.019252373685818,"no",0.17186729016548,0.161865704467644,2,0.475421473814227,"no",""
"WDR27",5,0.0193347039353264,"no",-0.323873594744361,0.174462237537093,3,0.49118595669849,"no",""
"EXOC8",3,0.0193776512365698,"no",-0.179368440241003,0.095995720332259,2,0.016150563519318,"no",""
"BRD3",5,0.0193938830849842,"no",-0.343226789838955,0.170483923655242,3,0.874643653580315,"no",""
"IFT172",4,0.019395801014575,"no",-0.257420579052717,0.123375863936814,2,0.353342966603063,"no",""
"AFP",5,0.01951928627726,"no",-0.173523658442679,0.039639806128135,3,0.829595798306688,"no",""
"COL18A1",3,0.0195606094416477,"no",-0.063333449248779,0.0854104177588957,1,NA,NA,""
"ESPNL",4,0.0195704940695146,"no",-0.259590762364385,0.257242596774859,3,0.780869141568211,"no",""
"TBP",5,0.0195789106533959,"no",-0.176772136902594,0.149605826085029,3,0.0110790986371351,"no",""
"ENTPD8",5,0.0196386786217884,"no",-0.0928834258080308,0.0150438902035479,3,0.0591234023502485,"no",""
"MET",5,0.0196719451813749,"no",0.07985725448511,0.0431357741638863,3,0.998752470537022,"no","LGG_Act,RCCC_Act,RPC_Act"
"GTF3C4",4,0.0197156935608241,"no",-0.0169318272332825,0.114882834800244,2,0.0178715076249104,"no",""
"EPHA5",5,0.0198389452619488,"no",-0.0693845346454275,0.0521529152209347,3,0.0196855402301734,"no",""
"LCN6",5,0.0200138091022545,"no",-0.42479275887333,0.318305950694764,3,0.0775678830706966,"no",""
"BIRC7",5,0.0200746211210791,"no",-0.235341137910064,0.381843120928812,3,0.972412480371184,"no",""
"PLK3",5,0.0201423607247613,"no",0.0490992838503309,0.176919110011124,3,0.94951242688013,"no",""
"GLRA3",5,0.020223885865425,"no",-0.160532539740492,0.206444819309225,3,0.946936204787422,"no",""
"MYSM1",5,0.0203124979017847,"no",-0.0588652901363108,0.0788909642251677,3,0.313140799158367,"no",""
"LTB4R2",5,0.0203329901994491,"no",0.0686630478488263,0.0909199677718318,3,0.00780837475630667,"no",""
"SLC44A4",3,0.0203733565562251,"no",0.0205335919312322,0.0971627143974571,1,NA,NA,""
"RAP1GDS1",5,0.0204631531887716,"no",-0.00896731035714464,0.0620570428459271,3,0.995972139227951,"no","ESCA_Act,RCCC_Act"
"FCGR3B",5,0.020635418961446,"no",-0.398507989849929,0.275444032476583,3,0.999090069276934,"no",""
"ESPNP",3,0.0206625481816917,"no",-0.416751123005671,0.345082207645088,0,NA,NA,""
"SVIL",5,0.0207046440543972,"no",-0.158035537571426,0.040651528903678,3,0.452254384330368,"no",""
"GABRG1",4,0.0207150457112658,"no",-0.282893021739329,0.154847900779918,2,0.963704679946825,"no",""
"CDH15",5,0.0207949097838648,"no",-0.0157360491541577,0.169759328530215,3,0.207133174487153,"no",""
"CD109",5,0.0209204040202898,"no",-0.357107080976075,0.209642017603693,3,0.407819313812333,"no",""
"RAD54B",4,0.0209225936568044,"no",-0.325367741826388,0.151004758786457,2,0.938033346467209,"no",""
"SNRNP40",5,0.0209623675707523,"no",-0.586996682438421,0.091485646522848,3,0.000558462313144194,"no",""
"P2RY14",5,0.0210324539363608,"no",NA,NA,3,0.476936234845699,"no",""
"DCAF7",5,0.0210464933000986,"no",-0.310053319396077,0.219014140870435,0,NA,NA,""
"MAT1A",5,0.0210535157454064,"no",-0.0789236432834948,0.0724621944441759,3,0.414941453027418,"no",""
"PRRT2",5,0.0210956891258691,"no",-0.389591473273073,0.306247618702544,3,0.153376671783953,"no",""
"FTO",5,0.021257969564549,"no",-0.303697879191953,0.080690241718313,3,0.422595984927879,"no",""
"NIPSNAP1",5,0.0213785454865002,"no",-0.390450274900016,0.1974538535447,3,0.163996303006307,"no",""
"PSMA8",5,0.0214425970453278,"no",-0.364990175576935,0.341635455315603,3,0.821766262809003,"no",""
"GPBAR1",5,0.0214996582783156,"no",-0.177903227995941,0.186621899880453,3,0.464259340014603,"no",""
"SOS2",5,0.0215282336014816,"no",-0.253831975832383,0.185009475997006,3,0.491445162825633,"no",""
"CBX4",5,0.0215425324488439,"no",-0.308793976628499,0.076263543292949,3,0.503629496986564,"no",""
"ROR2",5,0.0215496846701089,"no",-0.123339797469361,0.172866976186063,3,0.112926536266827,"no",""
"RRAD",5,0.0216571920301296,"no",-0.305932268187108,0.089101006525856,3,0.022086184302367,"no",""
"RPS6KB2",5,0.0216715581171484,"no",-0.12134477435193,0.0739648331080725,3,0.9478575699767,"no",""
"NSMAF",5,0.0217218983760461,"no",-0.114027544763935,0.0592238362594222,3,0.410741775568676,"no",""
"MUS81",5,0.0217507054437669,"no",-0.126565987505367,0.114803546667587,3,0.0132491868728294,"no",""
"FN3K",5,0.0219096810121358,"no",0.0524652333384255,0.112201904172809,3,0.570367713140855,"no",""
"MED10",5,0.0220258714675682,"no",-0.531997959188584,0.19389513003305,3,0.00246797636051537,"no",""
"DLST",4,0.0220337591623914,"no",-0.271759200182329,0.194254135303364,2,0.0237072787860385,"no",""
"TBL1XR1",4,0.0221255272511469,"no",-0.241870058312804,0.0415156257646363,2,0.108630533648231,"no","ALL_LoF,DLBCL_LoF"
"HSP90AA1",5,0.0221352387180411,"no",-0.204470850992179,0.255965305665168,3,0.468525517350231,"no","BRCA_Act,THCA_Act"
"OR4N5",3,0.0223179489737433,"no",-0.107273858770205,0.148144968966582,1,NA,NA,""
"TNFRSF10A",5,0.0224142100519264,"no",-0.276784609091963,0.234117151115184,3,0.958301383428181,"no",""
"DNAI2",5,0.0225621404075331,"no",-0.230537762701856,0.221411306312137,3,0.953088489653458,"no",""
"MUSK",4,0.0227759551708879,"no",0.0029440209250079,0.168637617373477,2,0.81882146475793,"no",""
"SLC1A3",5,0.0227779977332626,"no",-0.192044239176882,0.239610828813928,3,0.980829977758317,"no",""
"SMARCAD1",5,0.0228153775129856,"no",0.0902973745427288,0.0915852404608028,3,0.899827136093119,"no",""
"KCNH7",3,0.0228816324918449,"no",-0.46604783821878,0.257123291901514,1,NA,NA,""
"CBX1",5,0.0229954699905825,"no",-0.0376812063333304,0.165158694719327,3,0.00653673057787992,"no",""
"KCNJ12",4,0.0230849226990041,"no",-0.563774316921239,0.085069997644003,3,0.0996199667794057,"no",""
"HCN1",3,0.0231507831647654,"no",-0.233999113562132,0.153364034530786,1,NA,NA,""
"MLXIP",5,0.023305701789837,"no",-0.166265337233042,0.052029368322744,0,NA,NA,""
"KCNS3",5,0.0234582182773168,"no",-0.016133450632248,0.207135178184506,3,0.923053236987151,"no",""
"PBK",4,0.023475540176091,"no",-0.527717059998884,0.149982139213316,2,0.870647697071439,"no",""
"KSR1",5,0.0236115146227479,"no",-0.360292866040334,0.078070331140103,3,0.949121637577725,"no",""
"DKK4",4,0.0236331670301237,"no",-0.199035946624402,0.240944672122193,3,0.211291737135345,"no",""
"GRIA2",5,0.0236730521067457,"no",-0.0608919494922968,0.148440721897062,3,0.999217573059854,"no",""
"PRDX5",5,0.0238197063696749,"no",-0.265909816553035,0.102585574396382,3,0.133905838719085,"no",""
"PAK7",4,0.0239508007743614,"no",NA,NA,0,NA,NA,""
"CHST9",5,0.0239592962979432,"no",-0.326829844927981,0.127161511064141,3,0.996728220231124,"no",""
"GRWD1",4,0.024075185626821,"no",0.00713892144503569,0.0633063338790174,2,0.0113796262483984,"no",""
"STX12",5,0.0241698791024167,"no",-0.153184605250642,0.114989986969685,3,0.202143706543301,"no",""
"AKR7A3",5,0.0242090341037635,"no",-0.321063154648866,0.267577960612669,3,0.0560181171663753,"no",""
"DRD5",3,0.0242150659559352,"no",-0.332729788587379,0.0808255818124065,1,NA,NA,""
"AHI1",5,0.0242717851533503,"no",-0.113039749322073,0.0691238036074941,3,0.916799767911879,"no",""
"SMARCD1",5,0.0243110690277577,"no",-0.0285760488013521,0.298211435466813,3,0.0165967121019927,"no","BRCA_ambiguous"
"KCNQ2",5,0.0244371112091023,"no",-0.205473024740522,0.09386579035872,3,0.273892847634408,"no",""
"CD300A",5,0.0246350729252367,"no",-0.248938252211869,0.070830724388008,3,0.994284194053039,"no",""
"ACHE",4,0.0247043927646315,"no",-0.0646227610043747,0.111771065356042,3,0.0494424483823002,"no",""
"C18orf8",5,0.0247464768902472,"no",-0.266141481964989,0.315047746572274,0,NA,NA,""
"RNF183",5,0.0248902877207555,"no",-0.289185520092342,0.066817936371426,3,0.847194938172572,"no",""
"TRAF3",4,0.0250419138111283,"no",-0.153750485047141,0.0654891076991161,2,0.433738552208922,"no","MM_LoF"
"SERPINI1",5,0.0250669408786006,"no",-0.339533691151603,0.369000757319091,3,0.959389768982586,"no",""
"HOXD8",5,0.0250991643999429,"no",-0.0814047932332062,0.139735610684578,3,0.438997381102437,"no",""
"KCTD3",4,0.0251337264036114,"no",-0.269266194332935,0.164880575945974,2,0.951183619777377,"no",""
"PPP1R16B",5,0.0251717854072907,"no",-0.132447196157512,0.270947318398613,3,0.293847521579157,"no",""
"DYRK1A",4,0.0252257912282855,"no",0.00350114742761528,0.0345971363435097,2,0.410867744709606,"no",""
"EML6",5,0.0252607667430832,"no",-0.870090260526398,0.097786894304706,3,0.0531040988859366,"no",""
"ASCL4",5,0.0254883710963287,"no",-0.238824810999935,0.389633389840983,3,0.414941453027418,"no",""
"BTN3A1",5,0.0255373506498372,"no",0.0649883563577503,0.09027310639731,3,0.970439362039844,"no",""
"BTN3A2",5,0.0255373506498372,"no",-0.0633093971485838,0.263540249135023,3,0.971330495689846,"no",""
"MED16",5,0.0256109574090549,"no",-0.393401394851994,0.382832672546614,3,0.291654774782589,"no",""
"TRIP13",4,0.0256432166976459,"no",-0.813480143095576,0.226036511734497,2,0.0231461201021266,"no",""
"AGPAT2",5,0.0258575071949293,"no",-0.368807946772036,0.095358801059531,3,0.546714108592056,"no",""
"TBL2",4,0.0260185914460054,"no",-0.423916163728302,0.125644528180351,2,0.313968831697429,"no",""
"SHE",5,0.0260228973818806,"no",-0.201483726681582,0.18269727173223,3,0.0141308075158318,"no",""
"SPEG",4,0.0261698893990412,"no",0.0908014855368415,0.130687346826953,2,0.447529410227051,"no",""
"PRDM2",4,0.0262078167643306,"no",-0.0548081057715867,0.0739976128883664,2,0.979418831989168,"no","AN_ambiguous,HC_ambiguous,RPC_ambiguous"
"RBM23",5,0.0262307913368959,"no",-0.0647180098194328,0.184222803088528,3,0.0274834420171664,"no",""
"RERG",5,0.0263812731232529,"no",-0.0956077205607413,0.135455941434449,3,0.364150675694102,"no",""
"RIPK4",4,0.0263885350392728,"no",-0.375401881480949,0.293630265754333,2,0.394888750273847,"no",""
"EML4",5,0.0264819666208825,"no",-0.251644014820442,0.139556441659726,3,0.230122275877684,"no","ESCA_ambiguous,SCLC_ambiguous"
"KCTD5",5,0.0265324252736547,"no",0.12341372592367,0.250130926627017,3,0.00542884456716732,"no",""
"NTRK1",5,0.0265576826069364,"no",-0.160224811192365,0.124185539873421,3,0.95177741911619,"no","BRCA_Act"
"RNF5",3,0.026558760213459,"no",-0.214845956850923,0.209393765733114,1,NA,NA,""
"SYNPO",5,0.0266335667403243,"no",-0.121099462374461,0.155663177154077,3,0.974592863323954,"no",""
"CHUK",5,0.0267265427104336,"no",-0.32526737635606,0.1053018789399,3,0.826774692452443,"no",""
"TIGIT",5,0.0267943198378664,"no",-0.405758187304246,0.412961964404647,3,0.098034144267814,"no",""
"PHYH",5,0.0268962357872357,"no",-0.138218151316853,0.055761948946215,3,0.924285512217664,"no",""
"PDHA2",4,0.0269459861587867,"no",-0.589197100440936,0.136114381917337,2,0.0758060498947085,"no",""
"ADM2",5,0.0269899229820902,"no",-0.198600962663604,0.265752049093143,3,0.773708942572384,"no",""
"SCARA3",4,0.0270041533972821,"no",-0.286946282370893,0.174424705451817,2,0.450313480796902,"no",""
"BTG1",4,0.0270526979902518,"no",-0.345054693902863,0.137707432222063,2,0.121817263102319,"no","CLL_ambiguous,DLBCL_ambiguous,LY_ambiguous,MM_ambiguous,NHLY_ambiguous"
"WDR53",3,0.0270833233624146,"no",-0.214453783314095,0.052197962442963,1,NA,NA,""
"PITPNC1",5,0.0272381313234436,"no",-0.214402584653483,0.214339867174652,3,0.997361484323132,"no",""
"MAP3K7",2,0.0272560911780895,"no",-0.753898872978071,0.388228605071608,1,NA,NA,""
"SUZ12",4,0.027267072192285,"no",-0.12987804529487,0.119818361225721,3,0.0456973270821159,"no","AML_Act,PRAD_Act"
"PIGG",2,0.0274257051272802,"no",-0.111157997792094,0.0224514656040506,1,NA,NA,""
"TMEM67",3,0.0275054875188451,"no",-0.534427703910162,0.140128574089804,1,NA,NA,""
"UBE2L6",5,0.0275920648799438,"no",-0.554310566341017,0.177198367669831,3,0.96002694739375,"no",""
"C1QTNF1",5,0.0278532923270853,"no",-0.0731348062059269,0.171094631613184,3,0.0580473619576745,"no",""
"FRMPD2",4,0.0279178442421688,"no",NA,NA,3,0.631882753088013,"no",""
"TM2D2",5,0.0281516628412779,"no",-0.0431111380854582,0.129417593062775,3,0.0209603110102057,"no",""
"CUL4A",4,0.0282475641984998,"no",-0.111465265344799,0.0680374670390115,2,0.630048199550388,"no",""
"XYLT2",4,0.0283480534659436,"no",0.0215357773409687,0.28358257749571,2,0.0666771520857557,"no",""
"DDR1",4,0.0283581171180194,"no",-0.115835136252041,0.105255071202879,2,0.627814810036854,"no",""
"NSD1",5,0.0283992335178779,"no",-0.289288350388655,0.109602626229488,3,0.0135875440743104,"no","CESC_Act,ESCA_Act,HNSC_Act,LUSC_Act,ST_Act,UCEC_Act,UCS_Act"
"DPY30",4,0.0284891885784517,"no",-0.64657639343991,0.632563568656682,3,0.00937394199882359,"no",""
"DHRS7",5,0.0285681854279516,"no",-0.0283983268024888,0.243627415375932,3,0.426559705951146,"no",""
"ARL5C",5,0.0289354153803761,"no",-0.0444850351699825,0.118321806823777,3,0.598646794467913,"no",""
"CHST15",4,0.028987314998537,"no",-0.363231923360787,0.175426613514271,2,0.87047181916302,"no",""
"SLC47A1",4,0.0290487558920086,"no",-0.345983470140488,0.209183058546631,3,0.14558183847135,"no",""
"PRKAA2",5,0.0292790241073623,"no",-0.179964116352632,0.18972721494761,3,0.0211779808772983,"no",""
"ETNK2",4,0.0293987679242989,"no",-0.284146323225709,0.170430757883118,2,0.915406271970121,"no",""
"PDGFRA",4,0.0296685509908016,"no",-0.369721458729245,0.193394327157131,2,0.382091951500574,"no","GBM_Act,HGG_Act,LGG_Act,LUSC_Act,PIA_Act"
"SMO",5,0.0298740746676178,"no",-0.11238223157268,0.252900070864827,3,0.185450860893313,"no","GBM_Act,MBL_Act,MESO_Act,PIA_Act,SBCC_Act"
"FH",4,0.0298773365871309,"no",-0.20194812938679,0.0833129172328411,2,0.028644980568891,"no","NSCLC_LoF"
"MYO15A",4,0.0299297047148104,"no",-0.196698749136706,0.171362198530043,2,0.0447983130849962,"no",""
"TTC34",5,0.0299664431459586,"no",-0.154310166040723,0.079267308019387,3,0.965252041824006,"no",""
"FERD3L",5,0.0300868513938245,"no",-0.0921866204519459,0.0959772620511971,3,0.687922746231939,"no",""
"SIGLEC1",5,0.0302355580472404,"no",-0.0614467789142789,0.201040720803748,3,0.109953084180218,"no",""
"MED19",5,0.030272823110005,"no",-1.03603336784342,0.230666000584671,3,0.00439994268663436,"no",""
"TTC9",5,0.0303101235741438,"no",-0.251409339520122,0.088697433920455,3,0.897219889327614,"no",""
"SH2D6",5,0.0303194542240808,"no",-0.53999675127862,0.128295392425646,0,NA,NA,""
"CAPRIN2",5,0.0305065326393273,"no",-0.00168901170238613,0.0903708643542737,3,0.632130986987627,"no",""
"LY6E",2,0.0305288801078668,"no",-0.203038959274287,0.182723988048047,1,NA,NA,""
"ACP5",5,0.0305534409359513,"no",-0.111207776009173,0.103298270111271,3,0.620294186375652,"no",""
"SEMA4A",5,0.0305722198086619,"no",0.028039335603652,0.145625800601535,3,0.849789930810686,"no",""
"GABBR1",4,0.0306167742116649,"no",-0.1148742740754,0.149632560856349,2,0.251179613829322,"no",""
"HUS1",5,0.0306380159041687,"no",-0.392162402505853,0.533583698655416,3,0.00624200384220183,"no",""
"MED15",2,0.0306884036700585,"no",-0.40592139307577,0.023544589646996,0,NA,NA,""
"MBD1",4,0.0306914654931686,"no",0.00964908359790997,0.0852872223626241,3,0.94373085588439,"no",""
"REPS1",5,0.0308077068146104,"no",0.0137360517598466,0.244897235763644,3,0.847520933886346,"no",""
"TRPV4",5,0.030921235569407,"no",0.0793492526680604,0.0713614075584469,3,0.06736039811323,"no",""
"KCNQ5",5,0.0309401883033213,"no",-0.000633060252864092,0.117084272643982,3,0.267960754276985,"no",""
"SLAMF1",5,0.0309876092675479,"no",-0.188890944698697,0.052874758413687,3,0.785610600339665,"no",""
"FOXA2",4,0.0310131199914562,"no",-0.390384316405008,0.210131078583203,2,0.217708099410716,"no","UCEC_LoF"
"GJD3",5,0.0310160886906779,"no",-0.0523481465036326,0.215669842017584,3,0.0320268541600218,"no",""
"SLC25A15",5,0.0310255863077668,"no",-0.396636482783992,0.214286194255265,3,0.754135709178453,"no",""
"SEMA3F",4,0.0310346531387232,"no",-0.560899244895147,0.233818014271855,2,0.030836535147891,"no",""
"GRIA1",5,0.0311873885631489,"no",-0.140638249150321,0.070926378017995,3,0.245757012157132,"no",""
"TLK2",5,0.0315033280835945,"no",-0.0287286447484008,0.157724721335139,3,0.167439803355208,"no",""
"FANCL",5,0.0316284626375883,"no",-0.00272388499077395,0.195191531348621,3,0.018225364726039,"no",""
"CHD1L",5,0.0316960008654365,"no",-0.185184925577407,0.217441924248797,3,0.594845608312984,"no",""
"MORF4L1",5,0.0317443102877298,"no",0.000808966043240896,0.26738464091901,3,0.0400732133837977,"no",""
"ALKBH5",5,0.0317926762816949,"no",-0.13426749638357,0.162583810386157,3,0.11642872517294,"no",""
"PAK1",5,0.0317926762816949,"no",-0.132854205067069,0.141427749147367,3,0.55804640210445,"no",""
"ATP6V1G2",3,0.0319574720637664,"no",0.0633975843974047,0.113321292293153,1,NA,NA,""
"ZRANB2",4,0.0319602251700895,"no",-1.01518725505808,0.323793357225424,3,0.0143824586039529,"no",""
"NPFFR2",5,0.0319672628986805,"no",-0.227395969541289,0.126004174274493,3,0.995892156257408,"no",""
"CNTD1",4,0.0322917886274627,"no",0.0661717627025472,0.250730263255642,2,0.976592842259515,"no",""
"GTF2H5",5,0.0323186447589202,"no",0.0235748849405009,0.0653860880668484,3,0.246293620153225,"no",""
"TACR1",5,0.0324167750348804,"no",-0.435658973815746,0.225486503980641,3,0.285228400561484,"no",""
"ATOH8",4,0.0324251337428676,"no",-0.544124592909499,0.135451723446759,2,0.652877018643958,"no",""
"SLC6A15",5,0.0324757628683217,"no",-0.23129039404907,0.148358378197655,3,0.859799129166288,"no",""
"ZNF239",5,0.032515133828623,"no",-0.335820338499149,0.267192291437537,3,0.316813582213489,"no",""
"RBM15B",3,0.0325778136914888,"no",-0.110020205734836,0.102759676900032,1,NA,NA,""
"CYP21A1P",3,0.03275457103705,"no",-0.500051403818968,0.236003670641458,0,NA,NA,""
"CYP21A2",3,0.03275457103705,"no",-0.54526205935928,0.352651357539372,1,NA,NA,""
"HNRNPUL1",5,0.0328016695808729,"no",-0.29718133338647,0.152539100796743,3,0.804403942414015,"no",""
"NEK11",5,0.0329208008997595,"no",-0.515388896557467,0.182684400978598,3,0.995358240331814,"no",""
"ENPP4",3,0.0330551533470735,"no",-0.115682583071794,0.121867853875455,2,0.970689298062071,"no",""
"TAAR9",5,0.0330701811949723,"no",-0.101099016734886,0.0582623468881095,0,NA,NA,""
"ATF3",3,0.0330825698363536,"no",-0.295454979483138,0.177017179552024,2,0.552143500137849,"no",""
"IL6ST",5,0.0331101035413696,"no",-0.296481836281151,0.114535929782935,3,0.863841080444224,"no","HC_Act"
"DYRK1B",5,0.0331500628119327,"no",-0.0970908243551509,0.0886988567000118,3,0.919542527416501,"no",""
"ASPH",5,0.0332000638561581,"no",-0.265615912295596,0.090477215042955,3,0.998568876976428,"no",""
"PLOD2",5,0.0333102695482007,"no",-0.39808542074466,0.084107313373504,3,0.886070529668535,"no",""
"RAB21",5,0.0334308133142261,"no",-0.343706253677963,0.209634822541,3,0.0920917058598904,"no",""
"ABTB2",4,0.0334954128215594,"no",0.0105580785575465,0.136962706756936,2,0.449657628698434,"no",""
"LGALSL",5,0.0335012846267283,"no",-0.139062911526605,0.2669207753302,3,0.665699916039133,"no",""
"NID2",4,0.0335068179405514,"no",-0.018355212333916,0.10500581112565,3,0.995484125955622,"no",""
"TECPR2",5,0.0337437643915491,"no",-0.34524244507697,0.166558361651582,3,0.438355062106439,"no",""
"HELT",5,0.0337640315062511,"no",-0.208318964802007,0.104302690491293,3,0.726107152365592,"no",""
"ACSL3",5,0.0338655068519222,"no",-0.22483828307585,0.149213488968557,3,0.313850519906859,"no","AML_Act"
"PTPRG",4,0.033953894089997,"no",-0.189584871664142,0.108898478988595,2,0.151120697407043,"no",""
"WDR78",4,0.0339999996800635,"no",-0.110078696285621,0.0784090314282181,3,0.83923098647615,"no",""
"ANKRD36B",4,0.0341848917462881,"no",0.0169519071891685,0.0711389840236199,2,0.00999072763570365,"no",""
"ATRNL1",5,0.0342634917898904,"no",-0.162352731177493,0.210850024007865,3,0.99992478568096,"no",""
"CPEB2",4,0.0342660187067979,"no",0.00321821879400495,0.0857445008484481,2,0.582525588784355,"no",""
"SALL1",3,0.0342758715384084,"no",0.00236799084500316,0.0592120314095507,2,0.700648505247798,"no",""
"LIG4",5,0.034294253471327,"no",-0.262948303484905,0.072438648676774,3,0.10397429105948,"no",""
"ABCA5",5,0.0344689686344749,"no",-0.166066038642836,0.157771893095458,3,0.483540992523659,"no",""
"GRIN3B",5,0.0346030326753405,"no",-0.119092711458841,0.184771146939634,3,0.817585207065401,"no",""
"ERAL1",5,0.0349035338433288,"no",-0.112797496207058,0.103040468401724,3,0.00467359243654372,"no",""
"RAD54L2",2,0.034960611563341,"no",-0.372222379356832,0.20034851835633,1,NA,NA,""
"TPM1",5,0.0352269582051144,"no",-0.181484033446512,0.126824350469419,3,0.183423440472766,"no",""
"COL27A1",4,0.0353813675803,"no",-0.21828206548582,0.2742825565211,2,0.982615269944929,"no",""
"WDR88",5,0.0354999762261063,"no",-0.191581840881357,0.180753831543277,3,0.0247470959485238,"no",""
"TRA2B",5,0.0356476526697814,"no",-0.459223691875109,0.262482533963673,3,0.00237535979464935,"no",""
"OR2G6",3,0.0356702659499466,"no",-0.357376698702191,0.180400792407851,2,0.253635603838195,"no",""
