"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_amplification_associated_with_overexpression","tcga_amplification_frequency","tcga_nrSamplesInGisticData"
"KCNE2",9,2,0.21575698248676,"no",-0.0166761881015714,0.142074212672602,-0.55907588727351,0.445615273725001,5,2,0.531336789806845,"no","",NA,0.00523560209424084,191
"SOX21",9,2,0.215829732102377,"no",-0.0145809413610336,0.128032657827171,0.15612542916394,0,6,1,NA,NA,"PRAD_LoF",NA,0,191
"BAIAP2",8,2,0.224352974891966,"no",-0.0454228423721886,0.10232173934967,0.0310989350139957,0,5,1,NA,NA,"",NA,0,191
"RNF213",7,2,0.228603199311302,"no",-0.0569789430181367,0.195203650238,0.0324406677075925,0,6,1,NA,NA,"BLCA_Act,ESCA_Act,LUSC_Act,MBL_Act,PRAD_Act,SBCC_Act,UCEC_Act",NA,0.00523560209424084,191
"SLC38A10",8,2,0.235233925054139,"no",0.031050787569063,0.277171296868225,-0.0530437346107203,0,5,1,NA,NA,"",NA,0,191
"CFHR3",4,7,0.235454940800105,"no",0.0249355965473923,0.0824907147691558,-0.00139138736033358,0.227218832826187,3,4,0.554688285428302,"no","",NA,0,191
"MYOM2",9,2,0.239048286024648,"no",-0.0780921773218977,0.111880744837449,-0.00964832268656393,0,5,2,0.384154513132307,"no","",NA,0,191
"ARL17A",5,6,0.241467493341171,"no",-0.0931108647899905,0.235289339670072,-0.0215591043487438,0.219978615160404,0,0,NA,NA,"",NA,0,191
"ARL17B",5,6,0.241467493341171,"no",0.0868867401748689,0.281312766335652,0.118805620157593,0.35446920627515,0,0,NA,NA,"",NA,0,191
"SIRPB1",8,3,0.245242192794755,"no",0.00969157177363546,0.168568553983924,-0.0681572111595922,0.197099123705059,6,1,NA,NA,"",NA,0,191
"SPRY2",9,2,0.246497341079191,"no",0.00464299752227022,0.160328434702601,0.0948263355080955,0,6,1,NA,NA,"",NA,0,191
"FOXJ1",9,2,0.247943223640581,"no",0.174352718821438,0.174791231183194,0.204526301170214,0,6,1,NA,NA,"",NA,0,191
"LRRC24",8,3,0.248065497731719,"no",0.196845596060225,0.16256384518424,0.0346678400584337,0.0816763400873902,4,3,0.176284688536885,"no","",NA,0.00523560209424084,191
"FN3K",9,2,0.248616604491172,"no",-0.0192764016576235,0.311244850395569,-0.0371189307037018,0,6,1,NA,NA,"",NA,0.00523560209424084,191
"BIVM-ERCC5",9,2,0.251137779659222,"no",0.300301623454594,0.293059645831954,0.12287790219387,0,0,0,NA,NA,"",NA,0,191
"ERCC5",9,2,0.251137779659222,"no",-0.266620370950943,0.129358395724839,0.0855647539071523,0,6,1,NA,NA,"",NA,0,191
"ARHGEF10",9,2,0.25267594857424,"no",0.00315627367087988,0.256759620208386,-0.00946025182322452,0,5,2,0.237187720409048,"no","ANGS_ambiguous,NSCLC_ambiguous,SCLC_ambiguous,SSCC_ambiguous",NA,0,191
"GALK1",9,2,0.257759051110228,"no",-0.186085059349313,0.263303091970183,-0.159920779960833,0,6,1,NA,NA,"",NA,0,191
"KIF19",9,2,0.258359610518659,"no",-0.0520276815178863,0.112260746004229,-0.0671032873933666,0,6,1,NA,NA,"",NA,0,191
"FAM83H",8,3,0.264136300902498,"no",0.167814169827135,0.205208135734989,0.0707542383343368,0.0496543977169232,4,3,0.229370947785486,"no","",NA,0.00523560209424084,191
"KANK1",5,2,0.265572833531104,"no",0.153407198048657,0.258892812752456,-0.112631028534099,0,2,2,0.567301248181591,"no","",NA,0.00523560209424084,191
"SIRT7",9,2,0.271240974584794,"no",-0.127468633221075,0.150864697563532,-0.0325838703173906,0,6,1,NA,NA,"",NA,0,191
"TMED10P1",8,3,0.272085275211025,"no",0.163167493096137,0.204820157176419,0.115242573271072,0.118884474054193,0,0,NA,NA,"",NA,0.00523560209424084,191
"PKNOX2",8,3,0.28338072133515,"no",0.0111766108673969,0.247681614621807,-0.0210346081860023,0.123127161034481,4,3,0.701735093736625,"no","",NA,0.0104712041884817,191
"MFSD3",8,3,0.284191051803145,"no",0.131413894155528,0.183758819900845,0.187296680687199,0.127813626556192,4,3,0.666475242005197,"no","",NA,0.00523560209424084,191
"CANT1",9,2,0.286465318164813,"no",-0.160551529585527,0.313684875628939,0.0608826289513825,0,6,1,NA,NA,"",NA,0,191
"VLDLR",7,4,0.287958820102032,"no",-0.189367487258954,0.248041999284603,-0.0945138602046215,0.148413087574873,4,3,0.0191007043984969,"no","",NA,0,191
"TTC23",8,3,0.291472625304739,"no",0.0737123327319885,0.108405594082104,0.023735730798056,0.136756849663199,5,2,0.531200335772248,"no","",NA,0,191
"ARHGAP39",8,3,0.294429969659537,"no",-0.110442100674252,0.126285338990059,-0.0909309470605023,0.147695971515688,4,3,0.182124451595355,"no","",NA,0.00523560209424084,191
"SMARCA2",6,5,0.296680019002357,"no",-0.119767037862254,0.169192038724819,-0.074760840435047,0.151835628432561,3,4,0.045743742333755,"no","",NA,0.00523560209424084,191
"GABPA",9,2,0.297535256808105,"no",-0.453434104705122,0.544263285931997,-0.386620758591415,0.165842499601888,5,2,0.380718908492011,"no","",NA,0.0104712041884817,191
"RAB37",9,2,0.299871867173568,"no",-0.0255112461013842,0.571500532788809,-0.0555269356428527,0,6,1,NA,NA,"",NA,0,191
"RBM11",9,2,0.303689458683476,"no",-0.0663356300186146,0.149145284043606,-0.449728659437062,0,6,1,NA,NA,"",NA,0.00523560209424084,191
"IFNGR2",9,2,0.304092897593368,"no",-0.166271044320457,0.201010767931084,-0.343203868352188,0.00470831570429153,5,2,0.767504222023492,"no","",NA,0.0104712041884817,191
"FLI1",8,3,0.307101127938268,"no",-0.390740481153501,0.635066419668801,-1.14111114100795,0.797420953455637,5,2,0.196815271135089,"no","",NA,0.0104712041884817,191
"KLF12",8,3,0.307366876388385,"no",-0.0425613812117143,0.182300989655646,-0.150175678001065,0.0691566102000571,6,1,NA,NA,"",NA,0,191
"KLF5",8,3,0.308164690737796,"no",0.0502242702977504,0.124504678586366,0.119603777203371,0.0372638411998993,6,1,NA,NA,"BLCA_ambiguous,CESC_ambiguous,LUSC_ambiguous",NA,0,191
"SLC19A1",7,4,0.311746756435324,"no",0.017331618690714,0.0618087474131876,-0.0796601671608007,0.0555659608718353,5,2,0.148641634612709,"no","",0.0103596924147177,0.0209424083769634,191
"FOXH1",8,3,0.311869319600628,"no",0.172039093933568,0.229625053805215,0.18757083797881,0.179744796291068,4,3,0.156019844878146,"no","",NA,0.00523560209424084,191
"ABCG4",9,2,0.313221802825145,"no",0.0742790495034708,0.151516177398479,-0.0682610600425096,0.0897128480864284,5,2,0.634950764718498,"no","",NA,0.0104712041884817,191
"KIRREL3",7,3,0.315945932197115,"no",-0.0540257583163268,0.140323170623448,-0.111375175779977,0.381948363439111,3,3,0.86224701359766,"no","",NA,0.0104712041884817,191
"ZNF202",9,2,0.325238411427011,"no",-0.0417662178944311,0.172695407948007,-0.0334023829900652,0.0976762569985618,5,2,0.364997515973414,"no","",NA,0.0104712041884817,191
"TMPRSS2",7,4,0.326427091070425,"no",-0.0351428094478396,0.300450771716568,-0.154181055476161,0.0939029128709645,5,2,0.420934065593007,"no","",0.740026234390871,0.0261780104712042,191
"CBX4",9,2,0.327112695289022,"no",-0.196866857654214,0.157576859815692,-0.166994247189677,0,6,1,NA,NA,"",NA,0,191
"FOXR1",9,2,0.338290253096491,"no",-0.0603630364114224,0.256099253404224,-0.064879982805047,0.0187357853982574,5,2,0.166403091204902,"no","",NA,0.0104712041884817,191
"DOCK9",8,2,0.34085100441631,"no",0.0693012486895921,0.217543179789212,0.105332795813553,0,5,1,NA,NA,"",NA,0,191
"COL5A3",7,3,0.362661444663195,"no",-0.110403281590206,0.158678891193402,-0.220407742695479,0.108006589985744,4,2,0.214995578832371,"no","",NA,0.00523560209424084,191
"NPTX1",9,2,0.366396617510784,"no",-0.183779341652593,0.289650037132008,-0.293869514461677,0,6,1,NA,NA,"",NA,0,191
"TMPRSS3",7,4,0.367420305818783,"no",0.0427665773890896,0.244967572011192,0.0546650134543297,0.0838555217882097,5,2,0.15895985863231,"no","",0.0154077926408893,0.0261780104712042,191
"POFUT2",7,4,0.367679658371469,"no",0.0165913599146954,0.249718411258248,-0.241455660085716,0.215352136973024,5,2,0.344226228042148,"no","",0.0224393643334657,0.0209424083769634,191
"UBL5",8,3,0.368281878860462,"no",-0.599794645869301,0.24956266973861,-0.772562854415955,0.482561302927343,5,2,0.513245488906672,"no","",NA,0.00523560209424084,191
"RBFOX3",9,2,0.368406818352085,"no",0.00146594763916004,0.224961678505068,0.100157335082765,0,6,1,NA,NA,"",NA,0,191
"NRBP2",8,3,0.371167922486297,"no",-0.110155442997529,0.121409760891252,-0.0393624616681226,0.123630009984632,4,3,0.271703313857798,"no","",NA,0.00523560209424084,191
