"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"STARD9",8,2.85780542897848e-06,"yes",-0.29063852517017,0.10098124097486,3,0.250930436330136,"no",""
"VTCN1",10,7.08193830871287e-06,"yes",-0.0626043007463189,0.232245771917319,5,0.0967984517770251,"no",""
"RAP1B",10,3.22297873925487e-05,"yes",-0.316493211234337,0.356950001138033,5,0.407610703139469,"no",""
"CACNB4",9,4.14220442623069e-05,"yes",-0.1727952585504,0.24643493147485,5,0.998262227763117,"no",""
"AGAP4",10,5.61479052641739e-05,"yes",0.0076315177902545,0.59456207846957,0,NA,NA,""
"AGAP5",10,5.61479052641739e-05,"yes",0.0347543179863768,0.290001953149992,5,0.000358353929071721,"no",""
"AGAP7",10,5.61479052641739e-05,"yes",NA,NA,0,NA,NA,""
"AGAP8",10,5.61479052641739e-05,"yes",NA,NA,0,NA,NA,""
"AGAP9",10,5.61479052641739e-05,"yes",-0.207961201413264,0.238270209097733,5,0.0275578581207418,"no",""
"CDC20",10,7.02278202069771e-05,"yes",-0.252370991980753,0.291256938436181,5,7.03436361818634e-10,"yes",""
"DLG1",10,0.000136029413621448,"yes",-0.00555150162866395,0.316028204380342,5,0.659205080140078,"no",""
"MBOAT1",10,0.000239233642552347,"no",-0.16867406813794,0.245110771724585,5,0.462473292669903,"no",""
"MATK",10,0.000256873509847147,"no",0.0060825423715886,0.197801587522712,5,0.00136898474876226,"no",""
"DHX35",9,0.000287950943486522,"no",-0.108600637433049,0.164654291950219,4,0.111683831278936,"no",""
"PTTG1IP",10,0.000290549767074729,"no",-0.178404323189284,0.269464426716147,5,0.792597577963136,"no",""
"DDX50",10,0.000298494362083413,"no",-0.0656608793115948,0.159134705995594,5,0.285622745826267,"no",""
"MICB",10,0.000300272669115295,"no",-0.117547334588898,0.156910644914085,5,0.0141549722493238,"no",""
"TSFM",10,0.000312740638735944,"no",-0.148173482075313,0.115636080574862,5,6.01029686588225e-05,"yes",""
"DDX6",9,0.000451751651112365,"no",-0.708626693412195,0.342119935322493,5,2.55704959959238e-05,"yes","MBL_ambiguous"
"TNFRSF10A",9,0.000654670613021958,"no",-0.30248952637808,0.080858774627342,5,0.997881275339655,"no",""
"AGAP6",10,0.000722698394189829,"no",-0.163271896948967,0.0986220677971095,5,6.95614684457639e-05,"yes",""
"ORC1",10,0.000722957589219836,"no",-0.591818004302219,0.275520562446167,5,9.78124332484519e-06,"yes",""
"SIGLEC1",10,0.000790393520813393,"no",-0.134986439344133,0.185814062801494,5,0.142300919217008,"no",""
"UBA3",9,0.000845335501122663,"no",-0.729651380047571,0.072491618570999,5,1.30242787609487e-06,"yes",""
"ONECUT3",10,0.000878604718241085,"no",-0.147398158059992,0.301471517593078,5,0.940685126388094,"no",""
"GABRR1",9,0.000887559006829723,"no",-0.191198728965102,0.28691951382209,5,0.775480348273837,"no",""
"GFI1",10,0.000888819058396911,"no",-0.446823202209116,0.369712026334434,5,0.605960803866359,"no",""
"RNF20",10,0.000890999154107463,"no",-0.829513010482574,0.415489213421301,5,0.000169124511085343,"yes",""
"FAM8A1",10,0.000916571201041758,"no",-0.306120028558345,0.241746531183097,5,0.984640460902752,"no",""
"GNG5",10,0.00102898347192466,"no",-0.209981330497391,0.227556593125001,5,0.010754404827851,"no",""
"RAX",10,0.0012138091755979,"no",-0.168196979019294,0.179171362920836,5,0.124621656868678,"no",""
"PPP3R1",10,0.00126423678136327,"no",-0.0802059627499038,0.109883251816933,5,0.984117128793622,"no",""
"SPRY4",9,0.00136212532762571,"no",0.0976360695766656,0.124228205786764,4,0.485024716752689,"no",""
"TRAIP",8,0.00138746862488785,"no",-0.259341923424784,0.160810944530287,5,3.38195288807669e-07,"yes",""
"EREG",10,0.00138988851387212,"no",-0.0801596118218456,0.372375533918885,5,0.951788346254224,"no",""
"CLTA",10,0.00142014211497938,"no",-0.240539197373424,0.209537664684311,5,0.999871790603482,"no",""
"CNST",8,0.00154023964632354,"no",-0.14057538854991,0.180443347659129,3,0.994562336640392,"no",""
"BARHL2",10,0.00166093171407472,"no",-0.278682498732833,0.129125459478356,5,0.0309828055968261,"no",""
"ANKRD33B",8,0.00170604729439981,"no",-0.00123845621183418,0.155283290790221,3,0.510239624581718,"no",""
"SLC6A19",8,0.00172150421146548,"no",-0.0208405054362698,0.172718742971611,4,0.827309847170525,"no",""
"DDX5",10,0.00173622361531857,"no",-0.624448252666088,0.57394005882637,5,3.33303130721985e-05,"yes",""
"COL9A1",9,0.00177045247937904,"no",-0.331467167170782,0.338112729939185,5,0.359831747368978,"no",""
"ATP1A3",10,0.0017942032675025,"no",0.0882037699847905,0.0904194581811072,5,0.0904793305815184,"no",""
"GSTA2",10,0.00183085393910941,"no",-0.0126882377215175,0.192227280965081,5,0.403779435000284,"no",""
"BCAM",10,0.00184203500321567,"no",-0.209337292128791,0.255068228478171,5,0.745626350151827,"no",""
"DHX40",9,0.00190677534455046,"no",-0.146586447410909,0.18695181565437,4,0.93208215578281,"no",""
"CRABP1",10,0.00201833692965971,"no",-0.14376412578388,0.213548501487801,5,0.999716416936209,"no",""
"GPR15",10,0.00201833692965971,"no",0.0792470138554889,0.328287297558067,5,0.542884414727284,"no",""
"EDC4",9,0.00222257157379369,"no",-0.314280732439267,0.324611704269164,4,0.000886488414391635,"no",""
"MPPED2",9,0.00223376045661366,"no",-0.173287147710172,0.235667187115383,5,0.956048897099571,"no",""
"SERPINA6",10,0.00229855008199193,"no",0.103491479825526,0.117094347838984,5,0.91724223083434,"no",""
"APTX",10,0.00233603579427774,"no",-0.110201613015242,0.176545267677899,5,0.576171357301589,"no",""
"WHSC1",10,0.00243886354438608,"no",NA,NA,0,NA,NA,""
"ADTRP",10,0.00245170598617782,"no",-0.103647436432905,0.295852447749832,5,0.837916786740584,"no",""
"KCNIP4",8,0.00245617949190386,"no",-0.139527101823606,0.300857551563436,4,0.992118181525394,"no",""
"TNKS",9,0.00250988487506902,"no",-0.090058213546713,0.128290087838322,4,0.72984002773232,"no",""
"BPTF",9,0.00258441988243779,"no",-0.417320425044776,0.39418912551132,4,0.0030712112876463,"no",""
"PDHA2",8,0.00262420948855439,"no",-0.213832879004511,0.26547202656644,5,0.106632157596585,"no",""
"CXCL6",10,0.00269807977812302,"no",0.013415313752368,0.237902712962562,5,0.946953829370381,"no",""
"TTN",2,0.00271305997280261,"no",-0.306773269920313,0.018784899569384,0,NA,NA,""
"SPG7",9,0.0027285636438221,"no",-0.228169431771035,0.344481513790304,5,0.983850203486739,"no",""
"CACNA1D",10,0.00286015538076396,"no",-0.0958397694888286,0.224072401923209,5,0.665311632177369,"no","BRCA_ambiguous,GBM_ambiguous,HC_ambiguous,OV_ambiguous,ST_ambiguous"
"SLC47A2",6,0.00293633834414245,"no",0.0296092703406474,0.0905199414749759,2,0.259205269060701,"no",""
"EIF4G2",10,0.00324248778554739,"no",-0.680201841987498,0.503810753230615,5,5.57763292963805e-05,"yes",""
"RPS6KL1",10,0.00329203545396558,"no",0.00604529627606206,0.143257034340361,5,0.518317246208505,"no",""
"TNFRSF21",10,0.00348860461561374,"no",-0.0583408348585464,0.216545265501272,5,0.999693035027352,"no",""
"LYL1",10,0.00362238581547601,"no",0.0508749116645259,0.0761452960051692,5,0.242037271447719,"no",""
"CASP8AP2",9,0.00368635056986238,"no",-0.905707364554218,1.14855104642106,0,NA,NA,""
"TMPRSS3",10,0.00374852558671865,"no",-0.0436906703375534,0.133326365749321,5,0.819557253489871,"no",""
"GPR139",9,0.00381612324505133,"no",0.094502065009866,0.121887250250014,4,0.980398687896487,"no",""
"ARHGAP18",10,0.00386269355520225,"no",-0.155940263988357,0.210360912460765,5,0.993117724346825,"no",""
"FRAS1",9,0.00401751005793829,"no",0.0657179415195571,0.117075525445032,5,0.998747386873262,"no",""
"NEIL3",9,0.00416231097676567,"no",-0.068341992512105,0.139686874737726,4,0.992649516959293,"no",""
"SERPINE2",10,0.00422217260952251,"no",-0.0106664289188695,0.125822371296641,5,0.974393583448817,"no",""
"F2RL1",10,0.0043102452405404,"no",-0.124587277588089,0.18817790314811,5,0.839159405413513,"no",""
"GPR32",10,0.00437233352292414,"no",-0.0072196161250784,0.149428099195256,5,0.992815952194667,"no",""
"ESRRA",10,0.00444658660179844,"no",-0.151830224143906,0.159936205517288,5,0.0120006273933223,"no","ACY_Act"
"KCNK7",9,0.00453782771936105,"no",-0.0709215261695418,0.384629560977006,5,0.786410243791667,"no",""
"RGL3",10,0.00469578438750686,"no",0.0159205480623714,0.252327046524454,5,0.98949060729065,"no","AML_Act"
"CA5A",9,0.00476268799410905,"no",-0.0858227250423685,0.0699778133641856,4,0.00791492026625841,"no",""
"PCGF1",10,0.00478822560183363,"no",0.0224354922236931,0.155878007523781,5,0.898001681489273,"no",""
"CDC14A",9,0.0050843405275678,"no",-0.283138138614432,0.335131132655347,5,0.271785206489802,"no",""
"DSG3",9,0.00514686132573383,"no",0.102936739590943,0.220047792017598,4,0.889475694411097,"no",""
"SIX5",10,0.00518391093892176,"no",-0.135044912664503,0.142400201547732,5,0.769985248552276,"no",""
"SALL2",9,0.00533205231852048,"no",-0.0438095506631069,0.0844738998529561,4,0.799070424948895,"no",""
"GMPR2",9,0.00551963980815887,"no",-0.144782822174727,0.219779534198871,4,0.758549438932059,"no",""
"CEACAM5",9,0.0055801202013338,"no",-0.0565058304434967,0.187528126388471,4,0.997578770976842,"no",""
"ZCRB1",9,0.0057262371291049,"no",-0.288375459541302,0.101276315745628,5,1.12652447448268e-05,"yes","AML_LoF"
"RHOD",10,0.0057290901939551,"no",-0.0767131586273788,0.334821979120203,5,0.0656064150958724,"no",""
"LMO7",9,0.00574641225214498,"no",-0.0819924611800591,0.24729203162046,4,0.984124392438642,"no",""
"CLCN3",9,0.00580050859588335,"no",-0.0862942180188815,0.128783465358352,4,0.998531931375693,"no",""
"FOXD2",10,0.0058226986856461,"no",-0.102862991671495,0.172292005733853,5,0.109204648675545,"no",""
"TBL2",8,0.00590186448029244,"no",-0.0200698998188703,0.0954114226242729,3,0.211092707222557,"no",""
"TNF",10,0.00590304891721945,"no",-0.199585955366347,0.264083912061497,5,0.0812125555366304,"no",""
"WDR86",8,0.00590928084329027,"no",-0.346486773118329,0.158158610782641,4,0.0439553280926223,"no",""
"GBAS",10,0.0059273380672409,"no",NA,NA,0,NA,NA,""
"PAXIP1",10,0.00595822693129354,"no",-0.049889219200474,0.156500255758137,5,0.334878590033252,"no",""
"GPR151",9,0.0060493371658668,"no",-0.238366413251852,0.30248898775759,5,0.113636163565768,"no",""
"ARHGAP11A",9,0.00652724894589485,"no",-0.207028332152881,0.270244833303698,5,0.0181597136259171,"no",""
"ERCC3",10,0.00666268174834108,"no",-0.0985735744524563,0.18397985873404,5,0.000662258322428047,"no","CM_LoF"
"LPAR5",9,0.00666353608732375,"no",-0.107012075337378,0.251862883546891,5,0.929603730887376,"no",""
"TBC1D22A",10,0.00670401603916071,"no",-0.101621469809556,0.164154572799348,5,0.583688682486985,"no",""
"MKL2",10,0.00691953223143882,"no",-0.278737036686076,0.284405334022934,0,NA,NA,""
"SLC19A1",10,0.00701261639239186,"no",-0.188333447986492,0.0471043744413353,5,0.832352919916983,"no",""
"BIRC7",7,0.00704855361548955,"no",-0.272624304961183,0.115312735757648,3,0.988878304023089,"no",""
"PALB2",10,0.00707274788988698,"no",-0.180034246794181,0.234107257173752,5,0.000484700721089811,"no",""
"CCNE1",9,0.00722080396109561,"no",-0.275931448532658,0.399910662650018,5,0.00675348188894554,"no",""
"PIP4K2B",9,0.00723307648765438,"no",0.0409633899758288,0.0744147381116313,5,0.846428475036397,"no",""
"GABRR3",9,0.00729058192752651,"no",-0.446568183868478,0.357580540922182,0,NA,NA,""
"PDE4C",10,0.00739960544892067,"no",-0.121648728249439,0.152175516028403,5,0.154270005749132,"no",""
"OPRD1",10,0.00747835180232839,"no",-0.0562304997813124,0.234004132244693,5,0.998122314195928,"no",""
"TAOK3",10,0.00752395254187706,"no",-0.194860478665549,0.297397748601203,5,0.182547846251263,"no",""
"CALD1",10,0.00763798231196331,"no",-0.143103605833325,0.0869411499109443,5,0.998873249330568,"no",""
"BMPR1B",8,0.00774424821060919,"no",0.0106960308229657,0.208096510566793,5,0.999398972815422,"no",""
"S100A2",7,0.00790126279046155,"no",-0.277212866480474,0.103569528426898,3,0.117520706974711,"no",""
"ALDH7A1",10,0.00795134325790395,"no",-0.0574253796063635,0.150538683254116,5,0.141456300027831,"no",""
"NGB",10,0.00809196160996991,"no",-0.18224668024886,0.197940459176767,5,0.998055809483859,"no",""
"GRIN3A",9,0.00811006525739643,"no",-0.247797482931194,0.049812616067688,4,0.090896180635999,"no",""
"RFC1",10,0.00819399447673975,"no",-0.77249138562825,0.238185553042222,5,0.0374469910714493,"no",""
"ITGA8",6,0.0082237996343967,"no",-0.268953880045299,0.114257392114882,3,0.490019565075725,"no",""
"CD38",9,0.00830133512338157,"no",-0.0130536259092136,0.163479000538684,4,0.865497429560621,"no",""
"ABCB1",8,0.00832792319079921,"no",-0.085190966438834,0.124171744868964,5,0.177866318976824,"no","ESCA_Act"
"TBC1D3P1-DHX40P1",10,0.00839042647777396,"no",0.0106296279371337,0.189289765615089,0,NA,NA,""
"ARID4B",8,0.00869343549282234,"no",-0.128730351950719,0.148478299495847,3,0.16425291257314,"no",""
"MYLIP",10,0.00874999220981143,"no",-0.00679840963117887,0.119167643422389,5,0.952720177677418,"no",""
"RGL1",9,0.00884218798851086,"no",-0.00241229195330872,0.1610447751037,4,0.819130093519246,"no",""
"RRH",10,0.00901307678929593,"no",0.132187198062828,0.271063993164466,5,0.998864505073461,"no",""
"PANK2",10,0.00902002835508549,"no",0.110108617826309,0.215976108010331,5,0.961674982629465,"no",""
"ITGA3",8,0.00911223549804269,"no",-0.0473301551294719,0.238886512176549,4,0.667906669803609,"no",""
"SOX2",9,0.00911981154633647,"no",-0.0575678479148364,0.280898406986223,4,0.863919427600297,"no",""
"NR2E3",10,0.00918823035164189,"no",-0.292305960918115,0.203824122399044,0,NA,NA,""
"AEBP2",10,0.00926857530680776,"no",-0.14159651590853,0.147843132830235,5,0.571077319604898,"no",""
"MTR",6,0.00932697256637403,"no",-0.0294831269838164,0.136379356694253,2,0.526766936602882,"no",""
"PRRT1",10,0.00938780680516474,"no",NA,NA,5,0.999635797740582,"no",""
"TTBK2",10,0.00959347127629033,"no",-0.205305467138406,0.217333913353852,5,0.994257289778492,"no",""
"ATP4A",10,0.00960324249150993,"no",0.0734953593902171,0.235159034529644,5,0.775084534587959,"no",""
"RGS12",10,0.00964977047228994,"no",-0.0575550452164329,0.0986797552882392,5,0.638997556247482,"no",""
"KCNB1",8,0.00968736466259185,"no",-0.0721501303563682,0.316555552515177,4,0.948632099370552,"no",""
"SLC6A12",8,0.0097634585104835,"no",-0.0458094445849549,0.114224444652595,4,0.0815165998982471,"no",""
"FERMT2",10,0.00976816235138241,"no",-0.12308415870992,0.376075904341017,5,0.000281181999419846,"no",""
"MYO7B",7,0.00994262200414164,"no",-0.218029098985314,0.216082861102572,4,0.158068741906498,"no",""
"PHACTR1",10,0.0100060919296286,"no",-0.0821649072025792,0.151033140048746,0,NA,NA,""
"NFE2",10,0.010008622182,"no",-0.10675939844531,0.148838721608731,5,0.0433700372078738,"no",""
"TDRD1",9,0.0100536145798766,"no",-0.136813239119185,0.24450322172989,4,0.925502292737906,"no",""
"MUC12",6,0.0101020257475159,"no",-0.100350313756752,0.216977550437189,3,0.921494183697526,"no",""
"TPM3",7,0.0101722313254079,"no",-0.126756596875354,0.244745841794222,3,0.0488299751077044,"no",""
"CHTF18",9,0.0105694777927196,"no",-0.363988529262954,0.42634439283417,5,0.000148537916974602,"yes",""
"SH2D2A",7,0.0105952389374546,"no",-0.167357174343469,0.205320373320133,3,0.970110791626843,"no",""
"JAM3",10,0.0106423285945334,"no",-0.0883384294910647,0.2124379160059,5,0.98512712286096,"no",""
"STK31",10,0.0106770169348423,"no",-0.0825987287317834,0.324325133692703,5,0.999532078564346,"no",""
"GJC3",9,0.0107424716597289,"no",-0.177975119439404,0.279629505449247,5,0.61295211677027,"no",""
"CDKN3",10,0.0107628087127393,"no",-0.151077836775445,0.259356701166429,5,0.96124223264129,"no",""
"COX11",9,0.0110020287425762,"no",-0.195430123443914,0.157703373579596,5,0.000607203887885977,"no",""
"ABCC2",9,0.011326362819894,"no",-0.0683577566788643,0.0978635374090354,5,0.715890685588,"no",""
"MEF2B",10,0.0115299441542554,"no",0.229120364118994,0.202509591459384,5,0.206192190765723,"no","DLBCL_LoF,NHLY_LoF"
"MEF2BNB-MEF2B",10,0.0115299441542554,"no",NA,NA,0,NA,NA,""
"GNG12",10,0.0116703075092213,"no",-0.143611137327496,0.292908458528485,5,0.999456400180492,"no",""
"NCAN",10,0.0116760669065913,"no",-0.0395002616204727,0.125781686013494,5,0.211133330830222,"no",""
"RAB28",9,0.0116769968881663,"no",-0.143735245883016,0.235105155058228,4,0.999151401464017,"no",""
"CCR2",9,0.0116953766372101,"no",0.208757457707691,0.191461657184945,5,0.242201910074795,"no",""
"NR4A3",10,0.0118528761567887,"no",-0.138914311208281,0.189704416062005,5,0.777532546768455,"no",""
"PDE6A",9,0.0119896197477723,"no",-0.204660496051524,0.246531351516099,4,0.987712186394922,"no",""
"E2F3",6,0.0122189389824344,"no",-0.437080316853164,0.374922855706817,1,NA,NA,""
"PKD1L2",10,0.0123454183874531,"no",-0.385953364465067,0.100374557485497,0,NA,NA,""
"COL4A2",7,0.0123526847598278,"no",0.0226375457847234,0.188091943899537,3,0.952977055001077,"no",""
"NAA30",10,0.0127833323528753,"no",-0.265372647862976,0.172898884064332,5,0.0112764618458351,"no",""
"MAPKAP1",10,0.0128175487213976,"no",-0.097899441603582,0.186611512706235,5,0.0315359828349807,"no",""
"GLRA1",10,0.0129175224446841,"no",-0.144032042409865,0.182572144209252,5,0.54689801139499,"no",""
"RIF1",9,0.012919582002438,"no",-0.326770161115101,0.298442999011926,5,0.00137920186207004,"no",""
"ZBTB10",8,0.0129537756559691,"no",-0.176457038150696,0.253604146137688,3,0.804499322004352,"no",""
"RNF183",10,0.0129771892903355,"no",-0.0839078474552341,0.186144586794948,5,0.988978035925877,"no",""
"LRRC33",10,0.0131067282613747,"no",NA,NA,0,NA,NA,""
"GSTT2",9,0.0135133911190193,"no",NA,NA,0,NA,NA,""
"GSTT2B",9,0.0135133911190193,"no",NA,NA,5,0.584499714960618,"no",""
"EPS15",8,0.013532630831408,"no",-0.214418539995048,0.22442047202713,4,0.570251229051361,"no","PRAD_Act"
"MACF1",6,0.0138669325825454,"no",0.0306095883325887,0.249177394604575,3,0.472018075240452,"no",""
"ALG3",10,0.0139168251891961,"no",-0.00951019325723077,0.0785649627530618,5,0.876429785297517,"no",""
"FZR1",10,0.0144349643125159,"no",-0.234202944984379,0.24039878591972,5,0.0138821575837694,"no",""
"MRGPRG",9,0.0145435169209209,"no",0.0203000811053453,0.278182354439502,5,0.999941003022551,"no",""
"GDF15",10,0.0146320523228848,"no",-0.121044683556911,0.197763413301622,5,0.99468250772394,"no",""
"BTNL2",10,0.0147681863034468,"no",-0.150290417931249,0.154633246088671,0,NA,NA,""
"ALDOC",10,0.0148983099801236,"no",-0.337461799934177,0.265692108023037,5,0.0261016822989616,"no",""
"MIXL1",8,0.0149062853485473,"no",-0.14106892075309,0.198270214566862,4,0.999601184952993,"no",""
"FOXL2",10,0.0151649961105708,"no",-0.308198383322284,0.307947050939853,5,0.0135178723807255,"no","OV_Act"
"SMARCA5",7,0.0153330799014814,"no",-0.588490992882355,0.479470665378759,3,0.00273780850363304,"no",""
"ENPP4",8,0.0155516142835004,"no",-0.0161449084041975,0.0681178056804325,3,0.993138822767144,"no",""
"LRRC4C",8,0.0157395462368217,"no",-0.186676366493608,0.2622263845993,3,0.921179867320839,"no",""
"EPHA3",9,0.0158180579284956,"no",-0.0264284564712969,0.206277256559234,5,0.0781427335679468,"no","BRCA_ambiguous,CM_ambiguous,COREAD_ambiguous,ESCA_ambiguous,PRAD_ambiguous"
"PDE6G",10,0.0160413916682428,"no",-0.142466742862388,0.264383912424002,5,0.187658731585055,"no",""
"PIK3CD",9,0.0161396756141312,"no",-0.18617068148698,0.287651440104989,5,0.22113111720993,"no",""
"TRPM6",8,0.0162412042088611,"no",-0.090671655049664,0.162515251569842,3,0.533672575021386,"no",""
"NID1",9,0.0163651635108484,"no",-0.0881752133774722,0.0870452978011853,4,0.308779413460389,"no",""
"MAP4K1",10,0.0164854711187885,"no",-0.123452059751795,0.173022200895723,5,0.831884103765717,"no",""
"NHLH2",10,0.0165469825614399,"no",0.0372294234181912,0.208955947264295,5,0.553987890447976,"no",""
"RPL22",9,0.01655640870583,"no",-0.0641474143569525,0.238337707608888,5,0.601449419928255,"no","HC_Act"
"CLCN1",9,0.0167206159845008,"no",-0.0063839557267531,0.363367144391227,4,0.983152925167615,"no",""
"AK1",10,0.0167404300671005,"no",-0.080220284719705,0.170127585973516,5,0.0233204079155077,"no",""
"HSP90AB1",10,0.0167793429604019,"no",-0.313865035754695,0.433320915529653,5,0.00713303095774748,"no","CM_Act"
"HSP90AB3P",10,0.0167793429604019,"no",NA,NA,0,NA,NA,""
"MED17",8,0.0169244354089989,"no",-0.140667998274542,0.183430721432755,3,0.000225357962700692,"no",""
"ZBTB48",9,0.0169819577806304,"no",-0.13377930689655,0.0980553115954275,5,0.58905545849861,"no",""
"BARD1",10,0.017018333363042,"no",-0.208031649748311,0.37464962714145,5,9.18504567516445e-05,"yes",""
"HCN4",10,0.0170498838344317,"no",-0.0799099331723644,0.103840583707686,5,0.987873528452981,"no",""
"UBE2G1",9,0.0171327975931431,"no",-0.117096428366125,0.150943020601631,5,0.269958449753881,"no",""
"GNG3",10,0.017164659437472,"no",-0.0489461174590478,0.230820332831811,5,0.00961387707515667,"no",""
"SRSF11",10,0.0171964336727302,"no",-0.831413746121684,0.561237846732358,5,4.24899527836309e-08,"yes",""
"WIF1",9,0.017212850356735,"no",-0.203064351289812,0.083814241418395,4,0.770889272486015,"no",""
"RAB32",10,0.0172202961969889,"no",-0.204920150398147,0.11253153743301,5,0.960878788698168,"no",""
"DBF4",9,0.0173696246539441,"no",-0.300231191791767,0.082281969214733,5,1.18233154883563e-05,"yes",""
"POLDIP2",10,0.0174001376611107,"no",-0.124182686500724,0.233061837814549,0,NA,NA,""
"CHRNA5",10,0.0174081664413226,"no",NA,NA,5,0.640460735711878,"no",""
"ARF3",10,0.017553207892341,"no",-0.158481131022079,0.175650285734245,5,0.00315601003715846,"no",""
"BRD8",10,0.0179530992326245,"no",-0.303847008715431,0.365920178910707,5,0.000355458074215587,"no",""
"PTPN14",9,0.0180041143089931,"no",-0.127261018689409,0.116294651388597,4,0.993645229391894,"no","SBCC_LoF"
"STK11",9,0.0180041143089931,"no",-0.0696362731163482,0.132695225289382,4,0.0817519535501017,"no","CESC_LoF,CH_LoF,LUAD_LoF,NSCLC_LoF"
"DSTYK",9,0.0180172583281022,"no",-0.438853665029548,0.311342255118094,4,0.0981831872160321,"no",""
"UBE2K",9,0.0180172583281022,"no",-0.000522580183786667,0.41451800609884,5,0.166445195389947,"no",""
"TXNRD1",9,0.018021641416092,"no",-0.0733547530767401,0.299867747988149,5,0.00305466870343962,"no",""
"MC5R",10,0.0183143656496411,"no",-0.12535910106572,0.312747220836629,5,0.0698727823863682,"no",""
"MATN3",10,0.0184529536696852,"no",-0.0457495282578786,0.116185163372665,5,0.308651588177748,"no",""
"RALYL",10,0.0187284541946231,"no",-0.0508592239707076,0.203951209997783,5,0.712413359807551,"no",""
"WSB2",10,0.0189685123959999,"no",-0.170789892576046,0.283941392274058,5,0.0382054616905332,"no",""
"SIX2",10,0.0190981516058015,"no",0.0402513241384236,0.248678903143363,5,0.844263169618357,"no",""
"LIME1",7,0.0192505303416905,"no",-0.335203594536196,0.529951786671392,3,0.845722206788436,"no",""
"GNAS",7,0.0192558752550905,"no",-0.159599753498236,0.0777515351976855,3,0.250389261683858,"no","ACC_Act,BCNET_Act,BRCA_Act,CH_Act,COREAD_Act,ESCA_Act,HC_Act,MBL_Act,PAAD_Act"
"OVOL1",10,0.0192677699041169,"no",-0.158516448799274,0.192178851136327,5,0.997830225994873,"no",""
"THRA",9,0.0196573592359626,"no",-0.107775105883177,0.238141507769829,5,0.59470922613435,"no",""
"FCN1",9,0.019690327729141,"no",-0.240946034023061,0.151130006231625,4,0.959251311046478,"no",""
"SMAP1",9,0.019855848281949,"no",-0.12638768761846,0.070070277176889,5,0.991060706853902,"no",""
"NADK",9,0.0200177256976046,"no",-0.427298124699973,0.178298153024226,5,0.775559466166549,"no",""
"IKBKB",9,0.0202770375842769,"no",-0.0456733274492774,0.155508567343272,5,0.631653554919875,"no","MM_ambiguous"
"PKP1",9,0.0203301948034094,"no",-0.0831356055510625,0.0800501301899856,4,0.50126745429574,"no",""
"C1QL3",10,0.0204441817518739,"no",-0.137007563717955,0.275664255997347,5,0.99958555609412,"no",""
"WWP1",9,0.0205049589939612,"no",-0.0944808009660172,0.356552612310837,4,0.834381223635076,"no",""
"CXCL3",10,0.0208320796788893,"no",-0.0979816913794213,0.213885993726649,5,0.0455382221944935,"no",""
"USP28",9,0.0208631018858127,"no",-0.184129180644454,0.140369937074545,4,0.875162615630672,"no",""
"SUCLA2",9,0.0209422757248166,"no",-0.0179506021313108,0.19877814758636,4,0.167258338565553,"no",""
"GLRB",10,0.0209627092285544,"no",-0.130861541093786,0.275881740986447,5,0.736002659538287,"no",""
"KANK1",7,0.0212072256860591,"no",-0.263264000375969,0.1570409176689,3,0.899642383465965,"no",""
"JMJD6",10,0.0212401580190357,"no",-0.232390297439796,0.213070104154921,5,0.000255827382843042,"no",""
"ZFHX3",8,0.021269551824184,"no",-0.480678406476324,0.0705039904253559,3,0.471500551751051,"no","BLCA_LoF,BRCA_LoF,DLBCL_LoF,MM_LoF,PAAD_LoF,PRAD_LoF,THYM_LoF,UCEC_LoF,VV_LoF"
"MAPK8",9,0.0212814988011516,"no",0.0263516814077457,0.105432870499328,4,0.999971858898863,"no",""
"NEUROD1",10,0.0213586229204454,"no",0.0472179421744753,0.19778988203676,5,0.976219110517669,"no",""
"NR1H3",10,0.0214061598046125,"no",-0.0605836474082495,0.154409875685677,5,0.996756935869707,"no",""
"ARNTL2",10,0.0214156775470977,"no",-0.0187353444094087,0.228577397890771,5,0.727517365760641,"no",""
"MAP3K9",10,0.0216499444147954,"no",0.029462298864001,0.202828360506599,5,0.975430208663287,"no",""
"KCNJ4",9,0.0218294437217898,"no",-0.0492489164379005,0.148439582115777,4,0.00562886134661023,"no",""
"TMEM41A",10,0.0219979660486171,"no",-0.127711476666364,0.208586981398179,5,0.46030879241188,"no",""
"TSC22D1",8,0.022437094872272,"no",-0.111463897382079,0.0846821419656779,4,0.965059499528715,"no",""
"RCC1",9,0.0224621524688826,"no",-0.910613350932048,0.366041030956721,5,8.06302314160686e-09,"yes",""
"SUSD1",10,0.0225136675147177,"no",-0.0640992232237851,0.199409721797789,5,0.997921893270851,"no",""
"DMRTA1",10,0.0225384683921033,"no",0.0037170222192329,0.0835434054974768,5,0.839680859062405,"no",""
"ORC2",10,0.0225881369407673,"no",-0.0423850130616074,0.138044371609156,5,0.0835168890136577,"no",""
"SLC2A2",9,0.0225936253109709,"no",-0.174687749414006,0.225266814057759,4,0.7922094190265,"no",""
"PLCE1",10,0.0226329148572019,"no",0.0794400257514197,0.219762221713605,5,0.335544679463112,"no",""
"RBM44",10,0.022767682717902,"no",-0.0606183693074933,0.195553369576472,5,0.699595538230073,"no",""
