"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"IKBKE",9,0.19282609292525,"no",-0.0789696600408295,0.177964722261664,4,0.250568673896887,"no",""
"ANKRD42",10,0.192844730202226,"no",-0.0244636397566257,0.217217548010308,5,0.226343484671334,"no",""
"NAT10",7,0.192923686421628,"no",-0.494409083778369,0.122887504163091,2,0.997682982943994,"no",""
"SMARCA4",5,0.193200818916305,"no",-0.11946053773789,0.0624262048921944,2,0.981535487327073,"no","BLCA_LoF,BLY_LoF,COREAD_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LGG_LoF,LUAD_LoF,MBL_LoF,NHLY_LoF,NSCLC_LoF,PAAD_LoF,PIA_LoF,RPC_LoF,THYM_LoF"
"BTBD18",10,0.193326737886009,"no",-0.0842671668572953,0.219516742173088,5,0.171419797187298,"no",""
"GAB1",9,0.193333928531635,"no",-0.0465384280814713,0.284542640579956,5,0.337355068517464,"no",""
"MARK4",10,0.193737004321752,"no",-0.0561444186284712,0.165666881028685,5,0.791079226298644,"no",""
"HSD17B6",10,0.194075256926041,"no",0.0968276747051967,0.283413867818514,5,0.307362603760134,"no",""
"SIGLEC15",10,0.194099431167464,"no",-0.10584947543856,0.315626182753365,5,0.0627303957701746,"no",""
"UBE2T",9,0.194402946603769,"no",0.0341930782373523,0.254278051681632,4,0.970178663818677,"no",""
"UTP18",9,0.19473453640379,"no",-0.585488247587741,0.392108648672226,5,0.999955731217851,"no",""
"STAG3L1",9,0.194785579707946,"no",NA,NA,0,NA,NA,""
"STAG3L2",9,0.194785579707946,"no",-0.0345367716597745,0.218700111743946,0,NA,NA,""
"AAAS",10,0.195189111978338,"no",-0.0595453964554346,0.0972940891782393,5,0.998212350726605,"no",""
"UBE2R2",10,0.195286146622294,"no",0.00403860739348477,0.217494510628844,5,0.409630484757646,"no",""
"PPIL1",10,0.195674569295641,"no",-0.109162786267749,0.245904547985886,5,0.999841435907044,"no",""
"ABCD3",9,0.195756895706581,"no",0.080435159693286,0.199661656799917,4,0.771599691570482,"no",""
"RHEBL1",10,0.195917564222924,"no",-0.109481352380346,0.0706374560543148,5,0.458557372801448,"no",""
"GMIP",10,0.196039128229128,"no",-0.0351391457500281,0.101202493472026,5,0.190317247644752,"no",""
"DBF4B",9,0.196064216160357,"no",-0.0535500976565867,0.222678754465991,5,0.720585716532194,"no",""
"TCF21",9,0.196269253449546,"no",-0.0399337757814559,0.346653262070461,5,0.652770276679436,"no",""
"BCL2",10,0.196525827705856,"no",0.09823263739776,0.149147007558418,5,0.377020722169928,"no","DLBCL_Act,LY_Act"
"REM1",9,0.196679704641152,"no",-0.0113236950587952,0.355507875498585,4,0.458598022870412,"no",""
"ATM",6,0.196742648961876,"no",-0.140552265586304,0.0852978486007717,3,0.577915035766482,"no","BLCA_LoF,BRCA_LoF,CH_LoF,CLL_LoF,COREAD_LoF,ESCA_LoF,HC_LoF,HGG_LoF,LUAD_LoF,MM_LoF,NB_LoF,NSCLC_LoF,PAAD_LoF,PAIS_LoF,PRAD_LoF,RCCC_LoF,SCLC_LoF,ST_LoF,THCA_LoF,UCEC_LoF"
"NEK11",10,0.196915697919466,"no",-0.090060246137925,0.293497169783555,5,0.0271696557488352,"no",""
"ALPP",10,0.19713519928351,"no",0.0287759565707413,0.324251425564208,5,0.0118662718358955,"no",""
