"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"KIT",11,3,0.689035386245859,"no",-0.019972985965596,0.134885849114472,0.0917780902477854,0.062465229576049,7,3,0.522463956489073,"no","AML_Act,CM_Act,LGG_Act,MGCT_Act,OS_Act,ST_Act","yes",0.0251716247139588,437
"ADAM17",12,2,0.689206775754929,"no",-0.0644601317751801,0.144591593808705,-0.0805372851749449,0.0242529473920032,8,2,0.180553423078797,"no","","yes",0.011441647597254,437
"KIF3A",11,2,0.689821420881613,"no",-0.0781452423031007,0.185370305426208,0.0136496740259427,0.0921649813200753,8,2,0.583705955226218,"no","","yes",0.0137299771167048,437
"FHOD3",9,3,0.693657797655287,"no",0.0526544301048707,0.194443048225411,0.0497503798608156,0.170592110791351,7,2,0.60686902263133,"no","","yes",0.0434782608695652,437
"EPHA7",12,2,0.694385425416902,"no",0.0041542826570668,0.140285211960764,0.0769483788433238,0.0660833806979002,8,2,0.182335523408009,"no","LUAD_ambiguous,OV_ambiguous,THCA_ambiguous","yes",0.0389016018306636,437
"IGF2BP1",12,2,0.697554281567828,"no",-0.0985275086954429,0.141327849200354,-0.132801231365426,0.011804901236756,9,1,NA,NA,"","yes",0.0183066361556064,437
"FRMD5",12,2,0.697574417195655,"no",0.0492947484235908,0.132815068994995,-0.0578805661398996,0.00587470752179405,9,1,NA,NA,"","yes",0.0068649885583524,437
"JAG1",11,3,0.69773651134245,"no",0.0956868699036482,0.176851726874301,0.0847250080424019,0.281503937996158,9,1,NA,NA,"","yes",0.0320366132723112,437
"BCAN",11,2,0.697939594113033,"no",-0.0760025723322547,0.184206802399289,-0.0581558180561677,0.0174628886566141,9,0,NA,NA,"","yes",0.0274599542334096,437
"DOCK10",9,5,0.699257568670167,"no",-0.00979666307914859,0.078253514183038,-0.0116804944940891,0.128130952500598,5,5,0.411157874280592,"no","","yes",0.0549199084668192,437
"KCNH1",12,2,0.700918443595759,"no",-0.143868242285895,0.189040097405023,0.0674966661872433,0.0141726129374678,8,2,0.760743911538541,"no","","yes",0.0366132723112128,437
"ZEB2",12,2,0.701559183968765,"no",-0.139466033617338,0.173782562559457,-0.161073021060105,0.163537884085696,8,2,0.774660323569059,"no","","yes",0.0503432494279176,437
"KMT2C",8,2,0.701735919112728,"no",-0.0165335987918075,0.124452403914881,0.00860351779345174,0.017276375499454,5,2,0.314818498064897,"no","ACY_LoF,AML_LoF,AN_LoF,BLCA_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,EWS_LoF,HC_LoF,HNSC_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,NSPH_LoF,OV_LoF,PAAD_LoF,PAIS_LoF,PCPG_LoF,PIA_LoF,PRAD_LoF,RCCC_LoF,RPC_LoF,SCLC_LoF,SG_LoF,SSCC_LoF,ST_LoF,THCA_LoF,UCEC_LoF,VV_LoF","yes",0.0778032036613272,437
"COL20A1",10,2,0.703412617678273,"no",0.0372628145107307,0.0563800388155829,0.0929223396158974,0.0107728154895676,8,2,0.828094156301226,"no","","yes",0.034324942791762,437
"EMILIN1",11,3,0.705661514027904,"no",0.0749427017487352,0.127281018229796,0.161893823016872,0.0702444615944774,8,2,0.500867031952747,"no","","yes",0.0137299771167048,437
"FGFRL1",10,3,0.70725439741095,"no",-0.0416954264862501,0.145768414485623,-0.0011120825464836,0.0781613448537184,7,3,0.299471731235007,"no","","yes",0.0137299771167048,437
"NOTUM",11,2,0.709442554895922,"no",-0.0275719908583866,0.0844477639643628,0.0347074431670033,0.0339651513027995,7,2,0.602624802261415,"no","","yes",0.0068649885583524,437
"RUNX1",12,2,0.710827568243931,"no",0.0284504501890835,0.255620846886421,0.0493486074093282,0.0399705142802932,9,1,NA,NA,"ACY_ambiguous,ALL_ambiguous,AML_ambiguous,BRCA_ambiguous","yes",0.0045766590389016,437
"TTC28",9,4,0.711861757945433,"no",0.0108414921187131,0.164444813761754,-0.0222866005211631,0.190752432641069,5,4,0.59007651024431,"no","","yes",NA,437
"LMTK2",12,2,0.713651074574307,"no",0.0896109088227761,0.130857528543652,0.0478407834094427,0.117598049670145,9,1,NA,NA,"","yes",0.0297482837528604,437
"BRWD1",10,3,0.715110170149951,"no",-0.0736114787933613,0.103006084765316,-0.0021924708415497,0.0282598496314857,7,3,0.424214139893186,"no","","yes",0.034324942791762,437
"ANKRD17",11,2,0.715828654626068,"no",-0.228320467516164,0.171970238869221,-0.091469723085544,0.083857369791705,8,2,0.850594080457529,"no","","yes",0.0411899313501144,437
"ROS1",12,2,0.727819539850341,"no",0.0411814307781382,0.195033470160645,-0.210339858779017,0.131778154374854,9,1,NA,NA,"","yes",0.045766590389016,437
"NRXN3",10,2,0.72947493598869,"no",-0.105341106999483,0.202957181701854,-0.00216823797642675,0.0525955949959039,7,1,NA,NA,"","yes",0.0755148741418764,437
"POLD1",11,2,0.730142972447156,"no",-0.696853581494166,0.279239991285744,-0.719399060036817,0.179369478937639,8,2,0.490355242868789,"no","BRCA_Act","yes",0.0251716247139588,437
"MTNR1B",11,2,0.735069723580168,"no",0.068987142548373,0.17135526092853,-0.107716624471428,0.0109499563362674,7,2,0.780589135586977,"no","","no",0.011441647597254,437
"HK2",12,2,0.73523184610087,"no",-0.0709902304786708,0.161694286102814,0.00968079717881999,0.154951296435879,9,1,NA,NA,"","yes",0.0251716247139588,437
"XYLT2",10,2,0.737647906279754,"no",-0.00939478852827205,0.11602183708722,0.413221002113628,0.187041510317239,7,2,0.54682059672467,"no","","yes",0.0251716247139588,437
"IQSEC3",11,3,0.739101832172097,"no",-0.113290832132762,0.167306015603091,-0.0426577575831864,0.0822824788913114,8,2,0.341511530757737,"no","","yes",0.022883295194508,437
"PNPLA6",11,2,0.740394632436038,"no",0.0326758187795481,0.24365061515822,0.0954655608404288,0.0524657704600713,8,1,NA,NA,"","yes",0.0366132723112128,437
"COL3A1",12,2,0.742757823630358,"no",0.054250941101264,0.0723449287568725,0.080104767755384,0.00821058882965871,9,1,NA,NA,"","yes",0.0183066361556064,437
"MBD1",10,2,0.742869836485013,"no",-0.0709657642458792,0.282044062797955,-0.0029048021582135,0.0702576442802261,7,2,0.87969679827284,"no","","yes",0.0160183066361556,437
"ARID5B",10,4,0.745279181527691,"no",-0.107657031399919,0.135060641909465,-0.103227941240256,0.163773001410014,8,2,0.402688254195441,"no","","yes",0.022883295194508,437
"BAI1",8,4,0.745377781152662,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,437
"ARVCF",12,2,0.748511195900181,"no",0.03621794896586,0.128818620458651,-0.0429666282784145,0.0412654122322528,9,1,NA,NA,"","yes",0.034324942791762,437
"COL5A2",11,3,0.751260771213377,"no",-0.0644387176638958,0.0546677465248598,0.0525633170363303,0.152264934803126,7,3,0.895548715055775,"no","","yes",0.0389016018306636,437
"ANKRD33B",12,2,0.759218265402445,"no",0.000759754676372565,0.0617800382100462,0.036520442226543,0.0619355159556767,10,0,NA,NA,"","yes",NA,437
"JMJD8",12,2,0.760073638380107,"no",0.0248253281683744,0.156203259602458,0.0883868556240157,0.0926840035414963,8,2,0.751155099934729,"no","","yes",0.0022883295194508,437
"SEC31B",12,2,0.760235534543349,"no",-0.162224458245021,0.154026248258124,-0.223944562549098,0.00908909276173853,9,1,NA,NA,"","yes",0.0389016018306636,437
"ARHGEF10",10,2,0.76046341646298,"no",0.0484960665222519,0.104081396350361,0.0680605970766696,0.0178623860656022,7,2,0.301883288057123,"no","ANGS_ambiguous,NSCLC_ambiguous,SCLC_ambiguous,SSCC_ambiguous","yes",0.0320366132723112,437
"ACIN1",12,2,0.761519732287185,"no",-0.291937089154481,0.199258082202912,-0.254793961658013,0.184930619391012,9,1,NA,NA,"","yes",0.0297482837528604,437
"TAAR2",11,3,0.762065091644193,"no",0.0113123395420936,0.0933553466843931,0.0632916109446288,0.0953252553438059,8,2,0.501408925022911,"no","","no",0.0091533180778032,437
"KIF4B",12,2,0.764032979451345,"no",0.0164582259332232,0.124358338923433,0.00516279265376215,0.0488420717406686,9,1,NA,NA,"","yes",0.0411899313501144,437
"CYP26B1",12,2,0.765777935462859,"no",-0.0653916733657378,0.0921667415828648,-0.0243194974319491,0.00758444153297694,8,2,0.619576483497225,"no","","yes",0.0045766590389016,437
"KIF24",12,2,0.7727000543211,"no",-0.330100973526699,0.308729213416078,-0.270724845827648,0.149723347310552,8,2,0.391354176451049,"no","","yes",0.0205949656750572,437
"LRRN3",11,2,0.772775605367672,"no",0.018869955011663,0.302375667314029,-0.0645855568571043,0.0873961562370817,8,2,0.443944901845263,"no","","yes",0.0411899313501144,437
"HDAC4",8,6,0.774485638000237,"no",-0.0304758966280053,0.107627798745596,-0.18586426145421,0.15716021142951,6,4,0.548879857230301,"no","","yes",0.0411899313501144,437
"LRFN1",11,2,0.776759948989743,"no",-0.00878222575506234,0.125435738044626,0.0269679373769632,0.0529028872043771,9,1,NA,NA,"","yes",0.0205949656750572,437
"WDR91",10,4,0.778109903598279,"no",0.0235239701691515,0.192955543227014,0.0215854496041326,0.165254289982624,8,2,0.491294268621066,"no","","yes",0.0137299771167048,437
"NWD1",9,3,0.785949168143405,"no",-0.0650895150649604,0.134636922158374,-0.0918555773838735,0.224836960899695,5,3,0.495853382089614,"no","","yes",0.0389016018306636,437
"DNAH5",10,2,0.786361382619155,"no",-0.0996515791930886,0.140428546665292,-0.0637640657223729,0.0018335204233004,7,2,0.616449519097116,"no","","yes",0.146453089244851,437
"NPAS3",12,2,0.787348007835713,"no",-0.011700235869637,0.0929939184668158,-0.0364376402704709,0.074520654586914,8,2,0.472458461932438,"no","","yes",0.0320366132723112,437
"FOXO3",11,3,0.791111360397531,"no",0.0539308587233647,0.101993892881476,0.0506079131700834,0.0885848232570566,8,2,0.651360047453824,"no","MBL_ambiguous","yes",0.0205949656750572,437
"HTR2A",10,2,0.792831005103638,"no",-0.019485176811866,0.139999872791281,-0.0855460583443551,0.139652721017915,7,2,0.281013279598549,"no","","yes",0.0160183066361556,437
"IBTK",12,2,0.793928620714978,"no",0.0319955384039559,0.10657793340096,-0.10319983608626,0.0433161296584944,9,1,NA,NA,"","yes",0.0251716247139588,437
"RASAL3",9,3,0.795248354591482,"no",0.106464142889929,0.150403698817923,-0.0256546679913869,0.227082922191478,6,3,0.669943723664336,"no","","yes",0.011441647597254,437
"DCLK1",11,3,0.797322687595388,"no",-0.0476690421076507,0.138870375319465,0.00891574931202481,0.0522182694250607,8,2,0.858208794838176,"no","","yes",0.0869565217391304,437
"FRMD4A",12,2,0.797610737499978,"no",-0.0619463271312731,0.130284537160676,-0.15237809003369,0.15843333635011,8,2,0.522205727978119,"no","","yes",0.0183066361556064,437
"EFNB3",12,2,0.797726011146369,"no",-0.0480106068620826,0.11263120523014,-0.0119956614681545,0.0201396004212388,8,2,0.595840672066425,"no","","yes",0.0068649885583524,437
"PDE3B",11,2,0.79854038932627,"no",-0.00455153827796149,0.106839868524555,0.0102565787298204,0.0725278552680855,8,2,0.514736054648852,"no","","yes",0.034324942791762,437
"CDH2",9,3,0.799889513637974,"no",-0.164719101847926,0.266442610454694,-0.0288003458184228,0.0964659500639614,7,2,0.455019730084078,"no","","yes",0.0389016018306636,437
"TLK2",10,2,0.799936387607168,"no",0.0238980983123172,0.0942045624239916,0.0461558401812374,0.0586008642742926,7,2,0.744480967166943,"no","","yes",0.011441647597254,437
"PRDM2",10,3,0.799959627744597,"no",-0.116775765023441,0.117206880501105,-0.111996590117799,0.137178702239028,8,2,0.433419192368484,"no","AN_ambiguous,HC_ambiguous,RPC_ambiguous","yes",0.0411899313501144,437
"CSRNP3",12,2,0.800146925124449,"no",0.0371961830114131,0.15386472631224,0.112583567682958,0.031237086890876,8,2,0.583741253455204,"no","","yes",0.034324942791762,437
"ROR1",12,2,0.801469818979984,"no",-0.0381157451802773,0.137817218622711,-0.0515726394428812,0.0168523201835479,8,2,0.559913758632663,"no","","yes",0.0297482837528604,437
"ZFHX3",7,6,0.802217571395046,"no",-0.334836924469686,0.23244345717092,-0.387757403134868,0.181611494196557,3,6,0.276323809955505,"no","BLCA_LoF,BRCA_LoF,DLBCL_LoF,MM_LoF,PAAD_LoF,PRAD_LoF,THYM_LoF,UCEC_LoF,VV_LoF","yes",0.0755148741418764,437
"MAST4",12,2,0.803461651020043,"no",0.0889500971789025,0.120608238983469,0.0778807830733355,0.0125161691220073,8,2,0.586844739844628,"no","","yes",0.0320366132723112,437
"MKX",11,3,0.804860698270453,"no",-0.0141858999478778,0.144825070610434,0.107929396413808,0.124611817157876,7,3,0.412344025321562,"no","","yes",0.0137299771167048,437
"CDH15",12,2,0.805499279096611,"no",-0.0958615069595461,0.187262951807258,-0.123903465252088,0.0744860802586658,9,1,NA,NA,"","yes",0.0183066361556064,437
"PTPN6",12,2,0.806336917087438,"no",-0.0539470679428506,0.236153466193819,0.036178300457578,0.0265632613967321,8,2,0.614503152989704,"no","CM_LoF,DLBCL_LoF","yes",0.011441647597254,437
"PRICKLE1",11,2,0.809114655967686,"no",-0.0466614402007401,0.201182580876757,-0.0728763575440333,0.0482038540463197,8,1,NA,NA,"","yes",0.0434782608695652,437
"VPS4A",12,2,0.809293408525987,"no",-0.0266674285906758,0.188836831873559,-0.0222336105800733,0.0610772390297412,8,2,0.666153250407814,"no","","yes",0.0091533180778032,437
"ERC1",11,2,0.809522122924099,"no",0.0759261111415127,0.0780894246164872,0.205079476097857,0.133389239159861,7,2,0.130426209228235,"no","","yes",0.0183066361556064,437
"MCM4",11,3,0.810773936805364,"no",-0.492283548824358,0.2073730671216,-0.124333385731976,0.384416463707487,9,1,NA,NA,"","yes",0.0205949656750572,437
"SOX14",11,2,0.81224099047062,"no",0.0181760441443515,0.126617845956368,-0.0672199497748429,0.00386020011849796,8,2,0.844503811289976,"no","","yes",0.0091533180778032,437
"CHRNA1",12,2,0.812273151722483,"no",0.0467405532006612,0.0970102714774919,0.424955765070142,0.319767073322118,9,1,NA,NA,"","yes",0.0137299771167048,437
