"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"OR2G3",21,3,0.14403757574429,"no",0.380582630640741,"up"
"NDUFB5",19,5,0.144135649049433,"no",0.514824618253827,"up"
"VMP1",19,5,0.144163067143731,"no",4.2908723196055e-22,"up"
"CACNG6",24,0,0.144492033115414,"no",0.139813195246764,"up"
"GLDC",19,5,0.144545935706154,"no",3.15228361261442e-16,"up"
"DDIT3",24,0,0.144551876894851,"no",0.03034557219915,"up"
"PDE2A",23,1,0.145405745232904,"no",1.67425299390956e-31,"down"
"GABRA2",23,1,0.14553192656674,"no",5.31782000289328e-12,"down"
"FBXO5",24,0,0.145801574762655,"no",6.18203263237252e-45,"up"
"ARHGAP36",23,1,0.146003070217325,"no",0.237670282534579,"down"
"DGKD",23,1,0.146071413091702,"no",7.76838363144785e-11,"up"
"NF2",22,2,0.146213393458206,"no",0.0888187574179244,"up"
"SNAP25",24,0,0.146477438262009,"no",1.40252591908183e-05,"up"
"KLF12",23,1,0.146483831778603,"no",1.98755746799494e-07,"down"
"TSC22D3",24,0,0.146888012529142,"no",3.47493548327184e-09,"down"
"MYO7A",19,5,0.147954402391538,"no",0.174254985796512,"down"
"CENPW",23,1,0.148027617031808,"no",7.01161199536555e-34,"up"
"GPR158",20,4,0.148043226524126,"no",7.84779882685047e-26,"up"
"LRRTM4",21,3,0.148061394083427,"no",1.27869382666072e-06,"down"
"MARK3",23,1,0.148074216200576,"no",0.0110055923266,"up"
"RAB33A",24,0,0.14844694516046,"no",7.76988126743274e-29,"up"
"TTC28",23,1,0.148536164327765,"no",4.46426508424592e-59,"down"
"SMARCC1",23,1,0.148543524309781,"no",4.44254853724893e-14,"up"
"MAP4K1",24,0,0.148639053004659,"no",1.17015069965016e-14,"up"
"HIPK2",23,1,0.148689987763296,"no",1.94506520887341e-14,"down"
"FLRT1",23,1,0.148835618062701,"no",1.17953732475871e-07,"up"
"ATP2C2",23,1,0.148859745387553,"no",4.92007873648342e-29,"up"
"LCP2",23,1,0.149034437470303,"no",4.61499611413591e-10,"up"
"EZH1",23,1,0.149055338600679,"no",1.29455055829785e-44,"down"
"DARS",24,0,0.149058984535528,"no",9.90523339169188e-15,"down"
"HNRNPA1L2",24,0,0.149425440413341,"no",5.07622287308678e-11,"down"
"SLC2A1",24,0,0.149588262833777,"no",6.85577263856687e-58,"up"
"GABRQ",23,1,0.149678175576194,"no",0.0156485580559591,"up"
"NME5",23,1,0.149726374605615,"no",1.8515490200831e-06,"up"
"BIRC7",21,3,0.14975547741981,"no",0.00708695225812517,"up"
"CDKL3",22,2,0.150108180118891,"no",3.35577580404197e-07,"up"
"NPDC1",22,2,0.150605675944093,"no",1.84545026708155e-13,"up"
"SUCLG1",24,0,0.150806711857237,"no",2.55366361976797e-18,"down"
"AGAP8",22,2,0.150847716465348,"no",NA,NA
"UBE2M",21,3,0.150863291627679,"no",7.37760303474531e-61,"up"
"OR2B11",21,3,0.150976862888892,"no",0.000221674504119375,"down"
"PEX1",22,2,0.15097698153831,"no",0.937952712797444,"down"
"PDE4B",23,1,0.151106270572309,"no",0.00015602737906612,"down"
"SLC45A3",22,2,0.151395915498498,"no",5.59025166162712e-11,"up"
"WNT7A",20,4,0.151569695233053,"no",0.0580340445710676,"up"
"NDST1",23,1,0.151631653638523,"no",1.18015100160421e-24,"down"
"HMGA2",23,1,0.151730804083478,"no",0.000169398754643393,"up"
"TAAR1",24,0,0.151738467558487,"no",0.277000060608986,"up"
"VEGFA",23,1,0.151777835784902,"no",5.5792388641918e-27,"up"
"RRM2",24,0,0.151985256790873,"no",1.36559065133165e-139,"up"
"DBF4",21,3,0.152096554061906,"no",9.9359826508725e-87,"up"
"UBE3C",21,3,0.152467693920548,"no",7.90317699256814e-06,"up"
"NYX",24,0,0.152877998019588,"no",8.96402965948385e-10,"up"
"SLC47A2",24,0,0.152939377593458,"no",3.78281887118192e-16,"down"
"HBP1",24,0,0.153017117118166,"no",1.18148607357873e-31,"down"
"TFAM",21,3,0.153210397458758,"no",0.712631082577239,"down"
