"","#wt","#mut","pvalue","is_significant"
"CTR9",11,0,0.242879347498824,"no"
"CANT1",9,2,0.243045644550876,"no"
"GABBR1",10,1,0.243127230103965,"no"
"BMP2",9,2,0.24375752821553,"no"
"GCDH",10,1,0.243907392255054,"no"
"F13A1",11,0,0.243946094131203,"no"
"RAB22A",11,0,0.24421937715191,"no"
"SAFB2",8,3,0.24460114805291,"no"
"CCNYL1",11,0,0.244766424414822,"no"
"LOC646214",10,1,0.245027905154908,"no"
"PLXNA3",11,0,0.245363934151553,"no"
"ITGA10",10,1,0.245863514804373,"no"
"GRB14",11,0,0.245912320449699,"no"
"SDHAF2",11,0,0.246037042852517,"no"
"TAS1R2",11,0,0.246111892133594,"no"
"SERPINE3",11,0,0.246186753291433,"no"
"ARHGEF11",11,0,0.246311548274452,"no"
"IL6",11,0,0.246311548274452,"no"
"CYP8B1",10,1,0.246491194071628,"no"
"SHKBP1",11,0,0.246611190748106,"no"
"FCHO2",11,0,0.246886029740065,"no"
"ZNF43",10,1,0.246936303492162,"no"
"SCAF4",9,2,0.246946831968002,"no"
"ZRSR2",11,0,0.247111016543087,"no"
"SERPINF2",10,1,0.247355610761566,"no"
"USP3",11,0,0.24741116478459,"no"
"CDH1",11,0,0.247486231443485,"no"
"FOXP4",11,0,0.247511256293186,"no"
"NRIP1",9,2,0.247913341861238,"no"
"PDGFB",11,0,0.247936879847056,"no"
"EPYC",11,0,0.248012029301145,"no"
"IRX1",11,0,0.248112246957419,"no"
"C1QTNF4",10,1,0.249378678081724,"no"
"ATAD3C",11,0,0.249693442217236,"no"
"APCDD1L",11,0,0.249819156446706,"no"
"DDX50",11,0,0.249894600668597,"no"
"LASP1",11,0,0.250171330080002,"no"
"PPM1G",11,0,0.251002465813057,"no"
"PHC2",10,1,0.251066656295235,"no"
"EMILIN2",11,0,0.251431180551981,"no"
"KIF15",9,2,0.251575946926726,"no"
"SLC16A5",9,2,0.25218905544774,"no"
"ARHGEF4",11,0,0.252239192905855,"no"
"GABRE",11,0,0.252441403868435,"no"
"PVRL3",11,0,0.252491969588754,"no"
"SIX6",11,0,0.252542540499515,"no"
"C10orf57",11,0,0.252744876032715,"no"
"SEMA3G",10,1,0.253131777419888,"no"
"ONECUT1",11,0,0.253175114536115,"no"
"ICK",11,0,0.253251077846274,"no"
"USP33",11,0,0.254112809284087,"no"
"MLLT10",11,0,0.254265034662079,"no"
"PRDM2",11,0,0.254265034662079,"no"
"TP53I3",11,0,0.254341164785062,"no"
"GNB1L",11,0,0.254569624860577,"no"
"SEZ6L",11,0,0.255204784321643,"no"
"FOXD3",11,0,0.255713491535885,"no"
"HMG20A",11,0,0.255764390564015,"no"
"KIF2C",11,0,0.255815294735887,"no"
"OLFML2B",11,0,0.256044427143403,"no"
"WDR89",11,0,0.256273663629784,"no"
"CDKL1",11,0,0.25685996259479,"no"
"FSTL3",10,1,0.256940212617285,"no"
"PIDD",10,1,0.257127378901144,"no"
"SSH3",11,0,0.25747247583266,"no"
"SHE",11,0,0.257549091843308,"no"
"BNC1",11,0,0.25770235840758,"no"
"SESN1",11,0,0.257753457494561,"no"
"PPARD",11,0,0.257906785441725,"no"
"PPP1R15A",11,0,0.258034593881192,"no"
"DHX37",11,0,0.258111294277895,"no"
"EBI3",9,2,0.258361767070326,"no"
"RAD23A",10,1,0.258949137246802,"no"
"TERF2IP",11,0,0.259058210333392,"no"
"MEF2D",11,0,0.259416957946511,"no"
"TCFL5",11,0,0.259955546969386,"no"
"FOXN2",11,0,0.260725931665034,"no"
"ERCC1",11,0,0.261240155501958,"no"
"RRN3",11,0,0.261677643902212,"no"
"RRN3P2",11,0,0.261677643902212,"no"
"CHFR",11,0,0.261909403351136,"no"
"DCT",8,3,0.262006265761843,"no"
"CYP2F1",11,0,0.26214126513103,"no"
"KIAA2018",11,0,0.26255371630099,"no"
"APEX2",11,0,0.262914875883047,"no"
"SRY",11,0,0.263043921291421,"no"
"CUX1",10,1,0.263125737048338,"no"
"LIF",11,0,0.263508745304215,"no"
"RAB3B",11,0,0.263637935406186,"no"
"ASCL2",10,1,0.263775407564873,"no"
"KLHL34",10,1,0.264154748064417,"no"
"NOS1",11,0,0.264336104601064,"no"
"RECQL5",8,3,0.265086444814109,"no"
"RPA4",11,0,0.265138833668976,"no"
"WEE1",11,0,0.265164748189014,"no"
"ARHGAP21",11,0,0.265657361653884,"no"
"GABRA2",11,0,0.2658389645343,"no"
"ASB11",11,0,0.266176389300304,"no"
"WDR78",11,0,0.266254286493927,"no"
"RAB6A",11,0,0.26630622419084,"no"
"SDC2",9,2,0.2665265151331,"no"
"ALDH3A1",11,0,0.266877867801092,"no"
"MAGEA1",11,0,0.26703387518397,"no"
"SMAP2",10,1,0.26717188366433,"no"
"ARHGAP39",8,3,0.267666708375305,"no"
"TGFB2",9,2,0.267674387972899,"no"
"HSDL2",11,0,0.268075067712004,"no"
"PFKFB2",11,0,0.268257480540396,"no"
"C17orf58",10,1,0.268454473584665,"no"
"DSEL",11,0,0.268466026690093,"no"
"C9orf24",11,0,0.268752907039822,"no"
"SH3RF1",9,2,0.269026208519452,"no"
"DDX1",11,0,0.269039937091282,"no"
"ITGB4",9,2,0.269112607249436,"no"
"MARCO",10,1,0.269219994239994,"no"
"ATP9B",10,1,0.269548399315634,"no"
"RIOK3",11,0,0.269640573985538,"no"
"UBA5",11,0,0.2699542089205,"no"
"GCFC1",9,2,0.269977334005172,"no"
"ELL",10,1,0.270041371710587,"no"
"PROL1",11,0,0.270084942535328,"no"
"COL5A2",11,0,0.270634359904133,"no"
"AKR1B10",11,0,0.270660536171787,"no"
"AKR1B15",11,0,0.270660536171787,"no"
"IL2RA",11,0,0.271420182451833,"no"
"DNAJC3",10,1,0.271770212940203,"no"
"ATP13A2",11,0,0.272364626634613,"no"
