"","#wt","#mut","pvalue","is_significant"
"DCAF13",35,1,0.778030136984555,"no"
"ATG3",34,2,0.778092058250426,"no"
"TMEM71",33,3,0.779019451145254,"no"
"ING4",36,0,0.780344414311456,"no"
"SMAD1",36,0,0.780486936218938,"no"
"WRN",34,2,0.780671059537202,"no"
"LDLRAD4",34,2,0.780877438173094,"no"
"ZCRB1",35,1,0.781077802293179,"no"
"ACTR8",36,0,0.781302872320451,"no"
"RAD18",35,1,0.781596573564281,"no"
"ADAP1",31,5,0.781838741260223,"no"
"NFYB",35,1,0.781905618955173,"no"
"TCF20",29,7,0.782618871533795,"no"
"MED31",35,1,0.782830757329749,"no"
"RXFP1",35,1,0.784572911757753,"no"
"MAP1LC3C",34,2,0.78515484012331,"no"
"IL36RN",35,1,0.786031969682963,"no"
"CD300LD",32,4,0.786169857396035,"no"
"GTF3C1",31,5,0.786300665531663,"no"
"OR10G2",35,1,0.786557290821588,"no"
"FYCO1",35,1,0.786588402159411,"no"
"TRPT1",35,1,0.786752419819768,"no"
"NRF1",29,7,0.7872806631877,"no"
"NOTCH1",34,2,0.787370673696341,"no"
"ASCL3",36,0,0.787711616652657,"no"
"COL5A2",35,1,0.787735594304023,"no"
"TSFM",36,0,0.788953521019308,"no"
"CCDC36",34,2,0.788961986660604,"no"
"CLCN5",34,2,0.78909327592652,"no"
"SHC2",34,2,0.789108201507975,"no"
"COL21A1",30,6,0.789298438716079,"no"
"ABCC8",35,1,0.789719533044576,"no"
"HBB",35,1,0.789963667273461,"no"
"RSF1",33,3,0.790156336891695,"no"
"HADHA",36,0,0.790295573020565,"no"
"RAX",35,1,0.790391483543011,"no"
"IL7R",33,3,0.790766998864792,"no"
"DKK1",36,0,0.790863086594551,"no"
"AGAP3",31,5,0.792667978470156,"no"
"RGMA",32,4,0.793144920721024,"no"
"TGFB3",36,0,0.793145352737772,"no"
"APTX",34,2,0.793463901911999,"no"
"CACNB1",36,0,0.793608286778676,"no"
"AMIGO2",35,1,0.794090272816819,"no"
"OGDH",28,8,0.794245951938177,"no"
"KIF13A",33,3,0.794418597222101,"no"
"TDG",32,4,0.795051354105985,"no"
"UBE2M",35,1,0.795106367563774,"no"
"SPAST",36,0,0.795249871568924,"no"
"CRK",34,2,0.79551404113558,"no"
"GLIS3",28,8,0.795893210906039,"no"
