"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"PCSK1N",15,0,0.939239751612836,"no",0.240809127396516,"up"
"ACAD8",10,5,0.939242463703959,"no",0.0327775651720803,"down"
"CDC25C",15,0,0.93926475588651,"no",8.18682489711221e-05,"up"
"SRPX",15,0,0.939447879848723,"no",0.186871611348885,"down"
"TAL2",14,1,0.939497514724833,"no",0.351609055554317,"up"
"ALKBH3",14,1,0.939652336785665,"no",0.242677069163033,"up"
"PRDM15",14,1,0.939660929115025,"no",0.00327344798489643,"up"
"ANO1",5,10,0.939726626224794,"no",7.67595206826854e-07,"up"
"IVNS1ABP",15,0,0.93981285852103,"no",0.342312562599093,"up"
"HFM1",12,3,0.939856759559737,"no",0.204781752417163,"down"
"CYSLTR2",14,1,0.939986744522535,"no",0.304414369912611,"up"
"MTHFD1",13,2,0.94001268283899,"no",0.00100428610874588,"up"
"FSTL3",13,2,0.940358523489436,"no",0.0722868149793313,"up"
"COLEC11",13,2,0.940446954515039,"no",0.0273469429111596,"up"
"RCBTB2",14,1,0.940540935761404,"no",0.968246681553027,"up"
"MAK",14,1,0.940574911305846,"no",0.656437150934082,"down"
"RGL2",14,1,0.940795389803422,"no",0.5030087433237,"up"
"KDM1A",15,0,0.94091400014686,"no",5.12287647018153e-05,"up"
"RALGPS2",14,1,0.940947661004599,"no",0.0472711692558969,"up"
"CCBE1",12,3,0.940999342340127,"no",0.0346772746053049,"down"
"SDHD",13,2,0.941010540423773,"no",0.58024985061707,"down"
"STK32C",13,2,0.941255821496978,"no",7.90375442289673e-10,"up"
"MAPK8",14,1,0.941436270100088,"no",0.32031239133819,"up"
"MTMR6",14,1,0.941436270100088,"no",0.694607078092251,"down"
"ADAMTSL3",12,3,0.941636985032149,"no",0.0916888448983168,"down"
"METRNL",13,2,0.941665786301684,"no",0.21645770674015,"up"
"CUX1",11,4,0.941676184233908,"no",0.000988968715640487,"up"
"ATP7A",15,0,0.941677161933722,"no",0.503499539957523,"down"
"RAB4A",15,0,0.941822430556498,"no",0.0029840860798001,"down"
"ANKRD62",13,2,0.941952321072264,"no",0.122732413739485,"up"
"VN1R5",15,0,0.942007646312051,"no",0.873160650047518,"down"
"GPRC5A",15,0,0.942039811375765,"no",0.180968480511073,"up"
"ADSL",15,0,0.942055888758333,"no",9.54720995559176e-10,"up"
"LYL1",13,2,0.942220505803722,"no",0.057868281111584,"up"
"WDFY4",13,2,0.942246408633583,"no",0.494312724858359,"up"
"SIX2",14,1,0.942379296377616,"no",1.78645321028328e-07,"up"
"SLC4A4",15,0,0.942456708869093,"no",0.0717400535059333,"down"
"BRD2",14,1,0.942470468174861,"no",0.00153286905653602,"up"
"VAT1",15,0,0.94260048020192,"no",0.593202520711696,"up"
"SORBS1",14,1,0.942602883626036,"no",0.106376975840367,"down"
"RAB13",15,0,0.943378385782917,"no",0.0140608846743869,"up"
"SIGLEC11",15,0,0.943409963408812,"no",0.00866929991322142,"down"
"TUB",14,1,0.94341699796851,"no",0.47921679935738,"down"
