"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"ASNS",11,1,9.9315457390959e-06,"yes",2.57606689556062e-25,"up"
"MMP8",10,2,2.57106619519298e-05,"yes",0.367311268373262,"up"
"DDX27",8,4,4.52731318352149e-05,"yes",2.67797154831928e-07,"up"
"NR1H2",8,4,6.15661576174479e-05,"yes",0.00469768102632288,"down"
"DHX29",9,3,0.000110133877726575,"yes",0.0134289189696738,"down"
"SMARCC2",9,3,0.000120371462088768,"yes",0.00696533416401756,"down"
"WDR70",8,4,0.000135612233400107,"yes",0.434398029593531,"up"
"PTENP1",11,1,0.000142291054084429,"yes",0.000114189329045743,"down"
"CEBPZ",10,2,0.000153638972216455,"no",0.000197781893166048,"down"
"MAP4K1",10,2,0.000256247876755637,"no",1.19022024186221e-16,"up"
"ELP3",11,1,0.000264478117566222,"no",8.76020557280811e-23,"up"
"PRDM7",10,2,0.000265387797068552,"no",0.00095862616686568,"up"
"WDR74",9,3,0.000320354428237238,"no",5.35911195884844e-06,"up"
"UBE2G1",12,0,0.000369927018780408,"no",0.321517627721742,"up"
"FLOT2",11,1,0.000370231466763597,"no",1.12761836429622e-17,"up"
"GNB1L",10,2,0.000377652356254771,"no",4.80137247809835e-11,"up"
"BCLAF1",9,3,0.000383835108753555,"no",5.7128231792751e-05,"down"
"SRSF2",12,0,0.000577351528061138,"no",0.000126877193791387,"up"
"SERPINE3",11,1,0.000592271414720544,"no",0.819998213884792,"down"
"SRSF7",11,1,0.000677277465749111,"no",0.00199585702727793,"up"
"ANKS6",7,5,0.000681447745174196,"no",0.0250727254948961,"up"
"ST18",9,3,0.00075141700393711,"no",0.0121712053538962,"up"
"NSFP1",4,8,0.000796634049942883,"no",NA,NA
"RAB3GAP2",11,1,0.000823224302439958,"no",0.339370639364822,"up"
"NEDD8-MDP1",12,0,0.000955917372835078,"no",0.0667189421466393,"up"
"C1QC",10,2,0.000962053925293012,"no",1.23320967433507e-08,"up"
"DDX39B",9,3,0.00110269982361198,"no",0.123718177804938,"up"
"RRAS",9,3,0.00114555498178877,"no",7.46596365174378e-09,"down"
"FOXF2",9,3,0.00119354903270298,"no",4.05909784741199e-13,"up"
"XPR1",11,1,0.00129716333336827,"no",3.90148569387245e-18,"up"
"SRP19",12,0,0.00130830823729031,"no",3.72978135289781e-06,"up"
"TNS3",12,0,0.00143619345499115,"no",0.221334426074609,"down"
"LGSN",10,2,0.00150590176035237,"no",1.84591642773821e-22,"up"
"DCAF12L1",12,0,0.00156592165164004,"no",0.312335004979085,"down"
"GNG12",11,1,0.00158785040918271,"no",1.66429484549473e-09,"down"
"CTNNBL1",11,1,0.00164031485860025,"no",0.58453841391357,"down"
"MAP1LC3C",12,0,0.00169474923897102,"no",0.00130076308670506,"up"
"ATP1A1",9,3,0.00170686199190366,"no",4.93485278016959e-20,"up"
"TMPRSS4",11,1,0.00175790067944044,"no",2.19431956723235e-84,"up"
"DUSP13",10,2,0.00175848774743024,"no",9.07946153180996e-07,"up"
"VCAN",5,7,0.00180142927121189,"no",0.531302005934222,"up"
"SH3RF1",10,2,0.00188583134189628,"no",1.83495441861711e-08,"up"
"STK19",10,2,0.00197672357966816,"no",0.9197271145801,"up"
"PPP1R14B",11,1,0.00208307841661075,"no",4.57269316358499e-18,"up"
"JUND",11,1,0.00210959927926419,"no",0.00945887771594398,"down"
"FKBP4",11,1,0.00216292421856318,"no",4.4961108527566e-15,"up"
"PPIL1",10,2,0.0021661792078935,"no",1.10307682727376e-10,"up"
"MAP3K3",10,2,0.00216811235799926,"no",3.69769588295779e-15,"down"
"KIF26A",7,5,0.00223790080675329,"no",6.06494821622328e-08,"down"
"TXN",12,0,0.00225547101524892,"no",5.08414789911789e-06,"up"
"VMP1",11,1,0.00227312687340214,"no",0.252087812755209,"up"
"WDR24",8,4,0.00228509879494716,"no",6.29753732092856e-13,"up"
"ATM",8,4,0.00246946159217285,"no",1.08319103997211e-10,"down"
"SPSB1",11,1,0.00247954659786543,"no",0.00244741771228171,"down"
"TERF2IP",10,2,0.00249455539712344,"no",7.65983642253622e-17,"down"
"SSRP1",11,1,0.00250285144473149,"no",4.92672369896216e-05,"up"
"TYMP",11,1,0.0027819106600341,"no",4.00577715654197e-14,"up"
"ITGB4",6,6,0.00291482897312314,"no",0.191713239172813,"up"
"PRPF4",12,0,0.00297000767490226,"no",2.18132652953752e-21,"up"
"SLC5A1",10,2,0.00299525076357159,"no",2.09629087958646e-23,"up"
"DNMT3B",8,4,0.00314508582009158,"no",1.64939127952574e-68,"up"
"CSH1",12,0,0.00315768378520862,"no",0.0005263907046513,"up"
"CSH2",12,0,0.00315768378520862,"no",0.000409867214952385,"up"
"CASD1",7,5,0.00316162631034795,"no",9.92469738641473e-11,"down"
"LRRC4B",9,3,0.00330098480705918,"no",5.38122339315743e-06,"down"
"PHYH",9,3,0.00330396375435972,"no",0.00195906742867511,"up"
"ADAMTS10",7,5,0.00330688820803807,"no",1.47138105136949e-06,"down"
"ACTB",9,3,0.00339339826326083,"no",0.707964077199298,"down"
"BNIP3",10,2,0.00354516082978438,"no",1.19590438025825e-28,"up"
"PTPN21",9,3,0.00357215341882274,"no",8.50863460690286e-10,"down"
"FOXF1",9,3,0.00357746859152444,"no",5.30455652080395e-05,"down"
"PPEF1",11,1,0.00361403732762311,"no",2.63361535111424e-05,"up"
"RTP1",10,2,0.00368175222030499,"no",0.000135020180158876,"up"
"ADAP1",11,1,0.00368958786204456,"no",7.81381848755732e-17,"up"
"BUD31",11,1,0.00369634781632922,"no",3.23549885765645e-08,"up"
"CYP3A4",11,1,0.00369731440062384,"no",0.435329509327436,"down"
"EIF3H",9,3,0.00372907913878229,"no",0.00564440741477781,"down"
"PIP5K1B",11,1,0.0037410382486084,"no",0.000718857244876092,"down"
"IQGAP1",6,6,0.00375649774728349,"no",1.5475682366638e-07,"down"
"CPEB4",12,0,0.00377767043417458,"no",2.68759610939683e-06,"down"
"EIF5A",11,1,0.00381788908843294,"no",1.58680175247899e-15,"up"
"DHX40",12,0,0.00383413353894341,"no",0.000301299863044226,"up"
"ATP9B",6,6,0.00386267484336767,"no",0.000537759676449546,"down"
"FRMD6",12,0,0.003865500013256,"no",3.24196465904885e-08,"down"
"CAMKK1",12,0,0.00390959518629742,"no",0.00018895156818448,"down"
"GLI3",9,3,0.00398430093719497,"no",1.66495069280408e-08,"down"
"SLIT2",9,3,0.00414089482961869,"no",0.0026726232493472,"down"
"PUF60",10,2,0.00416889619109549,"no",3.39291468052965e-16,"up"
"GTF3C3",10,2,0.00426066375088883,"no",5.76252130474927e-06,"up"
"PAK1IP1",9,3,0.00436165350808621,"no",1.57861101274442e-21,"up"
"MMP9",9,3,0.00441233960719985,"no",7.06000316930883e-09,"up"
"PABPC3",11,1,0.00447211752438678,"no",0.00112728838660032,"up"
"ACO2",12,0,0.00457884554712086,"no",0.00123580430529671,"up"
"SIRT2",9,3,0.00466671833027754,"no",2.52270951432554e-07,"down"
"RPL22L1",11,1,0.00493369340726403,"no",1.64269532289069e-28,"up"
"HBD",10,2,0.0049478471212145,"no",0.0427746785478355,"down"
"PAXIP1",7,5,0.00496031793934227,"no",1.88124497326165e-09,"up"
"ALDH18A1",11,1,0.00496604079298926,"no",2.95740453749628e-35,"up"
"ATR",8,4,0.00496739219567207,"no",9.67415583896961e-08,"up"
"CD38",12,0,0.00497050649394101,"no",0.0231335807789722,"up"
"PDE4C",10,2,0.00497159767960823,"no",0.106937504828491,"down"
"BGN",11,1,0.00503759649317746,"no",0.828164314064133,"down"
"GLIS3",9,3,0.00513448380375186,"no",0.00138594813794703,"up"
"ID1",11,1,0.0051446656901749,"no",0.624446176252805,"up"
"GPR162",10,2,0.00516241855735094,"no",0.00715958538562778,"down"
"ST6GAL1",9,3,0.00525896594101219,"no",0.180166573886963,"up"
"ESCO2",11,1,0.00527336533180216,"no",8.25834866608581e-38,"up"
"PPP2R5B",9,3,0.00530798316407011,"no",0.349136212015147,"up"
"MLF2",11,1,0.0054021431839016,"no",4.88768969536333e-29,"up"
"ITGB1",11,1,0.00548178778834279,"no",0.000284451326947237,"down"
"TBC1D19",11,1,0.00554732631465469,"no",8.70457530192117e-07,"down"
"FAM118A",12,0,0.00558593085572674,"no",0.000860309994171197,"down"
"RELA",8,4,0.00574954484431001,"no",0.37909788603231,"up"
"RAD54B",9,3,0.00579259828886686,"no",1.5319909682379e-07,"up"
"GNA14",11,1,0.00599583528319631,"no",6.13746797677776e-05,"down"
"TIAM2",11,1,0.00604885245923074,"no",0.0125449918278403,"down"
"KIAA0195",7,5,0.00606128357585779,"no",NA,NA
"MCHR1",10,2,0.00611343792822827,"no",0.00401885770052745,"down"
"MCOLN2",11,1,0.00613960529867704,"no",0.656885150062992,"up"
"GP5",8,4,0.00618725380458924,"no",0.00488496046205,"down"
"C10orf57",12,0,0.00620251834241882,"no",NA,NA
"AKT3",11,1,0.00621637438794896,"no",6.14935665659453e-13,"down"
"CKS1B",12,0,0.00622697007415595,"no",8.64152010831969e-48,"up"
"ORC1",10,2,0.00632157859999363,"no",5.26035416404668e-47,"up"
"PPIG",7,5,0.00635466471039413,"no",0.115853785222804,"down"
"ADSL",12,0,0.00640784441088269,"no",1.16168682769515e-21,"up"
"ASCL1",11,1,0.0065570389680654,"no",0.149119630784266,"up"
"HNRNPA2B1",10,2,0.0065658723843704,"no",3.02087914741844e-08,"up"
"LRRC39",11,1,0.0068920423099806,"no",0.545945455117961,"up"
"RAPGEFL1",10,2,0.00699858948755595,"no",7.93618893157013e-13,"up"
"SCD",11,1,0.00702201673031901,"no",7.39297087602786e-27,"up"
"KIF27",7,5,0.00703452002535212,"no",0.119147274249873,"up"
"ORM2",12,0,0.00730346994921546,"no",0.00353810888491562,"up"
"NPR1",11,1,0.00730387800896053,"no",0.000136694360167159,"down"
"REV1",9,3,0.00738704497212483,"no",5.65039030180728e-09,"down"
"ANXA13",7,5,0.00739423904918388,"no",0.0217910172319736,"down"
"RAE1",8,4,0.00739866412345583,"no",2.24014742287499e-16,"up"
"JAM2",12,0,0.00749051801510827,"no",7.59059524422686e-10,"down"
"FRAS1",8,4,0.00758326307585163,"no",7.91782003140804e-17,"up"
"BTD",10,2,0.00771132100660165,"no",8.50884951478643e-08,"down"
"MINA",10,2,0.0077344309947108,"no",NA,NA
"AMZ2",11,1,0.00789109325208813,"no",0.00822460268051195,"down"
"BANK1",9,3,0.00789274561726919,"no",0.240427595609286,"up"
"WDR49",5,7,0.00795535044785122,"no",0.9579481484329,"down"
"CCNE1",10,2,0.0081102557049216,"no",4.03577525499606e-41,"up"
"HERC1",6,6,0.00831630399701047,"no",8.63338848822e-12,"down"
"CHRM4",9,3,0.00844945914522927,"no",1.27576371552883e-08,"up"
"KIAA1967",12,0,0.00852231514855075,"no",NA,NA
"KCNJ8",10,2,0.00868486233684253,"no",7.2852606997676e-10,"down"
"RAB21",11,1,0.00878286189521047,"no",3.25149974406344e-06,"down"
"HOXC13",10,2,0.00883701550592042,"no",8.04542631168501e-07,"up"
"TEF",12,0,0.00899688648267537,"no",9.8388135109493e-10,"down"
"KCTD3",9,3,0.00904826649232077,"no",2.21396706282596e-08,"down"
"ATG4B",9,3,0.00906233327968354,"no",1.52472296027795e-15,"up"
"ZFYVE1",11,1,0.00911318945101809,"no",0.000108869771628701,"down"
"RPA3",12,0,0.00914597237390713,"no",1.99925771455705e-08,"up"
"SKIV2L2",11,1,0.00929292068704803,"no",1.40955952934933e-07,"down"
"BRD1",11,1,0.00943022224872254,"no",1.7513838607289e-07,"down"
"MFSD10",7,5,0.00950706105825753,"no",1.99201013319855e-21,"up"
"RRM2",12,0,0.00959964014122096,"no",1.79909824619401e-45,"up"
"HDAC2",9,3,0.00972958280764538,"no",2.16222567952519e-15,"up"
"FOXE1",11,1,0.00986144599809787,"no",3.37144991406202e-07,"up"
"KLHL10",10,2,0.0101981131730228,"no",7.96646760323806e-08,"down"
"STK24",10,2,0.0101981131730228,"no",0.252671701491294,"up"
"GPR31",9,3,0.0104085544679061,"no",0.436232211612026,"down"
"DPY19L3",8,4,0.0105153470304243,"no",0.0122513723395719,"down"
"HAND1",12,0,0.010528356809639,"no",7.23620688298893e-06,"up"
"RIT2",10,2,0.0105440057412212,"no",0.296553532314094,"up"
"LRRC24",9,3,0.0106131206652256,"no",0.148708579598566,"down"
"POP7",11,1,0.0106538473981832,"no",4.69040077630653e-26,"up"
"NPY1R",10,2,0.0107129986185493,"no",4.52264976790939e-05,"down"
"MEIS1",12,0,0.0110252344851499,"no",8.405257723444e-05,"down"
"RBM28",11,1,0.0110846188217262,"no",0.0124780236735188,"up"
"SLAMF1",11,1,0.0114534477734367,"no",5.08783695996654e-07,"up"
"TMEM55B",12,0,0.0115174344476629,"no",0.0215464070656563,"up"
"PASK",8,4,0.011608605714229,"no",9.24577600876955e-12,"up"
"ALDH5A1",11,1,0.0116584747869628,"no",0.0898431580672957,"down"
"MACF1",6,6,0.0116914935454144,"no",3.84912465629998e-08,"down"
"PAQR9",11,1,0.0117205815782802,"no",0.000541461904367884,"up"
"RABL5",11,1,0.0118508647518572,"no",NA,NA
"CDC14A",10,2,0.0120446416945401,"no",0.000980129988720124,"down"
"QDPR",11,1,0.0121177526654867,"no",0.305893901975362,"up"
"MUC20",4,8,0.012195092050801,"no",1.20117639786399e-07,"up"
"NSMAF",11,1,0.0122598107492952,"no",0.000853386000797554,"down"
"TSFM",12,0,0.0122750189218148,"no",2.57569014176849e-16,"up"
"DDX19B",8,4,0.0124135935486063,"no",0.627657788168647,"up"
"LRRN4CL",10,2,0.0124307059263455,"no",3.36307607594112e-12,"down"
"GGA2",10,2,0.0124594967182961,"no",3.11609627829179e-05,"up"
"DAZAP1",6,6,0.0124735785886852,"no",1.91663228881481e-12,"up"
"PHC1",9,3,0.012756263716922,"no",6.28305296728915e-07,"down"
"UBTD1",12,0,0.012792406599348,"no",2.55203504943394e-15,"up"
"BHLHE41",10,2,0.0129129310987334,"no",0.0113756727197828,"down"
"DSG3",12,0,0.0129447068919594,"no",4.33254384748311e-05,"up"
"HSPA8",11,1,0.0130138840572729,"no",1.08177057612266e-05,"up"
"WNT9A",11,1,0.013121864026295,"no",0.000265923372397783,"down"
"NBR1",10,2,0.013215745458657,"no",2.89278398072591e-16,"down"
"KRT18",12,0,0.0132785526690874,"no",4.20603869823377e-37,"up"
"CDC6",12,0,0.0134329255567166,"no",1.3661295525195e-54,"up"
"SFTPA1",9,3,0.0134914508266877,"no",0.00717488702288247,"up"
"STK10",11,1,0.0136760352118959,"no",0.0591935786903652,"up"
"NOL11",10,2,0.0137701004348427,"no",1.97227729462195e-07,"up"
"CABP5",11,1,0.0140492037083752,"no",0.249822885461562,"up"
"PHRF1",7,5,0.0140691170134115,"no",2.55889332019577e-06,"up"
"GTF2A1",11,1,0.0140824458178972,"no",0.000179126698920982,"down"
"SPTY2D1",9,3,0.0141999108050711,"no",0.00979697952982445,"down"
"FOXI1",9,3,0.0144786057142965,"no",0.00285436551176382,"up"
"TLR7",11,1,0.0145952453603286,"no",0.880478573865495,"down"
"HES2",11,1,0.0148147760157419,"no",1.52931153127847e-11,"up"
"TBL3",8,4,0.0148920825139111,"no",3.81229107087582e-17,"up"
"KDM4A",10,2,0.0150580874106598,"no",4.2965709134704e-08,"up"
"ATP2B4",10,2,0.0151020091250111,"no",1.01045636546933e-06,"down"
"WDR36",12,0,0.0151467583579529,"no",8.57703494679352e-06,"down"
"CYP3A7-CYP3AP1",11,1,0.0151685280748091,"no",NA,NA
"PAK1",10,2,0.0155124831952985,"no",1.33027160433807e-22,"up"
"PARP14",10,2,0.0156513462600392,"no",7.33175045815719e-20,"up"
"NME2",12,0,0.0161311711576048,"no",0.00478238329886365,"up"
"NME1-NME2",12,0,0.0161311711576048,"no",2.63649446999495e-07,"up"
"GPR78",10,2,0.016220729544184,"no",0.00045308323386899,"down"
"MATK",12,0,0.0162250163561489,"no",0.0151768611036043,"down"
"TBR1",10,2,0.0162458690485405,"no",0.0433983599585205,"up"
"WRN",7,5,0.0162928539359005,"no",1.94071548834698e-05,"down"
"UNC45A",11,1,0.0163337501483455,"no",0.000368611073074839,"down"
"AGTR2",12,0,0.0164796862762727,"no",0.126333575223403,"up"
"PRDM6",11,1,0.0166999110277546,"no",0.0089338067948436,"down"
"SF3B4",10,2,0.0169369190725092,"no",5.41441646489156e-21,"up"
"PFDN4",9,3,0.0171804354144678,"no",0.418927965317346,"down"
"WDR31",12,0,0.0172159703769083,"no",0.821358877909289,"down"
"SLC1A5",10,2,0.0172291053989964,"no",4.07346525699711e-15,"up"
"SH3BP2",10,2,0.017289552331124,"no",2.41223661291652e-09,"up"
"ATP6V1G2-DDX39B",11,1,0.0173876867659998,"no",0.00507981177459479,"down"
"CD244",12,0,0.0173939372456204,"no",0.0743858034062246,"down"
"BTBD8",11,1,0.0173948975350352,"no",NA,NA
"SERPINB6",10,2,0.0179270785012599,"no",8.84956801038991e-09,"down"
"NSF",6,6,0.018098014745994,"no",2.87072755100622e-16,"up"
"TMEM199",11,1,0.018147246497377,"no",5.88434724728008e-07,"up"
"GCDH",11,1,0.0182783449526967,"no",3.12703013384671e-16,"up"
"PITX2",12,0,0.0183140129294248,"no",3.8254180490753e-06,"up"
"STK25",8,4,0.0183237595118773,"no",9.64845897358905e-14,"up"
"IL10",11,1,0.0183498397080541,"no",1.575654057901e-07,"up"
"SP4",9,3,0.0186301120002594,"no",8.0657988846478e-05,"down"
"MED10",11,1,0.0186381324566914,"no",0.425942477878475,"up"
"IDO2",11,1,0.0186992995582338,"no",0.473383166498031,"up"
"DCAF13",9,3,0.0187413626577811,"no",1.25834638985389e-27,"up"
"CYP3A5",10,2,0.0188098243281553,"no",0.0541108633123197,"down"
"MYLIP",11,1,0.0188837955851968,"no",7.02778774843965e-07,"down"
"KLHL2",11,1,0.0189456269289849,"no",0.272089999531681,"down"
"AKR1C3",10,2,0.019165371181017,"no",1.068816998553e-06,"up"
"KCNIP3",10,2,0.019165371181017,"no",1.71867463819863e-05,"down"
"TGIF1",11,1,0.0191789834461123,"no",0.00102066348266003,"up"
"OMG",9,3,0.0192180723616716,"no",0.00317771995267801,"up"
"HTR3A",9,3,0.0193718154246991,"no",1.45621979965507e-06,"up"
"RPS6KB1",11,1,0.0195572785516045,"no",7.48040351082386e-05,"down"
"CAND1",9,3,0.019562074479959,"no",0.0879618916308922,"up"
"PVRL4",11,1,0.0196089751979253,"no",NA,NA
"ASB11",12,0,0.0196664863829493,"no",0.419908668993873,"down"
"GSC",11,1,0.0197247040451176,"no",2.5678310657666e-41,"up"
"PHACTR1",9,3,0.0200330821016452,"no",1.3114664792519e-06,"up"
"PPP2R2B",9,3,0.020069344544243,"no",0.0223625709462729,"down"
"RASGEF1A",10,2,0.0203213775473604,"no",0.000175903406948285,"up"
"MPPED2",12,0,0.0204947772578141,"no",0.00460659349400416,"up"
"ESRP1",9,3,0.0206615088574778,"no",8.98466905649972e-18,"up"
"FAM8A1",10,2,0.0207133206161347,"no",8.97148778212575e-16,"down"
"COLEC11",10,2,0.0209558719040629,"no",0.50560359236903,"down"
"CASC5",10,2,0.0211158870158824,"no",NA,NA
"CENPA",12,0,0.0213312537469359,"no",4.62264896181938e-49,"up"
"OGDH",8,4,0.0214012821384112,"no",0.0469845757885212,"up"
"RBM39",8,4,0.021503641888806,"no",0.140130298252714,"down"
"NOC2L",9,3,0.021525906244953,"no",1.06078333389315e-13,"up"
"P2RY2",11,1,0.0215334497850232,"no",1.65527332862673e-21,"up"
"SERTM1",11,1,0.0216238897801038,"no",3.64598496149968e-06,"down"
"LRRC15",7,5,0.0218807340731729,"no",0.452821834398573,"up"
"MAGEC1",10,2,0.0219586227368044,"no",0.00279850974485312,"up"
"ADAMTSL3",9,3,0.0219616821924102,"no",7.45461174545123e-06,"down"
"POLD2",12,0,0.0221032889547786,"no",9.82571032621572e-10,"up"
"MTNR1A",10,2,0.0221990731306806,"no",0.102789958723299,"up"
"CCNI",12,0,0.0223811888150033,"no",1.07056484223331e-09,"down"
"NUAK1",10,2,0.0224369810163902,"no",2.49423414050707e-05,"down"
"CRABP1",12,0,0.0224829512866312,"no",1.23054964877043e-11,"up"
"TM4SF18",11,1,0.022500920282513,"no",9.98537002085391e-08,"down"
"ZNF24",10,2,0.0225026513659489,"no",0.00797125676378876,"down"
"PEX7",9,3,0.0226938551730364,"no",0.000225133444078015,"up"
"RASA1",10,2,0.0227384682752596,"no",4.22569196214317e-08,"down"
"DDX24",10,2,0.0228001092730959,"no",7.4088808767434e-10,"down"
"MMP14",11,1,0.022873328895105,"no",0.263104232381929,"down"
"MUC12",10,2,0.0228999706320403,"no",0.679245499564622,"up"
"MLX",12,0,0.0231058684328932,"no",9.74389063953632e-27,"up"
"DCLRE1C",10,2,0.0231151586946343,"no",5.02265063156586e-12,"up"
"VAPB",9,3,0.0232149970985885,"no",0.0711119610533855,"down"
"KRT1",10,2,0.0232788343114512,"no",0.889679813264229,"up"
"MAPKBP1",9,3,0.0232968142969328,"no",7.89823014155875e-13,"down"
"STRN",11,1,0.0234344602659991,"no",0.734178085365633,"down"
"GREB1",8,4,0.0235358950407349,"no",0.00860570693546092,"down"
"ALDOB",11,1,0.0236147077874878,"no",0.50369852401662,"down"
"JPH2",10,2,0.024007275103676,"no",1.54162350449938e-07,"down"
"BARHL2",11,1,0.0240961893611342,"no",0.00428493177186597,"up"
"NPPB",12,0,0.0243124904676179,"no",0.000665029595161668,"up"
"ACP5",12,0,0.0245626248641885,"no",6.64944664380872e-07,"up"
"CLSPN",10,2,0.0246477358877306,"no",7.83607313779986e-47,"up"
"CHST15",11,1,0.0246479871939996,"no",0.767640442822398,"down"
"RAB28",10,2,0.0246629112631103,"no",9.79109029776319e-10,"down"
"SLC9C1",9,3,0.0247399229510406,"no",0.0478696101737942,"up"
"EEF1E1",11,1,0.0249277181377762,"no",5.042372741397e-16,"up"
"EEF1E1-MUTED",11,1,0.0249277181377762,"no",NA,NA
"TNFSF10",11,1,0.0249519532811192,"no",0.18519519626893,"up"
"PALB2",11,1,0.0251172609355154,"no",5.01875954988827e-06,"up"
"CRABP2",12,0,0.0252695218061792,"no",0.0102156141929303,"up"
"KLF1",11,1,0.0253325091157853,"no",9.25623578306167e-15,"up"
"DCAF12",11,1,0.025376721291115,"no",2.22343452907759e-29,"up"
"GTF3A",12,0,0.025381897334291,"no",3.30066450723648e-12,"up"
"ALS2CL",7,5,0.0255007122951361,"no",1.33399908229077e-06,"up"
"CHRNB1",11,1,0.0255146714062901,"no",4.09600738363483e-06,"up"
"BTG2",11,1,0.0256532300807713,"no",0.000237708808345812,"down"
"NPDC1",11,1,0.0256978963470835,"no",0.438172983121768,"down"
"ILF3",9,3,0.026035157317941,"no",1.29710054217414e-11,"up"
"CAV1",12,0,0.0261895992447904,"no",1.92148394011688e-08,"down"
"ADH5",11,1,0.0263552175649469,"no",0.000185827935577929,"down"
"SEMA3F",9,3,0.0264126564847333,"no",2.79014775555629e-14,"up"
"CA8",11,1,0.0265025588764844,"no",2.38866652336174e-14,"up"
"RAX",10,2,0.0265773372987422,"no",2.07344699406979e-06,"up"
"SDHC",12,0,0.0267232817818756,"no",0.0104404744445632,"up"
"DGKQ",9,3,0.0268347005415078,"no",2.80170536100283e-12,"up"
"WNT5B",10,2,0.026885160787588,"no",0.539789988609773,"up"
"USP10",9,3,0.026926662181926,"no",0.27413072929787,"down"
"UPK1B",11,1,0.0269899112061841,"no",5.54667295326583e-28,"up"
"DDX10",10,2,0.027031972975734,"no",0.0271627980179691,"down"
"NWD1",10,2,0.0270810538793306,"no",0.278613137239929,"down"
"IL1RAP",8,4,0.0271918919263586,"no",0.639008553110572,"up"
"PDK4",9,3,0.0275599105943887,"no",0.000121675582558967,"down"
"PHKB",8,4,0.0277979009069795,"no",0.332257048236347,"down"
"TSSK2",11,1,0.0278323969692201,"no",NA,NA
"UIMC1",11,1,0.0279013409089013,"no",1.30007697665513e-07,"down"
"LDHC",12,0,0.0281216992925613,"no",0.0177656083327752,"up"
"RAB27B",11,1,0.0285496928675586,"no",1.46906519911672e-07,"up"
"GRHL1",11,1,0.0287014437802572,"no",2.4113025027956e-40,"up"
"ZRANB2",9,3,0.0288500812913073,"no",8.82685929220144e-07,"down"
"ARHGAP21",8,4,0.0289639938717155,"no",3.7767369626494e-09,"down"
"GABRR1",10,2,0.0289654670253357,"no",1.40471133334134e-13,"up"
"IRF9",11,1,0.0289685733249408,"no",3.23929122914234e-06,"up"
"CDK14",10,2,0.0292604878797749,"no",7.33681871410686e-10,"down"
"PLEKHG4",10,2,0.0292837284550781,"no",1.13688937389856e-07,"up"
"PTTG1IP",10,2,0.0295872070761955,"no",0.780836485178618,"down"
"NPBWR1",12,0,0.0297438177019369,"no",0.0126612354897208,"up"
"OR51A7",10,2,0.02979878245655,"no",0.502470684920482,"up"
"RPS6KA1",12,0,0.0298132339632919,"no",2.19191966294371e-20,"up"
"ELAVL2",8,4,0.0298405034931942,"no",0.883748420892865,"down"
"LPAR3",10,2,0.0299760209294343,"no",0.671482818330944,"up"
"NNMT",9,3,0.030030790355819,"no",0.569242289471854,"down"
"TTC21B",10,2,0.0301065323179165,"no",2.76118766657834e-05,"down"
"ETV1",10,2,0.0301184195438356,"no",0.464137341556177,"down"
"SLX1B",11,1,0.0301701162519313,"no",0.00966417346594827,"up"
"SLX1A",11,1,0.0301701162519313,"no",0.0018663151995642,"up"
"GLDC",8,4,0.0302697261058234,"no",5.34010524747533e-28,"up"
"GPR26",9,3,0.0305621223589614,"no",0.0779978689293004,"up"
"WDR1",8,4,0.0306220656576362,"no",0.0338553959086266,"down"
"USP51",12,0,0.0310244817757818,"no",4.78086005084111e-11,"down"
"SRGAP1",8,4,0.0310464059771667,"no",3.3076577424145e-05,"up"
"ANKRD27",9,3,0.031172040048945,"no",0.00615569634798114,"up"
"ANKH",10,2,0.0315477492033834,"no",0.00871805789974295,"down"
"POU2F2",9,3,0.0317719005069839,"no",0.00014053531711565,"up"
"NDNL2",11,1,0.0318164746764278,"no",NA,NA
"GPBAR1",12,0,0.031844372031596,"no",0.453368985355813,"down"
"PTEN",4,8,0.0319916211746716,"no",4.79563257556944e-17,"down"
"KIRREL2",8,4,0.0319935398980636,"no",3.28198476101005e-06,"up"
"CXCL6",11,1,0.0321304358678646,"no",0.438332622252547,"up"
"BRD3",9,3,0.0321879462504567,"no",0.00180491519178169,"down"
"HOXC12",12,0,0.0323720106121182,"no",0.0586111381602199,"up"
"CYP2D7P1",12,0,0.0324177248109208,"no",NA,NA
"CLP1",11,1,0.0324408805594101,"no",7.45332048866576e-07,"up"
"CLMP",12,0,0.0325551784384654,"no",2.20008186860719e-10,"down"
"MSC",10,2,0.0328774820500714,"no",0.00858840265303136,"down"
"GCAT",11,1,0.0330811458934277,"no",7.31381097352305e-25,"up"
"PDE5A",12,0,0.0331504039329514,"no",4.30249747920906e-12,"down"
"CLNS1A",12,0,0.0331620474695375,"no",2.73221044946274e-06,"up"
"LOC100996758",12,0,0.0331795189209582,"no",NA,NA
"GPSM1",12,0,0.0336010518578955,"no",0.000282651362401903,"down"
"ARHGEF16",10,2,0.0336172732084436,"no",1.88051447423035e-26,"up"
"NXT1",11,1,0.0336943934836032,"no",0.000891040131160412,"up"
"SRSF11",9,3,0.0341661974260878,"no",0.222001191279852,"down"
"ABCC2",11,1,0.0342603066985092,"no",0.127133701956515,"up"
"ANPEP",12,0,0.0343131284660321,"no",1.7764705746613e-15,"up"
"LHX8",10,2,0.0346153487768855,"no",0.156777261877038,"up"
"WNT8B",11,1,0.0347893931472966,"no",0.00756688947996045,"up"
"NID1",9,3,0.0349598494720861,"no",7.67924754463e-08,"down"
