"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"GMPS",5,0.230090954343317,"no",-0.142415281994982,0.185341937583091,2,0.984737696332254,"no","HC_LoF",0.000142673181077041,"down","","",492
"AMT",5,0.230090954343317,"no",-0.19155070655289,0.147730765346929,2,0.183056093168532,"no","",0.0778200150716965,"down","BRAF (enriched, 63% vs 47%), HRAS (depleted, 2% vs 7%), NRAS (depleted, 6% vs 13%)","TG (depleted, 1% vs 6%)",492
"TNFRSF17",5,0.230128336896902,"no",-0.0433032813077121,0.0525965201623575,2,0.686852383388915,"no","",0.0238561791087544,"down","BRAF (enriched, 62% vs 48%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 5% vs 14%)","",492
"COL15A1",5,0.230614602130283,"no",-0.0207265575674349,0.230160522111073,2,0.73767433454066,"no","",7.11472485948448e-10,"up","","",492
"SPOP",5,0.230764331257629,"no",0.134321426207097,0.080157716095629,2,0.351746550126112,"no","NHLY_Act,PRAD_Act,UCEC_Act,UCS_Act",1.36278561572389e-08,"down","BRAF (depleted, 44% vs 66%), HRAS (enriched, 7% vs 2%)","",492
"ATG12",5,0.230764331257629,"no",-0.2385388458152,0.177282407421713,2,0.4182644290852,"no","",0.0165027393651774,"down","","",492
"SPAST",5,0.230989021109574,"no",-0.0159678908343927,0.122973846560333,2,0.0865959909739737,"no","",0.000467588194772003,"up","","",492
"UBL5",5,0.231063943360797,"no",-0.867230733416213,0.448916398647298,2,0.999770842489634,"no","",0.203055152668305,"up","BRAF (depleted, 48% vs 62%)","",492
"JAK1",5,0.231213826300572,"no",0.10393936582378,0.0560524742777417,2,0.64926746933651,"no","OV_ambiguous,PRAD_ambiguous,UCEC_ambiguous",0.00257830499419285,"up","BRAF (enriched, 71% vs 39%), NRAS (depleted, 3% vs 15%)","",492
"AURKA",4,0.231271451583065,"no",-0.395227931931275,0.31496767286506,2,0.999147802585546,"no","",0.000701737596064488,"down","","",492
"DNAJC19",5,0.23136376047506,"no",-0.276413933912078,0.077923150844644,2,0.871525294297536,"no","",1.72185749852452e-07,"down","BRAF (depleted, 45% vs 64%)","",492
"KLF3",5,0.231476244717818,"no",0.184509186190814,0.099393210002967,2,0.0404104905420082,"no","",9.58289304289626e-09,"down","","",492
"TNKS2",4,0.231604701003553,"no",-0.0228020476094845,0.121062220397021,1,NA,NA,"",3.65846703162119e-08,"down","BRAF (enriched, 62% vs 48%)","",492
"CNGA3",5,0.231701299600764,"no",-0.0262870455828671,0.166204685641308,2,0.584418584734086,"no","",4.58045038427245e-15,"up","NRAS (enriched, 14% vs 5%)","",492
"ACTR5",5,0.23185140016289,"no",-0.122927309699939,0.0698084684529361,2,0.980932803772648,"no","",1.40712788406649e-15,"down","BRAF (depleted, 45% vs 65%)","",492
"AHR",3,0.232317471244284,"no",-0.135434237775927,0.108284481567921,0,NA,NA,"",6.01016584799389e-11,"up","BRAF (enriched, 77% vs 33%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 1% vs 18%)","",492
"RABL2A",5,0.232865916131214,"no",-0.149843832412538,0.074828582535703,2,0.941452990818523,"no","",6.06058280527304e-10,"down","","",492
"RABL2B",5,0.232865916131214,"no",0.153126067967072,0.393892979899192,2,0.810615480085858,"no","",3.55468512379809e-08,"down","BRAF (enriched, 64% vs 46%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 5% vs 14%)","",492
"WDR4",5,0.23309168009521,"no",0.0640834899391052,0.129233479195692,2,0.987770705554793,"no","",7.64421707930909e-07,"down","","",492
"OASL",5,0.233242253166119,"no",-0.0309331178878738,0.192738337183684,2,0.769448654883304,"no","",0.0514686984497332,"up","BRAF (enriched, 61% vs 49%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 5% vs 14%)","",492
"ATAD5",5,0.233581228971184,"no",-0.00671150949210058,0.0356252813367585,2,0.751020560977453,"no","",0.00980813453281073,"down","","",492
"FZD5",5,0.233694278230861,"no",-0.329742378352402,0.484216991827777,2,0.769917867142124,"no","",5.12509308033033e-22,"down","","",492
"ERCC8",5,0.233845055141259,"no",0.147971242995345,0.265351131955357,2,0.0918522060760369,"no","",1.40027793474558e-13,"down","BRAF (depleted, 32% vs 77%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 16% vs 3%)","",492
"PLXNC1",5,0.234184489313373,"no",0.0384443163003336,0.207840425744609,2,0.52204716413695,"no","",4.23961243476619e-19,"up","BRAF (enriched, 77% vs 33%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 0% vs 19%)","",492
"IKZF1",3,0.23422086166636,"no",0.144151852199869,0.127218882063082,0,NA,NA,"ALL_ambiguous,AML_ambiguous,AN_ambiguous,CM_ambiguous",0.00403363461701519,"down","BRAF (enriched, 68% vs 42%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 3% vs 16%)","",492
"DMBX1",5,0.234524181021886,"no",-0.0883297963104265,0.328737805629629,2,0.547387272994858,"no","",3.65173614295957e-21,"up","BRAF (enriched, 86% vs 24%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 2% vs 17%)","",492
"ART3",5,0.234939709206113,"no",0.108104567719037,0.137298760651567,2,0.361526217505441,"no","",5.90309563001908e-14,"down","","",492
"CCNA2",5,0.234939709206113,"no",-0.467027780848217,0.175763151293545,2,0.998565898790508,"no","",0.00040781180776203,"down","BRAF (enriched, 61% vs 49%), HRAS (depleted, 2% vs 7%)","",492
"PRKG2",5,0.235053101736477,"no",-0.0969986950065582,0.0193551387217742,2,0.457063521664722,"no","",2.59724089469442e-14,"down","BRAF (enriched, 66% vs 44%)","TG (depleted, 1% vs 6%)",492
"TRIM28",5,0.235053101736477,"no",0.0647991791017479,0.0971062548104297,2,0.638326801664058,"no","",7.77134800174314e-06,"up","","",492
"ZBTB26",5,0.235204336193504,"no",-0.0437142831417787,0.13101658593098,2,0.158720382366018,"no","",1.45039878497962e-14,"down","BRAF (depleted, 49% vs 61%), NRAS (enriched, 13% vs 6%)","",492
"SMARCA4",4,0.23579088148573,"no",-0.212889937329834,0.239876977627843,2,0.988750371253517,"no","BLCA_LoF,BLY_LoF,COREAD_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LGG_LoF,LUAD_LoF,MBL_LoF,NHLY_LoF,NSCLC_LoF,PAAD_LoF,PIA_LoF,RPC_LoF,THYM_LoF",8.46452619709391e-26,"up","BRAF (enriched, 74% vs 36%), NRAS (depleted, 4% vs 15%)","TG (enriched, 6% vs 1%)",492
"SEMA4G",5,0.236112807905214,"no",0.0776536829985068,0.125085504906762,2,0.7834308772323,"no","",0.0564086046453332,"up","BRAF (enriched, 65% vs 45%)","",492
"IL6ST",5,0.236150700476731,"no",-0.0636450119167421,0.0823420631806802,2,0.451462372038655,"no","HC_Act",0.866227051498243,"up","","",492
"LOX",5,0.236264397174696,"no",0.0934029265155572,0.0393869062926882,2,0.0892777594356819,"no","BC_LoF",0.284889002228105,"up","BRAF (enriched, 80% vs 30%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 0% vs 19%)","",492
"TNFRSF21",4,0.236716930098614,"no",0.0784865428257702,0.0770531279006871,2,0.00761142776764767,"no","",3.1291633613447e-17,"up","BRAF (enriched, 78% vs 32%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 1% vs 18%)","",492
