"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"MLXIP",33,2,0.223226481423666,"no",-0.0137171374093427,0.226761552235666,-0.0681083454316019,0.160049591369698,0,0,NA,NA,"","yes",0.0321199143468951,467
"EPB41L2",33,2,0.224873911620659,"no",0.0143450346341357,0.142059663800964,-0.0659170944681858,0.0374952416396832,26,0,NA,NA,"","yes",0.0620985010706638,467
"ARID2",30,2,0.225480559245688,"no",0.136990207953588,0.206266872357819,-0.00339481285202095,0.0859479010700515,23,1,NA,NA,"BLCA_LoF,CH_LoF,CM_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LGG_LoF,LUAD_LoF,MBL_LoF,NSCLC_LoF,PAAD_LoF,PIA_LoF,SSCC_LoF,ST_LoF,THCA_LoF","yes",0.0663811563169165,467
"MMP2",34,2,0.225744974841066,"no",-0.0523565989555736,0.128095043779961,-0.0875668722286329,0.027868434089518,24,2,0.321130103140581,"no","","yes",0.0235546038543897,467
"CHKB",32,2,0.226371935960339,"no",NA,NA,NA,NA,23,1,NA,NA,"","yes",0.0107066381156317,467
"CAMK4",32,2,0.226535453980489,"no",0.020382507679395,0.140209695541205,-0.077619295208001,0.134730923523224,24,2,0.740515039274041,"no","","yes",0.0406852248394004,467
"PLXDC2",33,3,0.226668076219754,"no",-0.0148975743967872,0.13437391823171,0.0930662549896586,0.0340391527666377,24,2,0.445526208695032,"no","","yes",0.0942184154175589,467
"SEMA6C",31,2,0.226742345620332,"no",0.00944229454361574,0.105927877056955,0.0201922263536167,0.024260246642842,21,3,0.707384397151181,"no","","yes",0.0299785867237687,467
"PLXNA2",33,2,0.22743722878501,"no",-0.0455594040280667,0.143467630349541,-0.156364330260079,0.023356109267746,24,1,NA,NA,"","yes",0.0342612419700214,467
"FN1",31,4,0.228176731048622,"no",-0.193509911657748,0.18567616093823,-0.348558071515417,0.279050979642954,24,2,0.840784400520945,"no","LUSC_LoF","yes",0.0578158458244111,467
"ABCB1",28,3,0.230182687482925,"no",0.0647907083531412,0.195035638686569,-0.0473065973970397,0.302562070869995,21,1,NA,NA,"ESCA_Act","yes",0.0963597430406852,467
"ADARB1",33,2,0.231897530055553,"no",-0.0109260512717432,0.198666567857642,-0.083867272881371,0.124332029062088,25,1,NA,NA,"","yes",0.0256959314775161,467
"EML6",32,3,0.232388943455529,"no",0.0004224746177348,0.245170722084355,-0.158928885372942,0.143170461565357,25,1,NA,NA,"","yes",NA,467
"DIDO1",29,4,0.233216287513022,"no",-0.177199287527554,0.368656126076157,-0.241557394584184,0.247802654141042,22,2,0.471021558394433,"no","","yes",0.0942184154175589,467
"NCAN",30,5,0.233866838027409,"no",0.0526344449124663,0.159594110734992,-0.0802285284154203,0.356329244174383,22,3,0.305346415029113,"no","","yes",0.0920770877944325,467
"HGF",27,5,0.233905534492523,"no",0.118741741875837,0.125427009005814,0.0712140812252411,0.178183103652095,21,3,0.604532409775668,"no","BC_Act","yes",0.0535331905781585,467
"RNF17",29,5,0.235535457215119,"no",-0.219869402304041,0.334128924412005,-0.248197265201757,0.269870806903555,21,5,0.676910145297871,"no","","yes",0.102783725910064,467
"COL7A1",27,9,0.237219280377722,"no",-0.00567094117752755,0.233948070943042,0.0971115434737884,0.167513173909056,19,7,0.804778927801844,"no","","yes",0.171306209850107,467
"GRM2",31,4,0.237809824047655,"no",-0.0751087488201975,0.163179415817115,-0.205730177855876,0.161987588859709,24,2,0.39557123768041,"no","","yes",0.0406852248394004,467
"SULT1C2",34,2,0.237939554292304,"no",-0.132986133785553,0.240254445697886,-0.128872875328689,0.0526393411249462,25,1,NA,NA,"","yes",0.0235546038543897,467
"TET3",31,4,0.238596846406649,"no",-0.0414095482828208,0.165489362659984,-0.186047671436998,0.185207367246265,24,2,0.461965091358066,"no","","yes",0.0535331905781585,467
"APLNR",29,2,0.238977207810107,"no",-0.0248847959081022,0.221059096900853,0.148422633555347,0.158843067565939,21,1,NA,NA,"","yes",0.0278372591006424,467
"MFNG",34,2,0.239110682352404,"no",0.0161323506265683,0.132898033430533,-0.131135706524327,0.3003502810378,25,1,NA,NA,"","yes",0.0235546038543897,467
"PRLR",29,4,0.240489784098397,"no",0.0586202168845618,0.135792460345386,0.0246876916650776,0.0744192729031364,22,2,0.763551299468633,"no","","yes",0.0920770877944325,467
"KAT6A",32,2,0.241187016841194,"no",0.0292501831014038,0.170255530004166,-0.0694239276699909,0.0356846692134351,24,1,NA,NA,"ESCA_ambiguous,PRAD_ambiguous,RPC_ambiguous","yes",0.0471092077087794,467
"FOXG1",32,2,0.241837183714317,"no",0.0360835515793236,0.130668697073067,0.0553709068427395,0.039342191387918,24,1,NA,NA,"","yes",0.0149892933618844,467
"ATP13A5",27,4,0.242336471116308,"no",-0.0374341782314312,0.222803898521974,-0.162253859659825,0.178780181925752,20,3,0.660903708064086,"no","","yes",0.11134903640257,467
"COL4A2",29,3,0.242689730406458,"no",0.0780123998057965,0.249771032241938,0.0526850327492959,0.196336472622355,21,3,0.784108213817127,"no","","yes",0.0770877944325482,467
"DSC1",32,2,0.243051857652681,"no",-0.0858678878156511,0.164695206188215,-0.0352055928507598,0.0937925567311902,24,1,NA,NA,"","yes",0.134903640256959,467
"VSTM2L",33,2,0.243143588328562,"no",-0.0497792757854066,0.232688961404299,-0.125916753904649,0.0346738704226619,24,1,NA,NA,"","yes",0.0107066381156317,467
"ASTN2",32,3,0.244446505554568,"no",-0.164380060120248,0.203859852154586,-0.228294220601211,0.0203881525809575,24,2,0.478982338104013,"no","","yes",0.0856531049250535,467
"SGK3",33,2,0.245065546043927,"no",0.0862517064079215,0.156186694176597,-0.0920029471465558,0.0048421349185041,24,2,0.647777516525599,"no","","yes",0.0107066381156317,467
"NDN",34,2,0.246558473140293,"no",0.00850063400680031,0.166049073745276,-0.0343573497299852,0.0334790032543432,25,1,NA,NA,"","yes",0.0385438972162741,467
"ADAR",31,2,0.246794912446853,"no",-0.187116513888386,0.345600144446595,-0.219390869909903,0.066773503751515,23,1,NA,NA,"","yes",0.019271948608137,467
"SSRP1",29,3,0.24943223419631,"no",-0.944472417909383,0.178870260244844,-0.957608142908973,0.202169351149964,20,3,0.502186097638491,"no","","yes",0.0171306209850107,467
"MATK",34,2,0.249841389378785,"no",0.0792543178494743,0.20822403917556,0.136250318885407,0.141399312095842,25,1,NA,NA,"","yes",0.019271948608137,467
"ZFHX4",24,10,0.249938947906098,"no",0.0178856080825339,0.159525677337002,-0.0300867968066766,0.098478766603633,16,9,0.561002454554295,"no","","yes",0.256959314775161,467
"MTOR",32,2,0.25080663083383,"no",-0.326019698150625,0.251809367276151,-0.331915690251032,0.230058770185146,23,2,0.490133178153911,"no","AML_Act,ANGS_Act,BRCA_Act,COREAD_Act,HC_Act,LGG_Act,OS_Act,PAIS_Act,RCCC_Act,RCH_Act,UCEC_Act","yes",0.0599571734475375,467
"ZBTB2",32,3,0.250890109900888,"no",0.0137189856224832,0.16160010101696,-0.111052953599305,0.118360107283892,24,2,0.149062346357797,"no","","yes",0.00428265524625268,467
"TSKU",32,2,0.250892319484808,"no",-0.0433320736605094,0.258686195366415,0.0872342754761924,0.0476789068628086,23,2,0.690876560590504,"no","","yes",0.00642398286937901,467
"OLFM2",31,2,0.251332961755398,"no",0.00391780929599844,0.127198158797727,0.0112439848866959,0.0807852209155751,24,1,NA,NA,"","yes",0.0171306209850107,467
"CDH2",33,2,0.251598720624965,"no",-0.0138568303087555,0.140557887497126,-0.0665698135547964,0.0377136575449077,24,2,0.246169964784513,"no","","yes",0.0492505353319058,467
"PTPRZ1",28,2,0.252752210133767,"no",0.0146232036033039,0.152745842979336,-0.132362002903463,0.137653786089643,21,1,NA,NA,"","yes",0.0877944325481799,467
"ATAD2",31,3,0.253269839213245,"no",NA,NA,NA,NA,24,2,0.545122398975989,"no","","yes",0.0299785867237687,467
"LGR6",33,2,0.253903296100718,"no",-0.0367044279740442,0.159481378987749,0.00816805927161784,0.0859294752351386,25,1,NA,NA,"","yes",0.0663811563169165,467
"ABCC1",34,2,0.254416802669108,"no",0.0469589089682335,0.207105851853538,0.0308726443840331,0.0867986550058079,24,2,0.643628781293722,"no","","yes",0.0321199143468951,467
"TFEC",26,2,0.258335779630254,"no",-0.0433307757910238,0.180547714555916,-0.113049503146547,0.114292959890748,19,2,0.389633432471082,"no","","yes",0.0556745182012848,467
"PIK3C2A",33,2,0.258493089052273,"no",-0.0711399588804749,0.117214381465558,-0.063196439328568,0.059513679886742,25,1,NA,NA,"","yes",0.0385438972162741,467
"TTBK2",33,2,0.260075129344475,"no",0.0364054281078558,0.327553574467251,-0.129952764511152,0.0323419322424086,24,1,NA,NA,"","yes",0.0449678800856531,467
"NCOR2",32,3,0.260270538077865,"no",0.124627391861063,0.172988942293678,-0.041587274598796,0.0452906724349493,24,2,0.711898866058564,"no","BRCA_Act,COREAD_Act,ESCA_Act,HC_Act,PRAD_Act","yes",0.0663811563169165,467
"ERC1",32,2,0.260458304951467,"no",0.102074475923195,0.171930969853826,0.143637061246258,0.10335750008021,24,1,NA,NA,"","yes",0.019271948608137,467
"GPR85",30,2,0.261249674221271,"no",-0.025560179115527,0.122546521273705,0.0127714759369326,0.00825872314634323,22,1,NA,NA,"","yes",0.012847965738758,467
"GRIA2",32,3,0.26164575692591,"no",-0.0182557762018554,0.10201183775212,-0.0783943379441533,0.0692889340782106,23,2,0.236519298046063,"no","","yes",0.113490364025696,467
"EPHA5",34,2,0.261907192378318,"no",0.00761000607941014,0.279424827611651,0.0341031620252349,0.0461075938517529,25,1,NA,NA,"","yes",0.0214132762312634,467
"SORL1",26,5,0.26219798024752,"no",0.0827320006299282,0.18182894493094,0.0776164523351714,0.102509871201793,18,4,0.734080698852388,"no","","yes",0.173447537473233,467
"FANCD2",33,2,0.263062774365681,"no",-0.00705019909474731,0.212627629327146,0.00952760797297851,0.256110415465301,25,1,NA,NA,"CM_LoF,COREAD_LoF","yes",0.0321199143468951,467
"SMURF2",32,2,0.263669715652678,"no",-0.16427713460217,0.181952188944118,-0.296773660177039,0.176298130293086,25,1,NA,NA,"","yes",0.0235546038543897,467
"JMJD7",33,2,0.264001929359023,"no",-0.0622379036707833,0.168641630052625,-0.147118149137926,0.0581104787669691,25,1,NA,NA,"","yes",0,467
"HEPACAM2",26,2,0.26455211348576,"no",0.0126926933489013,0.25281393321743,-0.27178478542203,0.152946414719559,19,1,NA,NA,"","yes",0.0321199143468951,467
"TDRD10",31,2,0.264660315503784,"no",-0.0268262469991414,0.111724917459738,-0.0143554890953347,0.0176821160320424,23,1,NA,NA,"","yes",0.0256959314775161,467
"TTC39C",33,2,0.26512515250491,"no",0.10379278627531,0.138164896508557,0.104930999949386,0.0368174663487989,25,1,NA,NA,"","yes",0.0214132762312634,467
"ITK",34,2,0.265425027522127,"no",-0.0231848694225922,0.159366089514813,-0.0130788540191632,0.0596226633976049,25,1,NA,NA,"","yes",0.0706638115631692,467
"ARHGAP33",32,3,0.265652992822603,"no",-0.0320138602281874,0.252201729344406,-0.148944229762526,0.1388655985778,24,1,NA,NA,"","yes",0.0471092077087794,467
"PDE6A",34,2,0.265979771689249,"no",0.0012748036359203,0.289769253561209,-0.046727074870116,0.217088519480837,24,2,0.762159985131591,"no","","yes",0.0471092077087794,467
"RBFOX1",32,3,0.267473050250127,"no",0.0333933377955923,0.115711267941704,0.143743423343748,0.0313147639244404,24,1,NA,NA,"PRAD_Act","yes",0.0620985010706638,467
"SULT1C3",34,2,0.26747778539304,"no",-0.21275268864599,0.312509967987865,-0.118297761949271,0.0967285817558304,25,1,NA,NA,"","no",0.0406852248394004,467
"LIN7A",32,4,0.268806325956603,"no",-0.144806958855343,0.153392626362315,-0.0898783509684608,0.270948096168261,25,1,NA,NA,"","yes",0.0321199143468951,467
"ZBTB11",31,3,0.269796716743313,"no",-0.070448399232058,0.134834193269883,-0.0367548505336175,0.129603262711875,23,3,0.505182322453893,"no","","yes",0.012847965738758,467
"CCIN",34,2,0.271364302416312,"no",-0.0692772132808359,0.162604930753801,-0.0971241829598269,0.157629593058919,25,1,NA,NA,"","yes",0.0256959314775161,467
"WNK1",30,3,0.271803203834226,"no",-0.152580756381617,0.456536572099922,-0.207760890828483,0.212655785851274,23,1,NA,NA,"","yes",0.0385438972162741,467
"PGLYRP2",32,2,0.273026263876286,"no",-0.194976752058542,0.210328656800574,-0.225504167877594,0.181061510662505,23,1,NA,NA,"","yes",0.0364025695931477,467
"A1CF",31,3,0.2735502289654,"no",0.130809832124998,0.156780991984228,0.00190969555688685,0.0912348215296037,22,3,0.821934174009927,"no","","no",0.0770877944325482,467
"SOCS6",32,2,0.273643894480815,"no",-0.076523880730431,0.204734604140976,-0.248052092122654,0.00545076290583352,23,2,0.174484164143307,"no","","yes",0.00856531049250535,467
"HS3ST4",34,2,0.273669235669219,"no",-0.175584978916333,0.208877364908926,-0.248214708700857,0.0095820469618155,24,2,0.286230186322956,"no","","no",0.0556745182012848,467
"WNT5A",33,2,0.273946968020259,"no",-0.110398426510262,0.179958092624811,-0.109641163195461,0.136661056888513,26,0,NA,NA,"","yes",0.0107066381156317,467
"HDAC9",25,4,0.276072190272252,"no",0.10561770994951,0.277532554312318,-0.0361857879278654,0.0431008752765108,17,4,0.642547986331916,"no","","yes",0.122055674518201,467
"PUS7L",32,2,0.277511099763332,"no",0.0484907422867958,0.220005126139449,-0.114157568550005,0.117899321128451,25,0,NA,NA,"","yes",0.0214132762312634,467
"TAL2",33,2,0.278232669651367,"no",0.0266339058504304,0.156909455129638,-0.0694517564924026,0.0249008677836189,25,1,NA,NA,"","yes",0.00856531049250535,467
"RCBTB2",32,3,0.278502955423189,"no",0.106434170071919,0.0911341122358633,-0.0307676295797166,0.296965324708358,25,1,NA,NA,"","yes",0.0107066381156317,467
"SP140L",32,2,0.280071598244896,"no",0.0891222954889807,0.169106318649093,-0.103724552265974,0.13013248886837,24,1,NA,NA,"","yes",0.0449678800856531,467
"DGKB",23,4,0.28037915104995,"no",0.0496437287886349,0.219375272535363,-0.106663613252835,0.30092265515057,16,2,0.258421449627835,"no","","yes",0.0749464668094218,467
"CSRNP3",33,2,0.282292692061633,"no",-0.0464771258675009,0.139645482238744,0.0358593072043424,0.0120509815660938,25,1,NA,NA,"","yes",0.0256959314775161,467
"CACNA1H",29,5,0.282825649553378,"no",0.0336738886837183,0.254101017730484,0.000317103461913782,0.0564265926365248,21,4,0.667754845824515,"no","","yes",0.0942184154175589,467
"ITGB6",33,2,0.283400843336008,"no",0.0773200266018459,0.215724623541366,0.151894281346221,0.0360617813900285,23,2,0.506803611513487,"no","","yes",0.0321199143468951,467
"CHRM1",31,3,0.28369629418416,"no",0.000585173690570455,0.284748232777475,-0.02825550659412,0.140385755325983,24,1,NA,NA,"","yes",0.00856531049250535,467
"TECPR1",29,2,0.28401491505419,"no",-0.293037173398204,0.176757311401432,-0.580362642247813,0.153897524551935,22,1,NA,NA,"","yes",0.0235546038543897,467
"SLX4",29,5,0.284993361720936,"no",-0.145149702958473,0.237502842612723,-0.316659486120952,0.460815692314614,22,3,0.482412212169596,"no","","yes",0.0535331905781585,467
"FOXK1",27,4,0.285395277195687,"no",-0.00640527353782716,0.144561226576216,-0.0519590771926211,0.0567215696635489,19,3,0.119331467426125,"no","","yes",0.0235546038543897,467
"MRPL45",33,3,0.285569078510077,"no",-0.228999877887672,0.153575761776882,-0.305504533468018,0.12623126263259,26,0,NA,NA,"","yes",0.00856531049250535,467
"ARNT2",33,2,0.285840761750194,"no",0.182617608739588,0.21267465567278,0.307796612051287,0.0374947032114455,25,1,NA,NA,"","yes",0.019271948608137,467
"PEX14",32,2,0.286270448384825,"no",-0.204349278745524,0.224147517672621,-0.201366754176721,0.028743180682415,23,2,0.602060630576345,"no","","yes",0.00642398286937901,467
"ARID5A",33,2,0.287295633962778,"no",0.0160864401747719,0.207189931918942,0.07722415288214,0.00442568198339956,25,1,NA,NA,"","yes",0.0321199143468951,467
"ZBTB7C",33,2,0.287718622804078,"no",-0.107293332197615,0.280641849929046,-0.0177686506568416,0.0268643795955457,24,2,0.423186605477255,"no","","yes",0.0406852248394004,467
"OMA1",33,2,0.288167848315031,"no",-0.00198056650293226,0.125191912212594,0.142674838817681,0.242256168144004,24,1,NA,NA,"","yes",0.012847965738758,467
"NPSR1",25,5,0.288256766241972,"no",-0.0227107728298657,0.260983102896114,0.0373608457151747,0.0997189510329649,19,2,0.526707339154901,"no","","no",0.0749464668094218,467
"VRK3",33,2,0.288808439610142,"no",0.212491444010639,0.190785536813843,0.318698595651279,0.177849288886638,24,2,0.133298691380713,"no","","yes",0.0171306209850107,467
"PDE11A",33,2,0.291225854595771,"no",-0.0100524205902163,0.127623103623059,-0.123619374886117,0.128097168134609,23,2,0.538488721379214,"no","","yes",0.0492505353319058,467
"IGSF9",30,3,0.293376951636075,"no",-0.180650011673849,0.179195565938742,-0.00103063289651928,0.0378719999617352,22,2,0.508848940317325,"no","","yes",0.0663811563169165,467
"RASAL3",32,2,0.293651756579377,"no",0.0597952031542474,0.231477961983622,-0.116188445445447,0.0554035032287657,23,1,NA,NA,"","yes",0.0235546038543897,467
"NTN4",33,2,0.293828504218166,"no",-0.0752914760938695,0.103012056765754,-0.0866466159752897,0.0573054983546522,25,0,NA,NA,"","yes",0.0492505353319058,467
"GPR149",30,2,0.294539378534933,"no",0.00177454372398972,0.26161590908994,0.0356564028747425,0.245188348287669,22,2,0.487947471615841,"no","","no",0.0471092077087794,467
"ATP9A",31,2,0.295073167624033,"no",-0.0194015978301205,0.153122956429666,-0.01433925575821,0.136250681312225,24,1,NA,NA,"","yes",0.0492505353319058,467
"PHF20",32,2,0.297853782311413,"no",0.077312985379107,0.158493905870726,-0.0999398737277259,0.189726299250699,23,2,0.320635842649299,"no","","yes",0.0214132762312634,467
"FLRT2",31,4,0.298416106833449,"no",0.0608004787855451,0.168468499305972,-0.0988868771402677,0.181206159896624,24,1,NA,NA,"","yes",0.0728051391862955,467
"ZBTB45",31,2,0.299999859732502,"no",-0.132979842076978,0.257032631570831,-0.288133239658883,0.120432614763117,24,1,NA,NA,"","yes",0.00856531049250535,467
"ACADVL",32,2,0.300041513043229,"no",0.011523836870653,0.272570148548886,0.223210529462624,0.184180004523428,24,1,NA,NA,"","yes",0.00428265524625268,467
"KLHL5",32,2,0.301125658977326,"no",-0.0178224780294893,0.11858330395214,-0.142263287689944,0.00709915426195598,24,1,NA,NA,"","yes",0.0149892933618844,467
"DRD3",32,2,0.30314065188479,"no",-0.111986194359566,0.280459170595922,-0.0419823803209425,0.00520012994194306,24,2,0.525040615956973,"no","","no",0.0149892933618844,467
"NFASC",32,2,0.303267800812713,"no",-0.0363436327533724,0.1277102570049,-0.0173582312799231,0.0541447504809734,23,2,0.17762721376452,"no","","yes",0.0877944325481799,467
"CCNA1",34,2,0.303876839659585,"no",-0.0561017210948227,0.2303358386508,-0.315845156793551,0.068039469319834,25,1,NA,NA,"","yes",0.0364025695931477,467
"SRCAP",28,7,0.303961908169533,"no",-0.193649092828418,0.331571766118224,-0.288308400776465,0.261427100193704,21,5,0.512473369555761,"no","","yes",0.0877944325481799,467
"DUSP13",33,2,0.304652947157203,"no",0.00111792247313326,0.138849610258398,0.0478444264134746,0.0940533242715544,25,1,NA,NA,"","yes",0.00856531049250535,467
"DSG1",32,4,0.305284169186771,"no",0.0804064099434223,0.176999004090198,-0.0992075991630784,0.232559799478431,23,3,0.256244103390245,"no","","yes",0.132762312633833,467
"SETD2",32,3,0.306266746651478,"no",0.0174550728267397,0.162801342475556,0.020660568393996,0.0487246735909545,25,1,NA,NA,"ALL_LoF,BLCA_LoF,CLL_LoF,CM_LoF,EWS_LoF,HC_LoF,LGG_LoF,LUAD_LoF,MESO_LoF,MM_LoF,NSCLC_LoF,OS_LoF,PAAD_LoF,PAIS_LoF,PIA_LoF,PRAD_LoF,RCCC_LoF,RPC_LoF","yes",0.0364025695931477,467
"HMG20B",31,2,0.307846982721162,"no",-0.0211144708462783,0.308104585695017,0.094960081297714,0.00803252069120505,22,2,0.30869397757143,"no","","yes",0.00214132762312634,467
"NEUROD4",33,2,0.307926162731401,"no",-0.0401141657771263,0.154079293843545,-0.0735172503264463,0.00339349889585513,23,2,0.755574653886611,"no","","no",0.0535331905781585,467
"NTNG1",29,4,0.308496094835891,"no",-0.0531005487341279,0.143007682971023,-0.0178674174636982,0.0615432243805865,20,3,0.677673343534435,"no","","yes",0.0428265524625268,467
"TEX14",33,2,0.309943504931347,"no",0.0282511114375604,0.122329239046252,0.160335224761833,0.0791024237354525,24,1,NA,NA,"","yes",0.0535331905781585,467
"COL4A1",32,4,0.31163219031629,"no",0.0892030258082323,0.256425078094525,0.0989875482007661,0.0838211120842238,24,2,0.769828720925411,"no","","yes",0.117773019271949,467
"ATN1",33,2,0.311701267669208,"no",-0.0356208682588462,0.241996815641479,0.0416489939399658,0.121324989710217,24,2,0.571737649351526,"no","","yes",0.0149892933618844,467
"KCNH7",30,3,0.311843325699201,"no",0.0585680176419103,0.199738887124525,0.288656259765744,0.0976845133100114,22,1,NA,NA,"","yes",0.12847965738758,467
"PKHD1",26,8,0.313039203288857,"no",-0.0439634902894194,0.146746461477754,-0.07871892150006,0.412970784257253,20,4,0.135572788178598,"no","","yes",0.124197002141328,467
"PUF60",32,2,0.313170503399037,"no",-0.785126426793511,0.363884709485527,-1.06180042192704,0.57276468955437,25,1,NA,NA,"","yes",0.00214132762312634,467
"ZNF43",32,2,0.313597311771662,"no",0.0599379530494539,0.169985661215641,0.135879871769925,0.00651572599154848,22,2,0.628024418689585,"no","","yes",0.0364025695931477,467
"UNC5C",34,2,0.313638969019957,"no",-0.00685087696167108,0.222982115991529,-0.21331297062421,0.058747081320755,25,1,NA,NA,"","yes",0.0428265524625268,467
"VPRBP",33,2,0.314028512577492,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.0149892933618844,467
"SDK1",25,6,0.315064107486242,"no",0.0329150443640441,0.147780951718084,-0.0428184942737269,0.0552950451602049,17,5,0.738494222428416,"no","","yes",0.109207708779443,467
"DSG3",29,4,0.315183451477119,"no",0.0582615204096769,0.183075713065005,-0.0133937451546979,0.150523432089362,21,3,0.129248436635528,"no","","yes",0.134903640256959,467
"SLC47A2",32,2,0.316184918393669,"no",0.0656158541954174,0.15223466244969,-0.020537438232152,0.0383283548412023,24,1,NA,NA,"","yes",0.0149892933618844,467
"WDFY4",28,4,0.316263514094615,"no",0.0829380418540244,0.142117320838822,0.1319754617311,0.173118489086653,19,3,0.117605407155672,"no","","yes",0,467
"SORBS1",33,2,0.317317854293244,"no",-0.0264130434509453,0.205434243261483,-0.14358054016143,0.143873771363566,24,2,0.264107969611336,"no","","yes",0.0385438972162741,467
"IRS2",31,2,0.317386720133336,"no",0.0429626682451994,0.108070822801871,0.0308551988260115,0.153979374480607,24,1,NA,NA,"","yes",0.00428265524625268,467
"FOXI2",33,2,0.319024985630853,"no",-0.0228914956305128,0.151256616116115,-0.00887441205591275,0.0864524051497222,26,0,NA,NA,"","yes",0.00856531049250535,467
"LRRTM3",34,2,0.319196375537838,"no",-0.131189556955624,0.145868930512714,-0.0409430231740684,0.125236410687337,25,1,NA,NA,"","no",0.0299785867237687,467
"RNF19A",32,3,0.319501605994046,"no",-0.144861169644831,0.216471296779316,-0.284641421865047,0.215079674777725,23,3,0.282572692053339,"no","","yes",0.0171306209850107,467
"NOTCH3",29,5,0.319513913482121,"no",0.0533207621318166,0.182730075931533,0.0971017549790674,0.145521419018659,20,5,0.108252771850732,"no","","yes",0.0749464668094218,467
"ENPP4",33,3,0.320116646804099,"no",-0.00278012368758344,0.147197355348517,0.0093850411257647,0.0378581515432274,24,2,0.700400692340626,"no","","yes",0.0406852248394004,467
"RNPC3",29,2,0.320943696943018,"no",-0.525109716764041,0.266207731853423,-0.53109410544857,0.136168695724837,22,0,NA,NA,"","yes",0,467
"HECW2",29,6,0.323133729774139,"no",0.01602420819838,0.284157686479285,-0.00117612463604815,0.300347893642266,23,3,0.200116997802429,"no","","yes",0.0942184154175589,467
"MKL1",32,3,0.323479393932738,"no",0.0886216497163614,0.113973869172443,-0.118203505002504,0.320013524083402,0,0,NA,NA,"",NA,0.0321199143468951,467
"ITIH2",30,4,0.323524814922021,"no",-0.135040235652219,0.214362798581961,-0.168056065083272,0.218717803540386,23,2,0.66942514876388,"no","","yes",0.0578158458244111,467
"PROX1",29,5,0.323619964557124,"no",-0.331561155188029,0.28464534199014,-0.252128652783086,0.374479917327092,22,3,0.485767112675887,"no","","yes",0.0513918629550321,467
"NRXN3",31,5,0.323894611763717,"no",-0.0430424842016772,0.148064538351784,-0.0157918290404634,0.283760393077394,23,3,0.378353606123273,"no","","yes",0.107066381156317,467
"ROS1",30,5,0.324347666947833,"no",0.0206864124097971,0.243082031594085,-0.270184375300908,0.268023265074908,21,4,0.675663359789692,"no","","yes",0.179871520342612,467
"HAS2",31,2,0.326625891421234,"no",-0.0472761388597283,0.194891489594757,-0.0452265930727014,0.130836545530445,25,0,NA,NA,"","yes",0.012847965738758,467
"DMGDH",34,2,0.32674009509758,"no",0.0133493690477021,0.255379023684525,-0.414968243639313,0.286029911336258,25,1,NA,NA,"","yes",0.0663811563169165,467
"TLR4",33,3,0.328642281609111,"no",-0.153410536863525,0.312804387392433,-0.087840823529019,0.0582722828783822,24,2,0.46014826822276,"no","","yes",0.104925053533191,467
"PARP4",33,2,0.329296840481674,"no",-0.062339383148995,0.173692097906261,-0.315374391654683,0.2872031521756,25,1,NA,NA,"COREAD_ambiguous,MM_ambiguous","yes",0.0492505353319058,467
"TRPM1",32,3,0.329917266102063,"no",0.0105197976973083,0.193240789168239,-0.0597268546205369,0.106580529979124,25,1,NA,NA,"","yes",0.0449678800856531,467
"CREBBP",33,2,0.330671558573161,"no",0.0762384861880632,0.236995081104512,0.0554844564834325,0.13837964856305,24,2,0.495686425747532,"no","ALL_LoF,BLCA_LoF,BRCA_LoF,CLL_LoF,DLBCL_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LUSC_LoF,LY_LoF,MBL_LoF,NHLY_LoF,PAIS_LoF,PIA_LoF,SBCC_LoF,SCLC_LoF,SG_LoF,VV_LoF","yes",0.0685224839400428,467
"GPR139",33,2,0.332410157143188,"no",0.0563044014459734,0.0926179237606577,0.139828470682819,0.313989330238932,25,1,NA,NA,"","no",0.0513918629550321,467
"NTRK1",30,3,0.333902894295189,"no",0.149992881417362,0.208247074106068,-0.0273926897805705,0.114534021389037,21,2,0.234001957234617,"no","BRCA_Act","yes",0.0578158458244111,467
"COL15A1",33,3,0.334223740213268,"no",0.0997491356911453,0.216756862871781,-0.165764363225185,0.266226907258949,24,2,0.468390636833136,"no","","yes",0.0706638115631692,467
"FLI1",32,2,0.334246406720155,"no",0.100461687034712,0.0858407246239594,0.0660987452822344,0.0277885004956125,24,0,NA,NA,"","yes",0.0235546038543897,467
"ESPN",32,2,0.334303773065524,"no",-0.0939434332768566,0.130006279677477,-0.335721678511448,0.177643941318804,25,0,NA,NA,"","yes",0.0171306209850107,467
"SCARA3",32,2,0.334327888578286,"no",0.103657437077458,0.113153778070524,0.0506245145980761,0.0510656757801539,24,2,0.0725056458808302,"no","","yes",0.0214132762312634,467
"DPF1",33,2,0.334960476667349,"no",0.120458648428178,0.142347461831642,0.0645173132646862,0.0041118387860903,24,2,0.868942528988906,"no","","yes",0.00642398286937901,467
