"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"AGTR1",24,3,0.789423216781138,"no",0.0289817066473322,0.184732426548136,0.00802119120472961,0.0553986297745141,15,3,0.386349729964216,"no","","yes",0.0158730158730159,567
"SP110",26,2,0.790164936693958,"no",-0.0545255430555706,0.218745476606716,-0.0963812703654758,0.0498724166902772,18,1,NA,NA,"","yes",0.0105820105820106,567
"PDE3A",25,2,0.790269289917527,"no",-0.0641543935819658,0.066760650180239,-0.0329430047421477,0.0603890421499143,16,2,0.210994753789081,"no","","yes",0.0405643738977072,567
"FGD5",25,3,0.79064477399248,"no",0.012090028276002,0.117531619207034,-0.0362171361626276,0.0993388259875875,18,1,NA,NA,"AML_Act","yes",0.0405643738977072,567
"RANBP2",25,3,0.790758942142661,"no",-0.80949467183297,0.381829922261753,-0.398202037445212,0.323409844946541,16,3,0.542984213598366,"no","HC_LoF,NB_LoF,NSPH_LoF,PCPG_LoF,PRAD_LoF,RCCC_LoF","yes",0.0458553791887125,567
"FRMD6",25,2,0.792612211797373,"no",-0.0221241096643249,0.187831275708422,-0.0677789566565301,0.030495639812862,17,1,NA,NA,"","yes",0.017636684303351,567
"SIRPA",23,2,0.792741937192141,"no",0.150842105764999,0.138872118723253,0.185984775343846,0.0405372856493785,16,1,NA,NA,"AML_LoF,CESC_LoF,COREAD_LoF,HGG_LoF,MBL_LoF","yes",0.0158730158730159,567
"CANX",25,3,0.792924788084906,"no",-0.00133304284132988,0.10160885697494,-0.0337770599321039,0.12942363384119,17,2,0.357312067635746,"no","","yes",0.0105820105820106,567
"SH2D7",24,2,0.793406853969158,"no",0.0667848472202572,0.129182178309952,0.146358979403895,0.0803221958378698,16,1,NA,NA,"","yes",0.00352733686067019,567
"ARID2",22,2,0.794587018401165,"no",-0.0405053296800136,0.174187608863023,-0.0903410441380786,0.0608945753805005,15,2,0.459053573434483,"no","BLCA_LoF,CH_LoF,CM_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LGG_LoF,LUAD_LoF,MBL_LoF,NSCLC_LoF,PAAD_LoF,PIA_LoF,SSCC_LoF,ST_LoF,THCA_LoF","yes",0.0264550264550265,567
"KCNK10",22,2,0.795088353693606,"no",0.0604623617495814,0.121803270260097,0.0781349006427559,0.0156161689141575,16,0,NA,NA,"","yes",0.0246913580246914,567
"STAP1",26,2,0.795508774934834,"no",-0.0823574823081441,0.13484145762849,-0.169983475217409,0.0711202285868701,19,0,NA,NA,"","yes",0.017636684303351,567
"FLRT2",20,3,0.796981405494005,"no",-0.00709160804603078,0.232759876188296,0.0143285106853221,0.151338467077961,12,3,0.468885308275745,"no","","yes",0.0211640211640212,567
"ATP2A1",25,2,0.798320220968251,"no",-0.0379901912173854,0.184188489022973,-0.532608669896876,0.565674861726584,17,1,NA,NA,"","yes",0.0105820105820106,567
"NFATC1",24,2,0.798368469204619,"no",-0.0135484338843612,0.122683732704803,-0.00545111813293936,0.00444997765160476,16,1,NA,NA,"","yes",0.0141093474426808,567
"NCAM1",26,2,0.800397184625145,"no",0.120232198788005,0.117407349010056,0.180073370894894,0.076344431527275,0,0,NA,NA,"","yes",0.0335097001763668,567
"DYNC1I1",21,3,0.800454367978645,"no",0.0150431184077372,0.253213816509433,0.0790801293637784,0.0954638170300196,12,3,0.361983344859916,"no","","yes",0.0229276895943563,567
"GRM8",21,6,0.801003048814368,"no",-0.103280649158882,0.101251139137224,-0.0730803900226746,0.150553373066781,14,4,0.529631055157813,"no","","yes",0.0670194003527337,567
"CD97",26,2,0.801890619980568,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,567
"MYO9B",24,3,0.803902310799836,"no",-0.00672003814763663,0.126231475748409,0.0750846224787919,0.0636900270867695,15,3,0.60485653411508,"no","","yes",0.017636684303351,567
"PER1",24,4,0.804333015977347,"no",0.0178520207222984,0.0995713394189347,0.0727879677221614,0.050311077095504,16,3,0.544813048977636,"no","","yes",0.0123456790123457,567
"SEMA4C",22,2,0.805819769493191,"no",0.0133143941850019,0.164344549402992,0.138202537437161,0.119609081206928,13,2,0.429280013035658,"no","","yes",0.0105820105820106,567
"OR4N5",26,2,0.807776075746486,"no",0.0296288694902304,0.111577908351889,0.114974682274519,0.0250118049306879,17,2,0.411022198756132,"no","","no",0.037037037037037,567
"TAF1L",22,4,0.808317875730098,"no",-0.197899015056035,0.14687731184119,-0.211067546184852,0.078037555151501,16,2,0.409716817038603,"no","","yes",0.0846560846560847,567
"PHC2",26,2,0.808558286233807,"no",0.0244345791929328,0.111167478563144,0.13947520864678,0.112418076837964,18,1,NA,NA,"","yes",0.00705467372134039,567
"PLEKHG3",25,2,0.808930986288704,"no",-0.0852545875079461,0.155500546153447,-0.166662241591399,0.121934731570705,16,2,0.395233567021463,"no","","yes",0.0141093474426808,567
"DMGDH",24,4,0.809800397296182,"no",-0.153115861700358,0.234234147953073,-0.119947166145712,0.239212102916508,17,2,0.600792440445384,"no","","yes",0.017636684303351,567
"TRPS1",19,8,0.810369461649759,"no",-0.316290338186239,0.177892939459412,-0.283084889537609,0.276212334836257,13,5,0.270514676091987,"no","","yes",0.0864197530864197,567
"DOCK10",25,3,0.810393204164767,"no",0.0256037095000432,0.0804947721552823,0.0859781998784306,0.0127865859127866,16,3,0.7808534014162,"no","","yes",0.054673721340388,567
"COL14A1",22,4,0.813039155200377,"no",-0.0731111093658098,0.34626158128252,-0.112971047612123,0.221009646148479,15,3,0.20230486453486,"no","","yes",0.0740740740740741,567
"TRIO",18,3,0.813250784560854,"no",0.0228109358584629,0.140678978001978,0.0348923644235595,0.052581878961324,12,2,0.253962185124114,"no","","yes",0.0440917107583774,567
"CSNK2A1",23,2,0.813328891542772,"no",0.0389193647396741,0.142148172735339,0.0816114714851917,0.0655435990590333,15,2,0.555606925054664,"no","","yes",0.00529100529100529,567
"SPEG",22,6,0.813496384982726,"no",0.0342541407588838,0.112105501735685,0.0559920404739695,0.0887824289460141,16,3,0.279500868287923,"no","","yes",0.0599647266313933,567
"OR6F1",24,3,0.814762042368976,"no",0.0472893652053654,0.0914856131325628,0.151161660166979,0.059019619721511,15,3,0.151618721676551,"no","","no",0.054673721340388,567
"ANK2",22,6,0.816159642368494,"no",0.00531039528190994,0.127026839358193,0.0220607624248117,0.0233291283282152,15,4,0.605186521978347,"no","","yes",0.171075837742504,567
"ARHGEF10",24,2,0.816928533694695,"no",0.0896738749110904,0.218762823072336,0.104189476558876,0.0245933829923982,18,1,NA,NA,"ANGS_ambiguous,NSCLC_ambiguous,SCLC_ambiguous,SSCC_ambiguous","yes",0.0141093474426808,567
"SRSF4",26,2,0.818960939363658,"no",0.00067799765082563,0.135536801207573,0.101849854356705,0.0983676328056505,17,2,0.787418126067181,"no","","yes",0.00705467372134039,567
"GPR148",26,2,0.819350545969677,"no",0.0989742367032985,0.0886269419718594,0.0578440887609833,0.0137057144279363,18,1,NA,NA,"","no",0.0264550264550265,567
"TTN",2,24,0.819441794857689,"no",-0.00338780253364542,0.00510710327420606,0.00233045910760104,0.0942845636640677,1,17,NA,NA,"","yes",0.437389770723104,567
"LRRC7",19,8,0.82208297674031,"no",-0.164567063782125,0.202333827864467,-0.167390824234436,0.235740704841428,13,5,0.410478966204557,"no","","yes",0.114638447971781,567
"RIOK3",24,2,0.823042690752463,"no",0.00571596666158614,0.178653308839822,0.00894623185427695,0.0915817524443411,15,2,0.73559683109696,"no","","yes",0.00529100529100529,567
"CREBBP",26,2,0.826051768039113,"no",0.111169647618857,0.0966735704807554,0.214729304070343,0.0301799658004205,18,1,NA,NA,"ALL_LoF,BLCA_LoF,BRCA_LoF,CLL_LoF,DLBCL_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LUSC_LoF,LY_LoF,MBL_LoF,NHLY_LoF,PAIS_LoF,PIA_LoF,SBCC_LoF,SCLC_LoF,SG_LoF,VV_LoF","yes",0.0352733686067019,567
"PITX1",26,2,0.827509243321981,"no",0.00564281822553456,0.152247148870097,-0.0414633056497431,0.00554664143169971,18,1,NA,NA,"","yes",0.00705467372134039,567
"GTF3C1",25,2,0.827539420386965,"no",-0.10286619075203,0.188641456020416,-0.0070877115039057,0.025974373930215,18,1,NA,NA,"","yes",0.0405643738977072,567
"FKBP7",26,2,0.827783249183832,"no",-0.0222741702655814,0.106634360215411,-0.0027620372727131,0.0427304287036841,18,1,NA,NA,"","yes",0.0017636684303351,567
"ATP13A5",25,2,0.827941927065036,"no",0.0601872263704948,0.140134865350273,0.0575767223613563,0.0246506181781638,18,1,NA,NA,"","yes",0.0299823633156966,567
"GABRB2",26,2,0.82950208925251,"no",0.0500063496821966,0.118911146231453,0.0428099425116363,0.0137188978272725,17,2,0.858501758928029,"no","","yes",0.0158730158730159,567
"MSR1",25,2,0.830088281234679,"no",0.0376249595879114,0.0956435795841589,0.0228426572608326,0.0539093169994095,17,1,NA,NA,"","yes",0.0105820105820106,567
"PTPRZ1",21,6,0.831007893448233,"no",-0.0124722635138645,0.137711838485209,-0.0767518685870373,0.136719945683883,15,3,0.753232079185492,"no","","yes",0.0881834215167548,567
"TGS1",26,2,0.83107224022932,"no",-0.0486225151044864,0.136521011419506,0.123658015523126,0.0563470978868906,18,1,NA,NA,"","yes",0.00705467372134039,567
"CNTN1",19,3,0.831280379721185,"no",-0.0175406836026189,0.251117725077407,-0.0677761934675932,0.0209895561224716,13,2,0.650584771678058,"no","","yes",0.0511463844797178,567
"BRWD1",25,3,0.83312623517291,"no",0.0669506566543804,0.123794715021234,0.307641934889059,0.208601551131584,16,3,0.92067400431117,"no","","yes",0.0123456790123457,567
"STK38L",25,2,0.833201963848055,"no",-0.0236383450211223,0.170452448990163,-0.0845297761457649,0.0310702093486461,17,1,NA,NA,"","yes",0.00352733686067019,567
"MYLK2",24,2,0.835699344864705,"no",0.0370025552327335,0.0884023656155495,0.0472826011740122,0.0550004215694999,17,1,NA,NA,"","yes",0.017636684303351,567
"GRIA1",19,9,0.836196419726852,"no",-0.0154719599827037,0.13390036559391,-0.0561949288997106,0.123997116078378,13,6,0.55327080874475,"no","","yes",0.0158730158730159,567
"STARD9",25,3,0.841720035466617,"no",0.010938078898025,0.167030614710126,0.0351487635934628,0.0273538780591696,18,1,NA,NA,"","yes",NA,567
"SIPA1L1",25,2,0.84204996113164,"no",-0.0628914611450163,0.0784894480746403,0.0427558132026579,0.0118209610372066,16,2,0.15458668823641,"no","","yes",0.0317460317460317,567
"MC5R",25,2,0.842210128784731,"no",-0.036071615876412,0.307259407195084,0.0705626122860794,0.0750016646444666,16,2,0.36587183625542,"no","","yes",0.0246913580246914,567
"CSMD3",10,14,0.84271037394756,"no",0.020686972748503,0.135488654688047,-0.00880095101987655,0.162083439093581,7,9,0.281387246068131,"no","","yes",0.319223985890653,567
"HTR1B",24,3,0.844872209620599,"no",-0.17432900483563,0.175945512267111,-0.129649781356987,0.0711842873840155,15,3,0.264426675095875,"no","","yes",0.0123456790123457,567
"C6",20,2,0.846091210671191,"no",0.0795990622502265,0.119984588363236,0.0926924274083587,0.0387654155485782,15,1,NA,NA,"","yes",0.0352733686067019,567
"WNT11",24,3,0.846574134764307,"no",-0.0044345344977527,0.0855536843182036,-0.106568174753461,0.14175673571583,16,2,0.3445685096014,"no","","yes",0.0105820105820106,567
"GLRA3",24,2,0.846995454666689,"no",-0.00021526118916215,0.224292557821159,0.030038290072873,0.152165989208124,17,1,NA,NA,"","yes",0.0141093474426808,567
"DGKB",19,4,0.847827013600138,"no",0.049860473019718,0.108826744564099,0.0872667595556166,0.103981813303791,14,2,0.127216639148481,"no","","yes",0.0493827160493827,567
"ARHGEF10L",24,3,0.848382923981808,"no",0.020761491402966,0.125241747174868,0.0677455975726653,0.147062513447572,16,2,0.548234206010374,"no","MBL_LoF,SBCC_LoF,ST_LoF","yes",0.0158730158730159,567
"PIP4K2A",24,2,0.850381933907655,"no",0.0766703617460477,0.1339708726803,0.151967288121859,0.012965350791875,16,1,NA,NA,"","yes",0.00881834215167548,567
"ABCC11",24,3,0.851246713151016,"no",-0.140899479905327,0.201380128144404,0.0504896426831557,0.0366952494855531,16,2,0.680662991837055,"no","","yes",0.0511463844797178,567
"STK11",17,5,0.851819477673687,"no",-0.0102399119926689,0.248061967735969,0.041743309985883,0.0647146333598337,10,4,0.95738292871237,"no","CESC_LoF,CH_LoF,LUAD_LoF,NSCLC_LoF","yes",0.037037037037037,567
"TTC37",24,2,0.8520399009619,"no",-0.0407560620930799,0.129862664590196,-0.0209612401821092,0.0248735978668401,16,1,NA,NA,"","yes",0.0194003527336861,567
"SH3BP4",25,3,0.852530611851357,"no",-0.0219331971500023,0.113245645849811,0.231372933992575,0.112747965380956,17,2,0.135327058897131,"no","","yes",0.0264550264550265,567
"AFF3",24,3,0.855652042851733,"no",-0.0139416182136289,0.142899062330442,-0.030150776325815,0.439141316076761,16,2,0.357666270388771,"no","BRCA_ambiguous","yes",0.0141093474426808,567
"SLIT3",24,4,0.855985527600548,"no",0.0230763005316339,0.116974111521783,0.104261201062606,0.14834798569212,16,3,0.16671829332755,"no","","yes",0.0511463844797178,567
"RHOBTB3",24,4,0.856604516672776,"no",0.0848423381032548,0.0780935149822623,0.170679831313324,0.052596337713337,16,3,0.654796998073682,"no","","yes",0.00352733686067019,567
"CDH12",14,8,0.857217401690417,"no",0.0494141171705751,0.150170381287626,0.0351593571797539,0.0592706095106771,9,4,0.229168354459516,"no","","yes",0.0934744268077601,567
"KCNT1",25,2,0.857412294242359,"no",0.00882308234566883,0.133187197902813,0.143708070245537,0.0497984178295376,16,2,0.674536174184468,"no","","yes",0.0229276895943563,567
"NKX1-2",26,2,0.857425519558726,"no",-0.0151206321524748,0.177905460489395,0.133014453182872,0.0313229600662855,17,2,0.485902827151779,"no","","yes",NA,567
"AK5",23,2,0.85824688929198,"no",0.0590680312228429,0.0839612514655719,0.065625857353389,0.00681632276162325,14,2,0.338119920697322,"no","","yes",0.0194003527336861,567
"PRODH",23,2,0.859040384979314,"no",-0.185685044932796,0.336895912277702,5.52056071345015e-05,0.0503353044090509,17,1,NA,NA,"","yes",NA,567
"COL24A1",23,3,0.859040733950611,"no",0.0940571533148365,0.156895667025892,0.00492221569587897,0.030689720259303,15,2,0.509496689463138,"no","","yes",0.0388007054673721,567
"WNK1",23,3,0.859185759550711,"no",-0.236025584455064,0.553523592818612,-0.00386127151284184,0.181039738546116,16,2,0.487925787852354,"no","","yes",0.0299823633156966,567
"DHRS7C",26,2,0.859446015636049,"no",-0.0339984693781554,0.124022517125395,0.0349781131832694,0.0385974806316543,17,2,0.581578242765234,"no","","no",0.00529100529100529,567
"SFMBT2",22,2,0.864729158899169,"no",-0.0171018996319404,0.171669709013265,-0.0354593687245084,0.0746206165721976,14,2,0.434869376172157,"no","MBL_Act","yes",0.0229276895943563,567
"NPFFR2",26,2,0.865594042556469,"no",0.0318073770506064,0.13861786668389,0.134376649888382,0.0967160425067668,17,2,0.69637135386523,"no","","yes",0.0282186948853616,567
"IL1R2",25,2,0.866428979099985,"no",-0.117634323028488,0.166495288054029,-0.0863400712855831,0.0881675761441019,17,1,NA,NA,"","yes",0.00352733686067019,567
"CDK10",25,2,0.868308097988173,"no",-0.0487961813203465,0.0967511175804596,0.0870903146394663,0.172746754218753,17,1,NA,NA,"","yes",0.00352733686067019,567
"PTPRD",16,2,0.869587824318675,"no",-0.0648132273309814,0.123666080582566,-0.0280290757580878,0.0578480534615495,11,1,NA,NA,"BCNET_Act,BRCA_Act,CM_Act,DLBCL_Act,ESCA_Act,NSCLC_Act,PRAD_Act,VV_Act","yes",0.144620811287478,567
"CYP2C18",26,2,0.871247807383503,"no",0.0446448863132284,0.229473966139992,0.138576722569965,0.0417493752683023,18,1,NA,NA,"","yes",0.0105820105820106,567
"MEIS1",25,2,0.873059697261061,"no",0.0315083218560873,0.14314223600752,0.0865684259477341,0.0599609269834058,17,1,NA,NA,"","yes",0.0141093474426808,567
"LRP2",17,10,0.875023292214132,"no",-0.0327425887884472,0.104412654062001,-0.0320228886781309,0.155057128976193,12,6,0.679915810679668,"no","","yes",0.121693121693122,567
"FOXM1",23,2,0.875282609842694,"no",-0.125529591340163,0.222335176995364,-0.0750650410503274,0.103177121298085,15,2,0.414344562330956,"no","","yes",0.0123456790123457,567
"SLC4A7",26,2,0.875987364712666,"no",-0.0926210017340351,0.172048974903843,-0.0839479896691731,0.0293645151343339,18,1,NA,NA,"","yes",0.0123456790123457,567
"PITPNM2",25,3,0.877741789032573,"no",0.011894354569145,0.157578095682518,-0.0184878321594904,0.069231948322499,17,2,0.0861859846623007,"no","","yes",0.0105820105820106,567
"OR4K14",26,2,0.879957205395695,"no",-0.0459213406750345,0.118481614431479,0.0251219095644004,0.122988870196444,18,1,NA,NA,"","no",0.017636684303351,567
"ITGAL",26,2,0.88007044624102,"no",-0.034597310446037,0.179058082470732,-0.0923231290525052,0.134259921961179,18,1,NA,NA,"","yes",0.037037037037037,567
"MED24",24,2,0.880313677656071,"no",-0.0877367511107087,0.189328358816204,0.109397219196853,0.105469635723678,16,1,NA,NA,"","yes",0.00705467372134039,567
"ITPKC",24,3,0.880724677887677,"no",-0.0172916778592812,0.126277611750723,0.0985115748215807,0.0110685990243031,16,2,0.462274426495098,"no","","yes",0.00705467372134039,567
"REM1",24,2,0.880781468628599,"no",-0.0579234725612441,0.168055211334873,0.178662056138058,0.0732403334477885,17,1,NA,NA,"","yes",0.0246913580246914,567
"TNS1",22,6,0.88152486812424,"no",-0.0480208279584119,0.124773971067696,-0.17409649690234,0.216070265259014,14,5,0.717249784955443,"no","","yes",0.0211640211640212,567
"GPR12",25,3,0.88205340335165,"no",0.0180603678528159,0.242287048301199,-0.0264475420498408,0.0905287989591953,17,2,0.383059894515267,"no","","yes",0.00705467372134039,567
"COL27A1",25,2,0.882642509788225,"no",-0.0186963996948215,0.189893052560692,0.0842498769498814,0.00926217106412901,17,1,NA,NA,"","yes",0.0282186948853616,567
"BDP1",24,3,0.887098766034603,"no",0.0300533075687755,0.386015256410974,0.190352742296163,0.233871918890434,15,3,0.453251597032272,"no","","yes",0.0440917107583774,567
"GRK7",25,2,0.887881671937391,"no",-0.142471328448022,0.206734758934568,-0.101574147137256,0.0715693089570066,16,2,0.546397026063857,"no","","yes",0.017636684303351,567
"BPTF",25,3,0.887988076114306,"no",-0.180230674365746,0.272341893470941,-0.0923332123139712,0.0589752366765815,18,1,NA,NA,"","yes",0.0511463844797178,567
"DHX38",23,2,0.887995798524059,"no",-0.767423663319268,0.249526283823237,-0.841743677882639,0.2425102538149,15,2,0.737073597241593,"no","","yes",0.00881834215167548,567
"PIK3C3",22,2,0.888656387533987,"no",-0.271651615860078,0.167982772051253,-0.104816508452908,0.0711793836270451,16,1,NA,NA,"","yes",0.0211640211640212,567
"KCNB2",18,5,0.889314591966171,"no",-0.00303778466979935,0.110422430731446,-0.00475646304758318,0.0479815459389383,9,5,0.405464137474565,"no","","yes",0.0740740740740741,567
"SEMA3E",21,3,0.889892854139067,"no",-0.0347799465593456,0.129818490006825,-0.0416243550375614,0.107567088181865,13,2,0.798047830767083,"no","","yes",0.0211640211640212,567
"HOXA7",23,3,0.892891935266893,"no",-0.0327461313256154,0.115341209034592,-0.00274964665333166,0.0331347780616577,15,2,0.24364374290768,"no","","yes",0.0105820105820106,567
"DENND5B",24,2,0.893243863356175,"no",-0.33425110550353,0.391548959839627,-0.139513495145604,0.137986977702745,15,2,0.241445668882556,"no","","yes",0.017636684303351,567
"FOXL2",26,2,0.89350938467174,"no",-0.12501688474561,0.301630859054234,-0.0959762547442449,0.128613778945215,18,1,NA,NA,"OV_Act","no",0.00881834215167548,567
"PKD1",22,5,0.893886149773677,"no",0.0560104284846707,0.150379692740469,0.100035495821376,0.132543308424432,15,4,0.301471051080749,"no","","yes",0.0405643738977072,567
"GJC1",26,2,0.895683088062084,"no",-0.0954296194163934,0.190046975182908,0.0257297702444643,0.0714016820574048,19,0,NA,NA,"","yes",0.0141093474426808,567
"CACNA1E",18,7,0.89909819963413,"no",-0.0804779803558168,0.187838440083296,-0.108875322586354,0.210570593717342,12,4,0.413014615538656,"no","","yes",0.125220458553792,567
"CHRM2",23,2,0.900538164657231,"no",0.0614211369801762,0.115979666513321,0.0923867870015527,0.00558229897021079,15,2,0.829912519458065,"no","","yes",0.054673721340388,567
"SUZ12",26,2,0.900639642239589,"no",0.0888204443076216,0.172966186193452,0.10718887321032,0.0623573051126731,17,2,0.568526484828878,"no","AML_Act,PRAD_Act","yes",NA,567
"MED13L",25,2,0.901155022759815,"no",-0.0273150674714531,0.167630575859558,0.0421093693422929,0.00141579505143555,17,2,0.376296223649336,"no","","yes",0.0335097001763668,567
"OR2G2",23,4,0.901247355833838,"no",NA,NA,NA,NA,17,1,NA,NA,"","no",0.0476190476190476,567
"KIF21A",23,3,0.902076323806019,"no",-0.107635028195268,0.202355700687359,-0.0987980562944236,0.0417794128222988,15,2,0.474582169612456,"no","","yes",0.0335097001763668,567
"KRT85",22,5,0.903172609980772,"no",0.0187807619655791,0.0695189802792757,0.182008333071524,0.163468629390759,14,5,0.35650437301397,"no","","no",0.00881834215167548,567
"CNST",24,3,0.903425746643432,"no",-0.0210480871846335,0.15727357250818,-0.0474832087141816,0.0282494678954948,15,3,0.582693289352135,"no","","yes",0.0211640211640212,567
"NTM",23,2,0.904485864895526,"no",0.123863913517326,0.104216602661379,0.232972519782139,0.0314497927724205,16,2,0.565907895145213,"no","","yes",0.0299823633156966,567
"CORO2B",24,2,0.904653245119861,"no",-0.102654362540841,0.0957815925844313,0.0292032720738854,0.0791930724645825,17,0,NA,NA,"","yes",0.0123456790123457,567
"F13B",24,3,0.904714420398821,"no",-0.0892723157329128,0.220382454281714,-0.0838107610473893,0.0691246135438591,16,2,0.234055220587925,"no","","no",0.037037037037037,567
"ARHGEF4",26,2,0.907499469334008,"no",0.0160812490395105,0.167456842386603,0.175802821988113,0.215908688260906,17,2,0.317714049714726,"no","","yes",0.017636684303351,567
"COL10A1",25,3,0.90803068617804,"no",0.0185200850480893,0.0955591705950883,0.0320873110946739,0.121539096590446,17,2,0.760764604563052,"no","","yes",0.0141093474426808,567
"TOP2B",25,3,0.909704438995349,"no",0.0611673815547594,0.136909826390346,0.122742543835916,0.122880844504604,17,2,0.48017708001187,"no","","yes",0.00881834215167548,567
"FERD3L",23,2,0.911068867835805,"no",-0.0143766858068501,0.116972042739015,0.0984347969369984,0.0546281072912377,15,2,0.499563669681742,"no","","no",0.0264550264550265,567
"TSC22D1",24,2,0.91348323553087,"no",-0.0377127077380801,0.136781979690128,-0.0049169683166418,0.0187454355733824,17,1,NA,NA,"","yes",0.00881834215167548,567
"FGFRL1",25,2,0.91370846545772,"no",-0.0728633865241802,0.15959876319802,0.070155640383179,0.069015207504847,18,0,NA,NA,"","yes",0.00529100529100529,567
"PIK3CG",23,2,0.915124066617722,"no",-0.000146984310956804,0.19377952820686,0.017631444324098,0.0301504424388474,16,1,NA,NA,"","yes",0.0476190476190476,567
"LRP4",24,3,0.917023334595438,"no",-0.104352335864949,0.197287959869053,0.00866456131719137,0.329584340711643,17,1,NA,NA,"","yes",0.0388007054673721,567
"ERCC5",25,2,0.918824765032153,"no",0.0109912936797773,0.17698045574499,-0.221669586463247,0.175090985058307,16,2,0.390777012008051,"no","","yes",0.0194003527336861,567
"KIF18B",26,2,0.918930648377911,"no",-0.0507501795609537,0.107703229459782,0.208239466557374,0.241549293347678,17,2,0.589598544275896,"no","","yes",0.00529100529100529,567
"SP4",23,2,0.919190263618486,"no",-0.0565874137417533,0.112284869563991,-0.33118596070331,0.238799069793581,15,2,0.641002757992951,"no","","yes",0.00881834215167548,567
"SLC4A8",22,2,0.920060771967237,"no",0.0599006815962295,0.0835974102392711,0.233997746873153,0.138504407800733,17,1,NA,NA,"","yes",0.0264550264550265,567
"SIX5",25,2,0.920383193030269,"no",-0.0666313874552621,0.0985729545818411,0.0515289813812916,0.104009290935238,16,2,0.172216475235972,"no","","yes",0.0017636684303351,567
"MSC",23,2,0.923449384266142,"no",-0.0312977727232929,0.201260486824929,-0.0376712207316042,0.00990335902464305,16,1,NA,NA,"","yes",0.00881834215167548,567
"CLMP",25,2,0.924425840668052,"no",0.102170773626824,0.104166649692233,0.10167059142238,0.0347378632080893,16,2,0.292730947011317,"no","","yes",0.0105820105820106,567
"HGF",22,2,0.926729669908553,"no",0.0570507625299893,0.101078518389229,0.0918064554401977,0.0875540019829753,13,2,0.537600688604968,"no","BC_Act","yes",0.0652557319223986,567
"LINGO2",20,3,0.927583105846352,"no",-0.0274432194497273,0.167104260347708,0.0204931340007373,0.0270710363892275,13,2,0.265994189367727,"no","","yes",0.0282186948853616,567
"SLITRK3",23,2,0.928205979081859,"no",-0.0712027342811067,0.159690548252504,0.0678137621707497,0.135770733408204,14,2,0.46517010663121,"no","","yes",0.072310405643739,567
"PIKFYVE",25,3,0.929679261326748,"no",0.0261097161746341,0.164751241378695,0.0781292191748858,0.346523641772458,16,3,0.797493067433071,"no","","yes",0.0246913580246914,567
"CIC",24,2,0.930379675423393,"no",0.0480351798338794,0.217502216579209,0.300782607299423,0.0320770952824571,15,2,0.574341849618678,"no","LGG_LoF,LUAD_LoF","yes",0.0123456790123457,567
"LRRK2",18,4,0.931149355161297,"no",0.0745458570158588,0.113906819587234,0.0608006931661209,0.104345800233514,14,1,NA,NA,"","yes",0.0335097001763668,567
"ASAP1",24,2,0.932507672238419,"no",-0.0187916575227582,0.104696972715723,0.0119628638789924,0.0586004507761077,16,1,NA,NA,"","yes",0.0299823633156966,567
"ATP8B3",26,2,0.933124132202134,"no",0.0639801692309665,0.127092646939956,0.0736550210617622,0.0429351093136598,19,0,NA,NA,"","yes",0.0141093474426808,567
"BTF3",26,2,0.933520201274865,"no",-0.48908431862985,0.443690295544749,-0.404669185842537,0.0483114979923045,19,0,NA,NA,"","yes",0.0017636684303351,567
"AFF1",24,4,0.935450482479185,"no",0.0320489483660628,0.17010660985086,0.0299848739306932,0.11340798841003,17,2,0.744364999289132,"no","CM_Act","yes",0.0105820105820106,567
"KANK1",23,2,0.936964325312614,"no",-0.0753782563844844,0.216420178626523,0.0632727072342249,0.123118623511258,15,2,0.364849874760401,"no","","yes",0.0141093474426808,567
"GPR98",22,5,0.938104883497945,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,567
"ATF2",24,3,0.938507509085655,"no",0.0555273210637292,0.19081065067038,0.0818835514857669,0.123847723927899,16,2,0.585501345285625,"no","","yes",0.00705467372134039,567
"LATS2",25,3,0.938740874801641,"no",-0.00166303955630127,0.155648915468841,0.136956806518444,0.185197428569425,16,3,0.985301306590951,"no","LUSC_LoF,MESO_LoF,VV_LoF","yes",0.017636684303351,567
"ACOT11",24,2,0.939217504743695,"no",-0.161639123759705,0.1967546454044,-0.149400711431428,0.138649456958168,15,2,0.575434037719608,"no","","yes",0.00705467372134039,567
"KDR",23,3,0.940770171568928,"no",0.0307096545157113,0.192572621750629,0.239521230212716,0.0689324523755615,14,3,0.762433281004693,"no","ANGS_Act,CLL_Act,DLBCL_Act,LUAD_Act,PAIS_Act,SBCC_Act,SSCC_Act","yes",0.072310405643739,567
"LYST",24,3,0.942791864229472,"no",0.011796751765333,0.128343162765218,-0.0010087491332899,0.0513160993874519,16,2,0.385302858301214,"no","","yes",0.0828924162257496,567
