"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"HSD11B1",8,2,0.0375705158924802,"no",1.30185293382468e-12,"down"
"TBC1D20",9,1,0.0377041552690709,"no",3.93078554950434e-05,"down"
"LRRC40",10,0,0.038021933446306,"no",1.31461552546754e-09,"up"
"FOXC1",7,3,0.0384567691400844,"no",1.87757113159197e-08,"up"
"TRMT5",9,1,0.0385362555967121,"no",1.3473074742878e-45,"up"
"OR51B2",8,2,0.0386475718316738,"no",1.46022362730123e-08,"up"
"DMRTA1",5,5,0.0387244568724427,"no",0.0230858461288906,"down"
"SCRT1",7,3,0.0387557786561209,"no",7.1599713759208e-08,"up"
"DET1",10,0,0.0388988917533172,"no",0.844168770011464,"up"
"FIGLA",10,0,0.0389257062455625,"no",0.00313603770132132,"down"
"KLHL4",9,1,0.0389403333642778,"no",0.00496825107023802,"down"
"IL6",10,0,0.0390499424061311,"no",0.000821531571436817,"down"
"MXD3",10,0,0.0390746654224094,"no",4.94181729990173e-28,"up"
"ACAN",8,2,0.0392634249459557,"no",0.000308363342330741,"up"
"SMYD1",9,1,0.0392972996348301,"no",0.107756465137037,"up"
"NYX",10,0,0.0393656177584074,"no",0.0100594748423658,"up"
"ACAP1",10,0,0.0394143872823506,"no",0.533785727767265,"down"
"SEPT6",10,0,0.0395152443579293,"no",0.0361134397649276,"down"
"AGPAT2",9,1,0.0398713555386725,"no",3.42372916146014e-11,"down"
"KIF3C",8,2,0.0401117650037817,"no",7.90792011183423e-65,"up"
"DSC1",9,1,0.0402219121838637,"no",5.39470182588432e-06,"up"
"ULK2",10,0,0.0402608145684213,"no",5.38725885370409e-13,"down"
"HNF1A",10,0,0.0403759090466566,"no",0.0161019930233908,"up"
"GLS",10,0,0.0406016989894618,"no",7.99490278114424e-14,"down"
"PLEKHG6",9,1,0.0408280199851281,"no",3.2255283645423e-96,"up"
"HOXA2",10,0,0.0409115383421949,"no",6.2636154295612e-06,"down"
"PKHD1L1",8,2,0.0409357544888537,"no",2.57496274224432e-05,"down"
"RAB12",10,0,0.0410528173148412,"no",0.000873384424558258,"up"
"ABCA3",10,0,0.0411358131019478,"no",4.28118618694251e-18,"down"
"KIF3B",10,0,0.0413281309808519,"no",0.450203432979708,"up"
"KCNQ5",10,0,0.0413991111009955,"no",1.09907320463646e-42,"up"
"COLQ",10,0,0.0414223773695807,"no",0.0842410849107467,"down"
"CFL2",8,2,0.0415694154237614,"no",1.97398500500195e-18,"down"
"FAT3",6,4,0.0417151742432086,"no",4.77450520488582e-10,"down"
"ATOH1",10,0,0.0417363173176113,"no",1.16300381178275e-05,"up"
"PSCA",8,2,0.0419232200374718,"no",0.0480997066190248,"up"
"KCTD18",10,0,0.0422033858557596,"no",0.00324151319928207,"up"
"SECTM1",10,0,0.0426056626928718,"no",2.22896293236568e-11,"down"
"RABL5",8,2,0.04271148902035,"no",NA,NA
"TTC30B",10,0,0.0428960718625301,"no",2.97022873219973e-05,"up"
"IGF2BP3",9,1,0.0433770750278591,"no",1.57780380938231e-92,"up"
"CACNA1D",9,1,0.043774017891392,"no",3.83199377374746e-20,"down"
"CRTC1",10,0,0.0438507394603216,"no",1.11351646559825e-06,"down"
"ITCH",10,0,0.0439761517324907,"no",3.35649738797674e-17,"up"
"TBC1D10C",9,1,0.0440370579468012,"no",2.98757898712384e-08,"down"
"KCTD20",10,0,0.0440643030718877,"no",0.115020610294949,"down"
"NSFP1",3,7,0.0440803439421101,"no",NA,NA
"EMID2",8,2,0.0441674759795844,"no",NA,NA
"ECHS1",10,0,0.0444344026277886,"no",2.40473725302027e-27,"up"
"AKR1C1",9,1,0.0444461321640607,"no",6.64297410369969e-41,"up"
"FOXN4",10,0,0.044537624700086,"no",0.00100074943330207,"up"
"MFRP",9,1,0.0445654657209635,"no",0.154422292717386,"up"
"C1QTNF5",9,1,0.0445654657209635,"no",NA,NA
"ATP8B3",9,1,0.0445917394137084,"no",6.36595146118668e-22,"up"
"ARAP1",10,0,0.0446994213756584,"no",3.04064665914744e-16,"down"
"WNT5A",7,3,0.044829746946097,"no",1.65404555730063e-44,"up"
"OR2L2",9,1,0.0450037907043738,"no",0.0122959150847119,"up"
"NMBR",10,0,0.0451541450575398,"no",5.11427046583164e-06,"down"
"NUDT11",10,0,0.0452734167230553,"no",1.04298046433988e-65,"up"
"DSC2",10,0,0.0453052239119506,"no",9.81059189843492e-71,"up"
"ABCB10",10,0,0.0454170178641262,"no",8.09048337691628e-10,"up"
"SGK110",9,1,0.0454826283561514,"no",NA,NA
"NFAT5",9,1,0.0458605000866672,"no",5.1722798954664e-09,"down"
"UBE3B",9,1,0.0463717905600146,"no",0.286632571084041,"up"
"KIF9",9,1,0.0466004757689267,"no",2.77115694257526e-12,"down"
"SULT1A3",10,0,0.0467448878710112,"no",3.92891237396936e-16,"up"
"SULT1A4",10,0,0.0467448878710112,"no",0.34397063554577,"down"
"SLX1A-SULT1A3",10,0,0.0467448878710112,"no",8.83264684457779e-28,"up"
"SLX1B-SULT1A4",10,0,0.0467448878710112,"no",2.3205264351955e-12,"up"
"LOC646214",7,3,0.0469859794129538,"no",NA,NA
"TARDBP",10,0,0.0471210954271065,"no",5.2780421733695e-29,"up"
"DROSHA",8,2,0.0471396260087386,"no",3.59282970557004e-73,"up"
"OLR1",8,2,0.0475981003442679,"no",1.62895438284732e-16,"down"
"APOD",7,3,0.0477239966781353,"no",0.147189372819538,"down"
"RPS10",10,0,0.0479122420799396,"no",3.00418220182551e-09,"up"
"RPS10-NUDT3",10,0,0.0479122420799396,"no",1.60198131968678e-24,"up"
"C10orf2",10,0,0.0480260446347527,"no",NA,NA
"CCNO",10,0,0.0483215805342148,"no",1.15688727837805e-13,"up"
"TMEM241",10,0,0.0483900537020925,"no",2.84559787361773e-12,"up"
"TFAP2D",9,1,0.048575067201141,"no",3.65241838729837e-07,"up"
"ZBTB8A",10,0,0.0487425326798924,"no",1.08506464876331e-12,"down"
"GSTP1",10,0,0.0488590381194961,"no",9.62231688475127e-50,"up"
"HOXC13",10,0,0.048861588575851,"no",3.44399125921319e-66,"up"
"MBD3",9,1,0.0490994575117694,"no",1.96892598565668e-11,"up"
"DUSP10",10,0,0.0492040332466649,"no",4.76285031120558e-11,"up"
"MAGEB3",10,0,0.0492818889242551,"no",4.93198520330671e-08,"up"
"KIT",10,0,0.0494183217820489,"no",0.00088266978982081,"down"
"AGAP4",9,1,0.0494385393140411,"no",1.85886600542679e-06,"up"
"SLC6A20",10,0,0.0496558943256643,"no",2.17036585943028e-10,"down"
"PLAU",10,0,0.0496730818031018,"no",1.01982310597472e-53,"up"
"SMPD2",10,0,0.0499229270280593,"no",0.00709901185386334,"up"
"YIF1B",10,0,0.0499565480479359,"no",3.02362961927885e-47,"up"
"LETM2",7,3,0.0504519708262557,"no",3.29827840231378e-06,"up"
"MAP2K4",10,0,0.0504543671658296,"no",0.133840888674538,"down"
"CSNK2A2",10,0,0.0505165804009272,"no",3.44158202350988e-22,"up"
"PARP8",10,0,0.0506263704778126,"no",2.80957004495587e-20,"down"
"SRGAP3",9,1,0.0506765505180953,"no",3.85758510009807e-11,"up"
"ORC2",10,0,0.0508198272206668,"no",1.02629680611871e-43,"up"
"RDH13",9,1,0.0509926068112935,"no",8.29038059554209e-24,"up"
"GPX4",9,1,0.0513638649472138,"no",0.0222241743069958,"up"
"C1QL1",10,0,0.0514974393904779,"no",6.28708394272996e-28,"up"
"LGALS14",10,0,0.0515669974831403,"no",0.0439790744040764,"up"
"HTR1A",10,0,0.0515965688303528,"no",8.52462941255938e-06,"up"
"RLBP1",10,0,0.0517747780155725,"no",0.0224385254587867,"up"
"TFE3",10,0,0.052033799343561,"no",1.49366189822804e-05,"down"
"GABRR2",10,0,0.0522726677787442,"no",3.03022425056466e-07,"up"
"GTF2A1",10,0,0.052304675662009,"no",3.43278753942657e-16,"up"
"NLGN3",10,0,0.0523354623339699,"no",0.000772660063031599,"down"
"LRP10",10,0,0.0523720873895163,"no",1.19443966873178e-20,"down"
"WHSC2",9,1,0.0524030399589372,"no",NA,NA
"ARL13A",10,0,0.0526471576026509,"no",2.71980301238625e-05,"up"
"PTPRD",6,4,0.0526714099627482,"no",0.00689715333983761,"up"
"FOXP1",9,1,0.0527187068747739,"no",2.7246752608675e-22,"down"
"FANCE",9,1,0.0527801132152388,"no",1.16983885091667e-111,"up"
"AHR",9,1,0.0527830411779495,"no",2.71319801743503e-06,"down"
"MYCN",10,0,0.0528703630270985,"no",4.14402513849431e-08,"up"
"GPR15",9,1,0.0529310664036061,"no",0.700388740115038,"up"
"DLG1",4,6,0.0529558152124214,"no",2.11655586765647e-85,"up"
"HERPUD1",10,0,0.053087071168354,"no",0.00146060217122957,"down"
"YAP1",9,1,0.0536182721771018,"no",0.00265148914798972,"down"
